text	label
@user Ina ruwana ya ruɓe a can ma 🤷🏾‍♂🤷🏾‍♂🤷🏾‍♂🤷🏾‍♂🤷🏾‍♂	negative
@user Kawai ya kwashe tsimmokaransa ya bar White House 🙄😵	negative
@user Hurtumi ko Taure......shi Hurtumi namijin sa ne ake dandaqe ja'iri.......shi kuma Taure Dan akuya kenan idan aka dandaqe hegen😄😄😄	negative
@user Dattawa sun anshi daloli😄😆	negative
@user Da wur-wuri haka?... Hmm ga najeriyar 🇳🇬 mu munata pama	negative
@user Da matin, da uwar matin, da uban da ya haife matin, duk sunci uwatai 🙄	negative
@user Miyagu sun cika NIGERIA 🇳🇬 wllh	negative
@user Gaskiya ba ai mana adalci ba du kan yamana yawa ni duk abinda Mahmud yayi a film dinnan bana ganin laifin sa sbd kudi yana iya chanjawa kowa tunani Amma @user da kata shi sai kai mana biyu babu, kuma kace wai Dan shige ne gsky wannan abu yamin ciwo😭😭😭	negative
@user Abamu makamai Dan kare kawu nan mu, aga koh zamuji tsoron su manah. Maganan banza kawai🥺	negative
@user Wannanfa gulma yakeyi ko kuwa?👮👮	negative
@user Allah yasa ya kashe yan garin 😡	negative
@user Ana zalunci aqasar nan😥😥 Allah yabi mana haqqinmu	negative
@user Nan dai ba arewacin Nigeria bane.. Kudaina mana Hakka😒😒	negative
@user Ba kyau ba dadi dan siyasa ahannun kidnapper 😂😂	negative
@user Durun uwarku yaje ci... Shegu jakai ina ruwanku so kuke mu zage shi to muna tare da shi... 😡😡	negative
@user Uwar Barcelona zaaci kawai.... Zaku Sha mamaki Mbappe ne zai cakar dasu kawai da saka musu kwallo Daya a raga lafiny saurab su biyo baya. When⚽⚽⚽⚽⚽⚽	negative
@user Dan sanda Abokin banza ko a lahira kaga motan yan sanda na wucewa wayonkan kawai ka gudu 🏃 🏃	negative
@user Shima yariman nan munafiki ne fa 🙄 🤔	negative
@user 🙄🙄toh yanxun me kake nufi ba a durkushe muke ba kenan kai manyan mu ba imani	negative
@user Mayar da ruwa rijiya yana nufin: Buhari ya gaza😂	negative
@user Gaskiya wannan mutumin mugune wai mutane suna cikin masifar nan amma a haka yake cewa a hada mai kudin waka ko kunya bai jiba😂😂😂😂 shege rarara jiki magayi	negative
@user @user Meyasa kakicire hafsushin tsaro domin abayyane yake sungaza kana wasa da raruwar en Nigeria ana cutar damufa 😭😭😭😭😭😭😭😭😭😭	negative
@user Wllh karya kuke hiwa yan 🇳🇬	negative
@user 🎶 Ku chasu Arna ku chasu. Ku chasu ba me rabaku 🎶 🤸‍♀️🤸‍♀️	negative
@user Ayi dai mu gani in tusa zata hura wuta😏	negative
@user Kuje ku tambayi Buhari mana bama san wani sabon munafurcin kuma 😎	negative
@user Hmmm ae dolene su koka. Saboda kowa acikinsu abun ze iya samunsa, shi kuwa talakawa Allah sarki 😟	negative
@user @user An kai hari gidan Talabijin na TVC a Legas 👉https://t.co/47gDekCRzG https://t.co/eQ03SLyrzL	negative
@user Bbc kuma fah munafikai ne 😂uban wa ta caccaka	negative
@user Baiji dadin bana ba. Dan Nigeria yaji gashi a hanun manjo🤣	negative
@user Nadama ai ba wani abu bane a siyasa tunda Rabi'u kwankwaso kai ka fara yin nadama kafin shi😎	negative
@user be like....A. Madrid ya lallasa kungiyar kwallon liverpool 3 da 2 a Gidan su 😂	negative
@user Shege ga kasarka amman kana leka ta wasu😡	negative
@user @user @user @user @user @user @user @user Kanka ake ji 😂 Ha 😂	negative
@user Ke ubanki ya daki hancin uwarki .. abun waye ya haiyeki a India ?🙄bamusan iskancin wofi	negative
@user Tunda acikin shinkafa zaku dinga saka allurar dole kace babu wanda zai tsallake🙄🙄	negative
@user Kamata yayi idan ya sauka ma ya koma Lagos da zama. Dama ai Daurawa sun dade da sallama musu shi kanawa mukace a'a mu har yanzu dan mu ne amma ga sakayyarmu nan muna gani.. Ko don ran talakan da yayiwa Baba halacci a Kano wallahi ya waiwaye mu bawai don Ganduje ba.😏	negative
@user Tor me ruwan mu? Shi yasa Fara zuwa umrah?! Duk Anbi an ishe mutane da abun da bai shafesu ba 🙄	negative
@user Mutanena yau kuma wannan shafin aka bude saboda kulalata muna yara a Twitter 🤔	negative
@user Bulalar wiwi kenan 😂	negative
@user Wannan lbrin bb armashi babu comment Babu like Dayawa Ko ansan bazaai ba Shiyasa😁	negative
@user To idan bamuyi musu karya ba mexa muyi muau😂	negative
@user Inka ki Zuwa Dan Annabi Muhammadu s.a.w. Toh ai zakaje dan Taron Naira 💸💷💶💵 Andai ji BOTUR wallahi	negative
@user Madugu uban katobara ya yita kenan🤣🤣	negative
@user Takunkumi! kai ganduje,bakada dama 😁😀😀😁😁	negative
@user Lallae koma waye a tsakiyar ocean yake tsamo tsamo😅😅	negative
@user Sharri ne kawae DA yarfe na mutane domin ganinshi malamine na Allah, amman wannan mgnr ai hankali bazai dauka ba 😏😏😏	negative
@user Tab# Dama kin san wannan karatun Amma kike wannan abubuwan?Toh wlhy Kina ruwa 😭	negative
@user Gaskiya mal. Aminu saira ka kofsa wa gayu wllhi, sae ka sanar 1hour b4 the film start mana.... Yanxu ina da wata hanyar samun 3k this night saboda kawae inason na kalla #LABARINA yanxu kasa nayi asara biyu babu..😭😭😭	negative
@user Sadaiyi tayi tacan, la'anar banza la'anar wofi😠	negative
@user Wannan Bushashshiyar Abar.. 🤔😏	negative
@user @user Duk da dai baki so ba. 🙄	negative
@user Tabbas Buhari baya san Arewa musamman Kano ma 🤔	negative
@user Yo ai hikenan tunda ya gaji da zaman kwarantyne din 😏	negative
@user Gwara hka dama ae ba wa’azi yakeba larabci yake fassara kawae,jahili ne 😏😏🤗	negative
@user Amma basu manta kulle hanci bah aiii😂😂	negative
@user Meyasa bazai koya a Nigeria ba? Kodan mu Naira muke kashewa ba dollar 💵 ba?	negative
@user Wannan babbar asara ce ta fuskar cinikayya 🤔🤔🤔🤔🤔	negative
@user hhh 😂gaskia wannan Cin fuskane baban su abokinane fa	negative
@user Kaji ko Salon Dan talaka yace yafasa 🤗 https://t.co/Ufkvb9UReh	negative
@user Kwarai kuwa, musamman idan mutum nason ya damfari wani 😂	negative
@user Wlh sun gama Raina mu 🙄	negative
@user Zato zinifi koda yazamou gaskiya, understand🙅🙅🙅🙅🙅	negative
@user Anyi Tsufan banza 😣	negative
@user Wai su waɗannan bayin Allahn tunda ba zasu iya bamu karya ba to suja bakinsu suyi shiru manah... Mufa waɗannan maganganun banzan da sukeyi ba ƙaramin baƙanta mana rai suke bah...😭	negative
@user To kai in banda abunka aikome yasamu Nigeria 🇳🇬 azamaninku ya sameta muyanzu bakada baking magana awajanmu kome akayiwa shamuwa watan bakwaine ya Kama kukoma baya kugyara kura kuranku kafin kusami baking magana aha	negative
@user Toh Ai Bacci take shimah Mutuma da bai kaunar Talaka BBC kar ku kara sako manah Zancan buhari Ah gunnah Koh mu kai ku kara kumah🙄😡@user	negative
@user Gaskiya dai da alamun karancin lpy tanan wajen😂😂	negative
@user Kaji wai bincike bayan ga abu anyi kiri kiri saboda rashin gaskia irin na shugaban Nigeria haba da allah😕😕😕	negative
@user munafukai, arangama ko farmaki🤔	negative
@user Insha Allahu itace ajalinsa🙏🙏😛	negative
@user Amma harda wiwi amma dan zata fi aiki 😂😂😂😂😂	negative
@user kaikajifa🤔 to uwar mai zaifada maka uban yanjin gulma 🤣😂	negative
@user Haba Dan Allah, ya zakuyi haka? Headline daban gundarin labari daban? 😖	negative
@user Shi kullum idan zaiyi hoto a tsorace yake yi...smh😌	negative
@user Toh wlhy karsu sake subayar wa dan Nigeria domin kuwa wake daya 1 shiyake bata ruwa💧	negative
@user Zasu kawo tsaffin bindigogi a basu shanaye sutai su saida su sayi wasu makaman. Gaskiya a duba wannan shirin to wai mai hukumar tsaro tace game da shirin ma tukuna🙄👎	negative
@user @user Idan ma turawa ne k baki na goro wato maana suke buyanki ki dinga irin wannan shegantakar, to k da Allah . Idan kuma kuskure ne, kiyi kokarin neman tuba da gaggawa domin mutuwa bata sallama. Da patan xaki gyara halinki . Allah ya shiryeki damu gabadaya 🤲💯😭😭😭 https://t.co/XQwK4MnEoI	negative
@user @user koma meye ya faru kece bakida gaskiya, kin kulle kofa sannan kin mata bidiyo, Kinada manufa Wacce baki fade taba 😎	negative
@user To ai ko kaji mutin ke dasu yawayi gari ankashe 40plus out of them wlh seya fita farautar wanda yayi masa wannan aikin....😎 Can u believe it they're all human ?? Dear @user pls resign..... you're nothing to us but a living dead body shame on you and your administration😭🙏	negative
@user 😳😳😳😳 too fa •• ina zamu sa kanmu ga talauci ga corona	negative
@user Ya allah abunda rahama tasa akayiwa wanda kafi qauna duniya da lahira kuma girman kai yahanata ta tuba ta goge abunda tayi ya allah kayi mata dai dai da abunda tayi allah yakara tsine miki albarka shegiya yar asara😭😭😭 #i_stand_with_prophet_muhd ❤	negative
@user Ni shegiya inji Dan daudu 🤧	negative
@user Bahaushe yana nufin bakuda hankali yssn😎	negative
@user Dan rainin hankali. Sai dai ka raina wa kan ka hankali. Magu ya karbi littafin sa da hannun hagun. Saura kai.😡	negative
@user Hmm😡 wannan maganar haka take Domin mu 'yan Arewacin haryanxu bamu gani a qasa ba. Ballantana aci ga wasu mukamai kuma😡 haka kuma wai sunan yaron mune🙈😂	negative
@user Hhhhhhhhhhh ji banxa wlh mutane sun mayar da ke karya 🐶 sai haushi kk yi a media 😂😂	negative
@user Tun kafin a haifi mai sabulu byalbela take da farinta😂😂	negative
@user @user wato banki yan iska neh aswear 🤣🤣🤣 and they don’t take your money sai kinyi niyan ciran wani “special amount” sai ki ji “insufficient funds” 😂😂😂	negative
@user DA ALAMA DAI DOMIN NAGA GANDUJE A HOTAN NAN YANA HARARAR EL'RUFAI 😂😂	negative
@user Ai najeriya zasu zo suyi zanga-zangar indai dagaske sukeyi😜😜😜 https://t.co/150g7my7Pl	negative
@user Saboda qaryace babu tin Asali, ana fakewa ne kawae da Guzuma a harbi Karsanah..🤓	negative
@user Wallahi ban yarda da Ku ba chadi da France 😣😣	negative
@user Au mu saidai muce Allah ya issar mu domin anci amanar kano 😭😭😭	negative
@user Watarana zaiyi kuka 😅😅😅	negative
@user Saura kuma 'yan Arewa suce saboda alamun tabarbarewar halin tsaro a yankin kudanci Buhari ya nada sababbin Hafsoshin Soji😎 Nasan Makiya Baba Manjo zasu iya cewa ai saboda an fara taba Yarbawa ne😎	negative
@user Hahaha dama ace ni aka bawa damar nayi masa 🤣😂🤣 walhi da mugunta zan masa @user @user @user	negative
@user hmmm baba kaida kace Idan mungaji mubar kasar aikai nadabanne 🤔	negative
@user Akwai wawaye a Nigeria wallahi, kai bama matsalarda zata faru ga marasa karfice gabansaba a'a bashinda yaci shine matsalarsa kaicho.......😭😭😭😭	negative
@user Aikin banza kawai yanxu haka bamuda wutar ma😡😡	negative
@user 😂😂😂 Shegu BBC hausa wai aure😂🙈	negative
@user Kaji wannan shugaban makaryatan fah 😠😡. Tou ba'a bayarwa, mutanen banza kawai	negative
@user wai Kowa yatashi sai yachi Sosai kuwa kuma duka Wanda suke cewa Sosai kuwan nan basu da voters Card Mu munsane😎😎	negative
@user Ta qare masu😁	negative
@user Nabi yajin aiki da gudu ba wando 🏃🏃🏃	negative
@user 6,000 🙄😢 gaskiya akwai mugaye a duniyan nan	negative
@user Wai mezai hana a raba qasar dama shishigi akama Allah,ya rarraba mu qasar Hausa daban,qasar yarbawa daban,qasar inyamurai daban ahaka Allah yatsara duniya kowace qabila da qasarsu amma Yahudawa suka nuna ma duniya Allah bai iya a😒😒😒	negative
@user Taya kasan haka👈. Lallai ta tabbata kana da Alaqa da masu Assasa ta'addanci A qasar nan. Ya kamata a sauke kuma a kamaka a hukunta ka. Ko kuma fadi dalilin da yasa kafadi wannan maganar. Wannan ya nuna cewa bakama San aikin ka va	negative
@user Allah yasa kar abaya Nigeria tunda idan anbada bama samu 😢	negative
@user BBC hausa 📻 ku daina sa irin wannan sai ya zubar muku da kima a idon dunia	negative
@user Tirr da halinku gayu Inda cewa ne akayi kowa ya kawo baiti 1na kalaman Soyayya da yanzu Comment ya Kai 2K Su Oo anji kunya🙈 Nidai ga nawa.Akaltaha addajajah	negative
@user Afada mashi nabi kulle da gudu🏃⛏️✂️	negative
@user Kadan suka fara gani. #IMF ta fara kansu. Dama! In har bakaji bari ba, kaji hoho. 😂	negative
@user Wawa kawai banda yake hakora bakada aiki😏😏 Kai!! Dan Allah ka barmu haka mu mun hakura da Chanjin pls🙏🙏🙏🙏	negative
@user Jigawa kuna ruwa 😂	negative
@user Ganduje yanzu lashe hannu yake, ya gaalma chin tashi taliyar.. 😂	negative
@user Mamana Rahama kun karbi wuta jiya ashe Kina Barça ne? 😅😂	negative
@user 😭😭😭😭 wannan tozarci da me yayi Kama,	negative
@user Dan Allah menene ribarku idan anzagi malamai? Burinku yacika ana zaginsu sai kuzuba ruwa akasa kusha🤷‍♂️	negative
@user Buhari marmari daga nesa da baka hau mulki ba da an bautama 😊	negative
@user To mu ina ruwan mu... ta ci kutumar Ubanta.... 🥺🥺	negative
@user Lallai kin nunawa duniya bakisan minene aikin gwamnatiba da har kike wani wai cewa ko mai babban albashi bai'isa taja dakeba🤣🤣	negative
@user Baku biya ta Katanga kuke haurawa thats why😂😂	negative
@user Kai😳😳😳Wannan ae Kamar kuna hassala Yan ta'adda ne zaku Kara hada masifa kenan	negative
@user Saboda me zaa kaunace ka. Annabin Allah ma yanada mahassada ballantana kai banzan bazara ma wanda ko talakawan suna Dana sani akan zabenka da sukayi 😡😡😡	negative
@user Bayan kin hadasu fada a film din kenan🤣🤣🤣🤣🤣	negative
@user Wallahi da tun daga nan Naija zan haɗo 'yan Jagaliyan su Limawa da Anguwan daji, dana Kontagora, da Muyun Kutigi da Bida muje har Maiduguri muci kutumar ubansu! Zulum ɗin! Kai!🤔 Yadda nake ƙaunar bawan Allah ɗin nan. https://t.co/7WAgQn5rwz	negative
@user Ni har na ma rasa me xan ce ma wannan halittan🙄🤔☹️, Amma Jama'a shi dai karya dai manxon Allah ya ce haramun ne ko? 🤔	negative
@user Allah ya sakama wlh ba zamu taɓa yafe Miki ba 😭😭😭😭😭kin cucemu kin zalin cemu wacce ta san abinda take ba kina yar musulmi kina irin wan posting ga shinan ki jawo mana ai	negative
@user Tun muna da Hope bamu baka 1k din bane sai yanxu??? Dis Rarara na nonsense😒	negative
@user Saboda tsabar talauci yan kasanta bazasu iya sayana face mask ba😂😂😂😂	negative
@user 😂🤣 lokaci yayi da zai gasgata ana akashe, ana kwace, ana garkuwa, ana fyade da bayin allahn nigeria 🇳🇬 🤣🤣	negative
@user Subhanallah! Allah ya shirye ki😭 https://t.co/gFW7yjRRAQ	negative
@user Kaji marasa tsoron Allah, Dole fitina tayi yawa a Duniya ai, Hukuncin Wanda ya batanci ga Annabi S A W kisa ne.😢wannan abun haushi ne ma ai	negative
@user Idan da Buhari zai saka baki, tuni da an cire Sarki. Saboda Sarki yayi Anti-party 🙄😏	negative
@user Eh ai azumin ya taho dole ku fara kirkiro wata sabuwar masifar da zata janyo kulle a Nigeria gaba daya tunda burin ku dai kuga iyayen mu a tsugune ba sa fita ,kuma ai tunda Allah ya tsaga mana baki ba zai hanamu abin da zamu chi ba,Allah ga bayinka🤲	negative
@user Amma bazai hana mutuwar sa ba a lokacin da ta iske shi😂	negative
@user Ahhab! Wai kanku akeji maukaci ya fada rijiya😎, aikin ba na yenzu bane tunda kaga yenzu dai yafito fili	negative
@user Wannan shine 'daddawa gayawa manda baki.'😁	negative
@user Ka nemi Soja an hana kah, kah sace kuma an kama kah... Kasannan nah bukatan gyara 🙄	negative
@user Yanzu haka banci-ba ban sha-ba ya saka ni kashe 3,150 a azumin nan 🙄tsinanne	negative
@user Wannan akwai tantiriya 😆	negative
@user Adhama ya handame Salat Yayi gaba da buhun Shinkafa😂😂😂😂	negative
@user Ai babu abunda xai kawo karshen irin wannan rikicin, rainin wayo da cin fuskannan illa daukan fansa da kuma mayar da martani ba tare da kakkautawa ba.🙅	negative
@user Da'alamun yaji tsoron Alqunut yafasa🤣🤣	negative
@user Kwankwaso tsoran ganduje yake wato Buhari ya raina to ku bashi shawara yabi a hankali dan shima Buharin ba wasa yake da yara ba 😂😂🤣🤣	negative
@user 😂😂 wlhi Duk wani Arne jakiiiii ne toh idan ancire Musulmi baza su iya kashe kudin bane koya ??? 😂😂 mufa bamuki a raba kasan nan ba Dan uwarku	negative
@user Zamu dau mataki anci mutunci maigirma ganduje A bainar jama'a yaxa abashi ferfesa kuma daga baya a janye 🤷	negative
@user Ehhhyaaa...ton 30 kaji sungama chinyewa . Ana meeting din taramasu ton 40😂..ku yan Nigeria achigaba da hakuri 😱🤣🤣	negative
@user Ubanka Yaci Ubanshi, Dan Uwar Uwarka, Allah Yatsine Maka 🖕🏾🖕🏾	negative
@user Uwar lantarki gabadaya 🤚🏿	negative
@user Kai gaskiya Antina kina bamu wahala fa😀😀	negative
@user @user @user bakuda muntunci walahi 🙄🙄 As loyal customers N500 baza ku yafe ba🥳	negative
@user Ba'a taba Manzan Allah a zauna lafiya. Ya Allah ka sauke bala'in da yafi Wanda ka saukewa adawa da samudawa a kan faransa. Wallahi Manzan Allah shine gatanmu bazamu taba yin shiruba idan aka tabashi😭 Adduar bala'i da musiba yanzu muka fara akan @user and entire france	negative
@user 😂😂 kai ana mulki hauka ah kasan nan	negative
@user Kaɗan ma yasoma gani ɗan danbula uwa 🙄😄	negative
@user Koh kunya baya ji? Amma an kasa ganin shi wajen jana’iza🤔🤔 shame wllh	negative
@user Karya kake yi wallahi @user. Shekara nawa kake gwamna baka je Gama ba sai yanzu. Mutanen Gama sun godewa Inec da wannan Inconclusive.😂😂😂 kunci Banza Mutanen Gama	negative
@user Yasamu kudin banza wani nadama zeyi 😄	negative
@user Allah Yatsine miki wawiya marar kishin addininta😎	negative
@user Yana Nufin Dan Iskan Yaya Kenan 😍😍😍	negative
@user Ya manta kauye ce asalinsa 🤣	negative
@user Karya suke basir yana kashe karfin namiji sosai,Wannan bincike nasu akwai gyara cikinsa😂	negative
@user Avun yasamo asali sakamakon wasu mata dasuka saryar da mutumcinsu akanta suka vada kansu shine kawai se kuma malaman addini da sukayi suka me xapi akan irin waddan nan matan 🤗💯💯💯💯💯💯	negative
@user 2020 ta Kare yaran mu babu karatu babu tsaro sai kullum jifa mutane cikin mutsiba na wani cutan da bakowa take kashewa ba. Kasashan Duniya sunci gaba ta inda ko anyi lockdown ana samun abunyi ba kasata ba Nigeria kullum sai kara yan taadda. Ya Allah ka kawo mana dauki 🙏	negative
@user Matar Buhari ta haifi jirgi...😂	negative
@user Magoya bayan messi . Sai haushi suke 😂	negative
@user Kalubalen Sarki Aminu 😛 ✔Huduba da larabci 😂 ✔Kunnen uwar shegu da ayyukan banza na Ganduje ✔kuma Dan Allah yadaina zazzare Idanu kamar Dan Npower baiji alert ba 😂 Muna masa Fatan alheri	negative
@user Ga talakawa a cikin halin ha'ula'i amma an kaiwa kaji abinci😠 Wait! Wai suma kajin ko ka manta su kansu abinci ne?😕	negative
@user 😂😂😂Hakamukeso ai, wai a hakanma sun Kori kochiyan su, amma ba abunda yachanzu saidai ma abin da yakara muni.	negative
@user Nachi uwar kamanchecheniya... @user matsiyata mutane na fama da yunwa da rashin tsaro kuke neman wata kamanchecheniya 😒	negative
@user BBC you're such irresponsible, this matter is not debatable muyi ya Addu'a shine mafita. Marar sa kan gado kawai☹️	negative
@user Biki iya addu'ar idan anyi ruwa 🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️ bane koyaya	negative
@user Ina ruwan mu da shi😂🤣😂	negative
@user Shi yasa baya jin magana ashe kunnen sa 👂 ne ya kutsire	negative
@user Koma dai me akeso ace is doesn’t make sense 💁🏽‍♂️pls mutum dai yasan fans din nashima hausa sukeji amma se an musu gwaranci	negative
@user Ahh karya ne walhi ba wanda ya isa kinji rahama, wannan penalty naki kinbarar da ita. 💪	negative
@user ba kyau😂😂😂, wai Maza MATSOLAYE. https://t.co/K5ba5SCIi3	negative
@user Hhhhh sae baba ganduje an qara samun na kashewa😂😂😂	negative
@user Tohhh tsula karyarka tabachhee wlh kabarkarya kaji yarona 🗽🗽🐒🐒🐒🐩🐺🐆🐅🤭🤭🤭🤫🤫😪😪🙉🙊🙆🙆🙆	negative
Eyyah! Ya ban tausayi 😒 “@user: Jonathan ya taya Buhari murnar lashe zabe http://t.co/AwIFWFFkAq”	negative
@user 😭😭😭💔 kai Jama'a Anya babu Fushin Allah akan Qasar Nan kuwa....Kashe kashen yayi yawa tako Ina. Kamar Allah yacire duk wani taimako daga gare mu. Meke faruwa ne	negative
@user Kaji wannan dan jagalliyat wai suyi voters card Aida sunada yawa da Elrufai da Buhari basu chi 2019 election ba😀@user	negative
@user Wai wani makkah Baza ai eid ba, makkah dama Allah yace kayi koyi daita ?? 🙄🙄🙄	negative
@user Matawalle Sarki labari, ba aiki sai labari baki, da alkawala maransa tushe 🤣🤣🤣🤣🤣	negative
@user Yan bura uba shegu😰😰	negative
@user Kunji karya fa😂😂😂😂	negative
@user @user @user @user Gaskiya Dan Allah kar abar Sumayya ta walakanta, kan wannan saurayin mai kwadayi, mayaudari 🙏😳	negative
@user Lokacin da akwai boko haram din gaske a kano din bakuyi zanga zanga ba se yanzu da aka koresu ko iun manta da wannan ne 👇 https://t.co/DAsb0vsCjE	negative
@user Innalillahi wa'ina ilaihim raji'u 😭 Gaskiya wllh gwamnati wannan Abu da kuka kasa Abu kunya ne a idon sauran kasashe wllh ace kasa kamar Nigeria Amma ankasa biyan malaman jami'a albashi ai wannan cibayana a kasar mu wllh Kuma malaman jami'a sai kun rage burin ku sannan zku mft	negative
@user Yayi ga banxa don Allah bai karbar addu'arsa bayaso muma bamaso😏	negative
@user Nan wasu magoya bayan @user ne suka zo, amma a baya kuma yan Nigeria ne suka je.... Dole de se an nunawa @user adawa kai @user ku canza kawaye gaskia😒	negative
@user Gayennan fa dan munafuka ne. Mtsww 🙄🙄	negative
@user @user @user 🤣🤣 Mal. Tsalha muguwar camera📸	negative
@user Kar arena mana sense manaa haka akamana last yr ma faa, to kawai asan duk ynda za'ayi aga wataa dinnan ran talataa😠👌	negative
@user Matsalar rami Barayin cikin gida, may be u get them zee sadau looks like one 😂😂😂😂	negative
@user Kufa bakwason zaman lafiya toh' an daga sai 9th February 😂😂😂	negative
"@user Dole wannan al'amari ke fusata """"""""""""""""""""""""""""""""yan najeriya, ace wani katon banza wanda bai taba shiga aji ba, ya kashe wanda yasha wahalhalu na kasa har ya kawo wannan mukami yau ace an rasa irin wadannan mutane, akwai takaici gaskiya😥"	negative
@user Ya dade bai chanja ba. Koba canja ra'ayi ba mtswww 🤨	negative
@user Ana mana mulkin fir'auna a Nigeria 🙌	negative
@user Zakuyi ta tattaunawa ai har hakoranku su gajji😂	negative
@user Makaryaci... ko dubu hamsin be taba gani ba😸😸😸	negative
@user To ai in mafadin magana Wawa ne majiyinta ba Wawa bane😏	negative
@user Wa zai dafa min kuka a Lagos yau 😒?	negative
@user Tab kace yau akwai Karya kenan 👌	negative
@user Ai a gwada lafiyar sa kawai. Mutum mai cikekken hankali bazaiyi irin yadda Buhari yake yi ba. 👌🏽👌🏽	negative
@user En rainin hankali kawai mu zakuzo kunawa indianchin karya😂😂😂	negative
@user toh an ji din. Mu da bamu da hanci munga ta kanmu 😔 Haba! Mutum hanci kamar karas... indiyawan ma na kula kin fisu hanci 😱😱😱	negative
@user to sai mai. ko so yake mu tafa masa 👏👏👏👏👏	negative
@user Kanawa yazo maku kenan kuma sai kudaina zagin zazzagawa kenan kuma cemasu sarkin garuruwa ko😝😝😝😝😝	negative
@user Gaskiya abin yafara zama rainin hankali . In gwamnati bazata iya kare yan kasaba to ai sai mufara tsare kawunanmu 😭	negative
@user Gidan bai koshi ba? A nace gidan bai koshi ba Shegen iyayi😏	negative
“@user: Matashi ya kashe mahaifansa a Enugu http://t.co/LUcX9zdi8g”😥ALLAH Ka Kare mana zuriaar mu Ka tabatar Dasu akan islama ameen	negative
@user Sbd ubnshi ne kafata 🤨	negative
@user @user Yoooo what are dey waiting for? Akaishi mna kar yasamu yafita wajeh, yaqi dawowa🙁	negative
@user Wai dole sai an bar jikokin mu da masifa, idan aka raba Nigeria wa zai biya bashin nan? Katsina zamu sayar kawai wa Niger 🇳🇪	negative
Karyar banza 😏😏😞😞“@user: An fatattaki 'yan Boko Haram a Damaturu http://t.co/UQKhUTNQEz”	negative
@user Mukam ai muna ganin shugabanci a kasar nan tamu 😡 Kuma dama duk wanda yace wani bai iya kumai ba shi kadai ya iya to fa wallahi shi ma bai iya ba.	negative
@user Wannan ba gaskiya bane!! Gwamnatin ce bata bin Shawarar Malam da ya dace sai nata take bi. Toh ta yaya zata ga dai-dai 🙄	negative
@user @user @user Gsky Mai Hali irin Na MahMud a soyayyaya bayyiba. Nipa Kwana 2 napara ganin Sanyi gurin madam👸 and I don't know the reason	negative
@user @user Sallah aware, selfie ahade tirrr😭😭	negative
"@user Tashin Hankali😲 Wannan KO Anya bazata samu tobon Hankali ba kuwa """"""""""""""""""""""""""""""""Shekaru 27 fa a sume"""""""""""""""""""""""""""""""" 😱"	negative
@user Kutumar ubah ya jirani ganinan xuwa ku kauce masu xuwa Dubaï ko USA mu duniyar mass xamu .ga mai bukata zai iya kawo wayar sa na yomai slefee 🤳 amma fa Bana karpa sai iPhone 12	negative
@user Kaiii🙆🏽‍♂️ wanzamiya ke mai yasa a rayuwarki bazaki daina karya bah?	negative
@user @user Basu san gidan gobnati bane? Kuma in sun same shi meye zasu iya masa? Aikin banza 😂	negative
@user Cacar baki? Ai kyan ta su samu fili kato su ba ma hammatar su iska🙄	negative
@user 😂😂😂😂can ta matsemaku ku ake ji	negative
@user Kace min bbc hausa ba munafukai bane😂	negative
@user Kaji matsiya shikadai yakeson yaxauna duniyar kai kama'a🤦	negative
@user Yaron da baya cikin hayyacinsa Kamar ya mama baya cikin hayyacinsa? Bashida ko kobo😂😂	negative
@user Tambayan nan Akwai rainin wayo acikinta.....mutun da garinsa ana tambayan meyazo yi 🧐	negative
@user A zauna a gida a wanke hannu, idan an kuma jin yunwa a sake wanke hannu. 😂	negative
@user Chab Kina Ruwa Tsundum 🤣 🤣 🤣	negative
@user @user Wannan labarin tun shekaran jiya yake, amma shi ne sai yau zaku sanarwa duniya. Kuma wannan rahoton tun jiya na turo maku shi, amma sai da kuka ga dama sannan kuka sanar ko? Toh, kun kusa ku kure ni, duk sanda na fusata sai ranku ya bace matuka. 😠	negative
@user Fassarar DATA da harshen Hausa; Data ita ce abar da take wahalar da d'an Nijeriya 😂	negative
@user @user @user Kaii Bawani pha sei munshi Ubansu next season.. 😕	negative
@user Bayan Angama Da Living Room Za'a tafi Other Room kenan Hege Baba 😂😂	negative
@user kaima bazabanka akayiba doli asauya 😜😜😜	negative
@user Wlh ramatu kin shiga uku😂😂😂	negative
@user Ashema yan yinwa ne😂😺😺	negative
@user Mtseww neman kudi yaxama hauka yan jarida badae karya ba😡😡	negative
@user Allah yasa dai yaci Tuwon da gaske, bnson karya wlh😏😏	negative
@user Mts😘, makar yace kawaeeee	negative
@user Suma masu wayoyin sun fadi war-was ai🤣	negative
@user Kawae de so kuke su shaa zagii🤣😂	negative
@user Shege ne shi halan buhari na mulki xae xabi nigeria 🇳🇬	negative
@user Wannan kalamin babu tausayawa cikinsa gaskiya, aikawa lahira da babbaka gidaje 🙄 amma dake ban karanta Labarin ba ta yiyu ko Kuna karanta mana littafine.	negative
@user @user Idan ana lissafa Azzaluman shugabanni a duniya dole asa Erin'su El'rufai da Buhari Saboda duk sharudan zalunci sun cika🚶	negative
@user take it easy. .amma dai Dan iskane😬@user Desi girl	negative
