text	label
@user Afite akazi katoroshye Byibuze Abe Ari imburamukoro nibwo byiza kurushaho😂😂😂😂 KUKO nta munyakazi uba kuri Uru rubuga	negative
@user Nyuma yo kubona ikigero irimo sinakurenganya Ingano y'ubwenge ufite. Gusa ntibimbuza kukublocka🌚	negative
@user Ubwurahaze uwonumurengwe uri kukuvugishibyo	negative
Bae ndagukumbuye ejo nzaza kugusura home, iri Jambo ryonyine rishobora gutuma umusore akorepesha ghetto ye amazi ashyushye 😂😂 https://t.co/I9f9QBDaU4	negative
Miss wumuhanda kombona amsind muyamurindimuriyeho noneho umwana bamubwiye ko azi kwiruka arenga iwabo , kuvaryari sowanyu wowe yayoboye inama Sha 🙄🙄 https://t.co/LHfakn9lz2	negative
@user Umva mbese! Ibyanezeza ubizi Ute?? Kuki atakora kimwe ngo n'umugore akore ikindi? Kuki atafata uriya mwana cg ngo ateke??	negative
Burya igituma Abantu benshi batsindwa, Ni uko bumvira Cyane inshuti zabo n'Imiryango kurusha uko bumvira Umutimanama wabo!✍️💯	negative
@user @user @user @user @user Umva ni ubwiyahuzi VDP yaguye mu mabuye numva ngiye kurira. Ubanza yatembye ajya mu nda nako nk’uko bisanzwe!	negative
"Nk'uko umubu unyunyuza ikiremwa kirimo amaraso cyose ni nako umukobwa w'i Kigali yihoma ku cyiremwa cyose gifite amafaranga"""" Ibyahishwe6:4🤷🏾‍♂️"	negative
Nuko murugwiro inama iraterana Bazana igitabo cya lockdown habura numwe ukibumbura imana iturinde imyanzuro iduheza muburiri🤒😭😭😭😭	negative
@user Ikibazo cyo kumva arko😥🥺	negative
@user @user Aaha papa uramuhamije age azifatira kwa fatamavuta wee kur youtube hano turi twitter bajye bamenyako ibihugu bindukanye	negative
@user @user Kubana neza nabo se bivuze gutega amatama bagakubita? Hoya. Aho kwicwa ni Interahamwe nasonza	negative
@user Ngaho, bigira imbaraga noneho. Niba, intambara irota muri wowe, wabifashe.	negative
Anyway I know this is offensive gusa.. gushyiraho dreads nta bwanwa mba mbona natazi😂😂	negative
@user Hari inguni y’ubuzima baba bahisha, muvandimwe.	negative
@user Ubwo ari wowe nyuma y umuceli urahita ujya kwa bucyana kurya I benzi	negative
@user 😂😂🐱🐱🐱🐱🐱🐱🐱 Biteye agahinda kubona umufana wa Rayon na Arsenal ababaye bingana gutya🐈🐈😺😺😺🐱🐱🐱🐱🐱🐱🐱	negative
@user Butera Knowless, aho kumuvuga nabi waza tugafata terrain tugaterana amangumi.	negative
@user @user @user @user @user @user @user Kugeza ubu icyo wita ikinyoma nturagitangira ibimenyetso.	negative
Gerageza unyumvire nawe ibazo biragwira nushaka kuyumva yose wandike ayomagambo watangiye ubona kumve kose https://t.co/RzP0Wsk5rV	negative
Ark c musore ni gute uteka igikoma cyakubunnye cyamara gushya Aho kugishyira muri teremusi ukakimena hasi koko🙄🙄🙄	negative
@user Nta bana b'abakire uzi apfusha umubyeyi akananirwa gucunga imitungo ye?	negative
Niba utazi izo cartoon mutunze television vubaha @user @user @user @user https://t.co/WZ95ObqLnm	negative
@user Sosiyete yacu yita ku ngaruka kurusha gukumira impamvu. Ni ikibazo	negative
@user @user yakinishaga umutima naho @user yakinishaga Amafaranga Kandi Amafaranga ntabwo yarenga ku Gisimenti!	negative
@user @user Wirengagije ko hari mushiki wawe wafunzwe kubera gusinda muruhame ?	negative
@user Bazana gake pe ngo bapima imbisi nk'aho naje kurya imbisi	negative
Umva Sheri niba dushwanye kuri WhatsApp ntakibazo dufitanye tweeter.Ntugatume data zipfa ubusa 🤧😂😂😂😂😂😂	negative
@user Ntibizoroha padiri koko simbyumva neza!! Birababaje pee!, akanirwe urumukwiye niba yakoze amakosa angana atyo kd yitwa uwihaye Imana	negative
@user @user @user Hhhhhhh ati IKIMWARO KURI NJYEWE mbega mbega mbega, hhhhhh	negative
Nyagasani mana wakwisubije ibitsina waduhaye ko bikomeje kuduteza ibibazo koko.	negative
Iyi #missrwanda2021 kuyireba ndabona ntaho bitaniye nuko yari kubera mu muhezo 🥺🥺🥺🥺	negative
@user @user Ko byaba ari ikibazo,@user @user	negative
Munyumvire Abase biyemeje icyaha batakoze kandi banasjija banahamya abandi icyaha bataranabaho. Ibi nabyo ni icyaha ubwabyo bakoze. https://t.co/WedoGg8OUb	negative
@user Uwonumuteto sha rero bagukubita ukicuzi igihe cyawe wataye	negative
@user @user Nk'uyu aba Ari mu biki??	negative
@user @user Kayiju, nukuri Ngabo aba ari gushweza aha, naramutikuye😂😂 mubwire akwereke amaboko ye uko ameze ...	negative
Abana babacyire baranyica ukanjya kumva ngo**Uratsekeza*** Aho kuvuga uratsetsa cyakoze ijyikoma cyirakora @user @user @user @user @user @user	negative
@user Twizere ko muzagabanya Ubujura mudukorera 1 internet slow 2 network fail . 3 guhamagara umuntu ukamubura kandi phone ye Iriho. MTN mukosore miratubabaza	negative
@user Nukuri birababaje cyane niba aribyo	negative
@user Iki kibazo nikidasubizwa benshi bazishyura 5K Zabo ariko babure ishuri pe.	negative
@user Yanze kubyumva 😂 ubumenyi bw isi bwanze 🤣🤣🤣🤣	negative
@user Gusubika inama ntibihombya ubuyobozi gusa, bihombya igihugu muri rusange. Kandi uwo mu oppoza yoppoza ubuyobozi apana igihugu. Ntacyo wumvamo?	negative
@user Mugerageze kunoza service. Niba nagize ikibazo saa mbili mukagerageza kumbonera igisubizo saa kumi nimwe. Nooo oyant rwose	negative
@user Unfortunately, ur DM is not open... kandi narintangiye kubwira umwana uti simbuka unzanire kamwe sh kuri butike...😂	negative
Umukobwa Nakubwira Ko Agukunda ntuzakanure Ibyo Byiso🙄🙄😏😀. Abakobwa Ntibakunda Baraharara, Bagaharahuka Bikundira Udushya, ubuzima bwiza, n'amafaranga. iyo bishize barigendera😂😂	negative
@user @user Kowagira ngo urumuhungu cg ubavukamo urumwe🤔😂😂 nibyo iyo ukabije 3 iya gatatu niyo kugutabara imvura yaguye😂😂	negative
Imishinga mba mfite iyo nkennye iyo mbonye amafrw ihinduka inzoga nibyana,@user @user @user mwebwe bigenda gute?	negative
@user @user Ndaramuka ntabibonye iyo sura ndayiharura mn 🙄	negative
Izi zo urebye nabi zanakurya da! https://t.co/tEG33mL0Ku	negative
Mwihangane kbs mujye mumesa utwenda twanyu twimbere kbs😤😤😤 Ndambiwe burimunsi kujyenda nucyirwa muri(🚌) kubera umwanda mugira ahreeee😤😤😭🏃🏾‍♀️🏃🏾‍♀️ https://t.co/L9zj02JKVS	negative
@user @user True talk, ubwo rero bihita bukwereka impamvu u Rwanda ruza mu myanya ya nyuma kuri index y'abaturage bishimye	negative
Hahiye dutwike nigihe gito ugashya! Mukomeze ngo hahiye dutwike umunsi muzashya ntimuzongera kwitwikisha ubusa mwifotoza ubusa mwisetsa😂😂😂😂	negative
@user @user @user Gusazana amatiku nurwango niko gusaza nabi! Amanjwa yaba opposition batari no mu Rwanda turayarambiwe.	negative
@user @user @user Ubona ari abaturage bafunga umutwe cg ni ubuyobozi butakoze ubukangurambaga uko bikwiye?	negative
@user Urumva kuba abana basoza amasomo bagaca amakayi abandi ukumva ngo batwitse ibitanda ni ibintu bisanzwe?	negative
@user @user Ntago natunga umugore umwe ngo mbishobore njyewe 😂😂	negative
@user @user Mwakoyobotse @user @user umurongo muzima ariko ibibazo byaburimunsi bizabagezahe	negative
Cg abivugishw ngo trust mi https://t.co/FVv3rCTCN3	negative
@user 🤣🤣🤣🤣🤣uwanditse iyi message nawe ni umu Satanist	negative
KimJong Un ati niteguye gukoresha intwaro kirimbuzi https://t.co/dkTjdICl4F	negative
@user Ikibazo cyanyu mwumva message nabi. Kubamenyesha wabamenyesha ariko gusaba ko bakwemerera kugenda, ibyo rwose bikorwa n'abana gusa.	negative
@user Uwo kurara tugenda, bazubake comptoire muri free zone twinywere twisanzuye tubyina.	negative
@user @user @user @user Kuba utabona ikibazo muri comment yawe nabyo ubwabyo ni ikibazo. You can do better	negative
@user 😂😂😂thanks! Ubaye wa wundi usetsa n'uvuye guta nyina uti brother! Unkoreye umunsi kabisa brother!	negative
😭😭😭😭NANGYE BANYIBYE IBIFITE AGACIRO KA 3M ariko NGO nzamwishakire why why @user @user https://t.co/CwhZf6p9Un	negative
Nyamara kariya ka app karatuma amafaranga atinjira uko bisanzwe.	negative
@user Ni hatari kweri.....abakarwanyije ruswa, nibo bafata iyambere mukuyirya.	negative
@user @user Izo ndangagaciro zivane hano sha. Hari aho biba ngombwa ko tuziyambura	negative
@user Rzka Hari ibintu ureba ukumva ubuze uko wabivuga Abana barashize	negative
Google nayo ubanza yashyizemo agakoni tuuu!!! Nako ni udukoni twinshi, tago ari kamwe 😂😂😂😂😂 @user @user @user @user @user @user @user @user https://t.co/dpBdARj3K8	negative
@user Felo uri mbwa man	negative
Yoooo, ndababaye sana. Hagire umpa indirimbo ye iryoshe kandi iteye agahinda mbashe kuyiririraho https://t.co/rLscFq4DKQ	negative
Kugirango njye gusenga keretse mbonye umuntu wanyishyura 10K nkajyayo nkareba niba koko iruhande rwa kiriziya hakiri akabari nkayanywera😃😃	negative
Baca umugani mu kinyarwanda bati: - Nyirakarimi kabi yatanze umurozi gupfa. Sigaho muvandimwe. https://t.co/vOPFRuZ0SQ	negative
@user Rusesabagina yashakaga kuba perezida w’ u Rwanda Kandi ngo ntago ari umunyarwanda Ndumiwe koko !	negative
@user Kuyambara ntawe ubifiteho ikibazo. Ikibazo ni ukuyigurishwa.	negative
Youtubers rn: BAGUWE GITUMO BARI KUNYWA URUMOGI BA BANYAMAKURU MUKUNDA CYANE https://t.co/yJFr59By2O	negative
@user mu bintu uzakinisha uzirinde guhura n'igihara cyasaze cg cyasinze! ni nko kurumwa n'akabwana!!😁😆😆😅🤣🤣🤣🤣🤣	negative
@user mwiriwe neza? Hanyuma amanota yanjye ya Momotima mwambwira ahantu mwabaye muyajyanye konkangutse nkayabura??🙄🙄🙄	negative
Maze ndumigwaga kokoooo😂😂😂😂😂😂 Caze kanigire guhiga umuceri mvabo ubusutwa aha😂😂 https://t.co/W4p9TYwF4V	negative
@user @user Eweee mbega inkurumbi weeee ubuse agiye kuiyahura atabireba raa cg na pfe none ko igihe kigeze	negative
@user @user @user @user @user @user @user @user @user None c wamenye ibyawe ibya Kagame ukabimurekera, ko nawe numva utorohewe	negative
"@user Uvuze neza Cyane""""Iyo Kovidi abantu ihitana Hari nubwo bajya kwegera abicwa n'inzara ndetse n'impanuka munce zitandukanye !?turababaye"	negative
@user @user Yewee nushak wiryamire kuko Nayejo ntayo afite😥 Ngo yarayasibye kuko yayafashe mumutwe😡😡😡	negative
@user @user Eeeh Imana izagutwika ku munsi w'imperuka pe	negative
Bidasubirwaho Hagati ya @user na @user umwe ari kwigiza nkana	negative
@user @user @user Insyanutsi ni wowe, wiha gutuka abantu kubera posts zabo! Jya ureba ibikureba. Abo wavuze ni ba sisters banjye!	negative
Burya mubuzima ntuzemerere chr wawe gusenga bucece 😑😑 kuko hari igihe aba ari gusaba Imana undi mukunzi mushya 🤣🤣🤗🤗😎😎	negative
@user @user @user 🥺🥺Njye se ndazira iki mwa 🙄🙄🙄	negative
Ibyo murimo murumva bimeze gute abaswe? Njyewe akagwa nkamereye nabi kbsa	negative
@user Nawe rero urahuzingo wemejumwana kumbi naguziko yamaze kukubara	negative
Ezayi 1:3 [3]Inka imenya nyirayo, n'indogobe imenya urugo rwa shebuja. Abisirayeli bo ntibabizi, ubwoko bwanjye ntibubyitaho.”	negative
Nkawe uratweeting ibyimipaka ya gatuna utazi na gatsata wakwicaye ugategereza moviti ko ariyo wabuze😂😂😂😂	negative
ese kki utajy udutera akanyabugabo ko guteret bae wae.. cg asanase!?	negative
Noneho nkeneye kurya akantu uyu munsi umukobua cg umumama numufungo ndawutanga ndakasuingingi🤯	negative
Ese Ukundana nUmukobwa ukazamenya ko Papa wawe aryamana nawe.... watinyuka ukabibaza papa wawe cg wabibaza cherie wawe?🤔🤔	negative
@user @user @user Umunyuwingezi rwose uyu nguyu nta mitwikire. Ahubwo kubera bwa budasa yabonye NO eshatu ariko afite PASS mu ntoki ndaq 😂😂😂😂😂	negative
@user @user @user @user @user @user @user Ubundi #FaTwa nawe ubwe yikorera opposition... Ntiwamubaza ibyo yavuze ejo. Arwaye Amnèsie.	negative
@user Bakame ni bakame koko ndamweye uzi kwivugisha ukanisubiza umurezi buriya atera Naga State kbs	negative
Wamuhungu witwa @user naze atubbwire ukuntu arsenal no mubagore bayikoramo uko bishakiye😂😂😂 https://t.co/Skl0GqpsUK	negative
Burera: Hagaragaye umurambo w’umugabo bikekwa ko yiyahuye nyuma yo kwica umugore we https://t.co/ff33lLMpKR	negative
Pasteur. Ntimukanywe inzoga dore nabanzi banyu Yesu ati nimukunde abanzi banyu. Nonese ngewe ndinde wokutumvira yesu..nibaribyo nyihera like 🕵🕵	negative
@user Asubwo uwomuseso urabona abantu cyeretx niba uziranye nimburamukoro gusa	negative
@user @user @user @user @user @user @user @user @user Sha nange ubu numiwe umugabo w'injajwa koko ubu nibamwirukana bizamumarira iki??? Afite ubugome bwo mu mutima	negative
@user @user Ariko umuntu utanashaka abakire ubwo yabuze umugabo ate ra 😂	negative
@user Ase sha, wumvako kukubeshya ko yayinjije byabamarira iki???	negative
Abafundi babasinzi barasaze nukuri, uziko avuze ngo BRALIRWA ngo isigaye ikora Sima nziza cyane 🙄😐	negative
@user @user Simbizi ariko nyine nawe wibaze impamvu ari byo ubanje gukeka! Gusa ibisheke ni indiri y’imibu sinabirota mbikora!	negative
Ariko uriya mugore murabona icyaha atakora ari icyihe kweli? Nawe ubwe ni icyaha #SETU https://t.co/OltYw5tDa9	negative
@user Bari kumurutsa cash yariye😂😂	negative
"Madam wanjye bamwoherereje Message ngo """"ya ngurube nigenda umbwire"""" kdi ntatungo tworoye😭😭😭 @user @user @user @user"	negative
KUJENJEKA NI IKI!? ni igihe Uba mu RUKUNDO numuntu umufata nk'igi Ngo ntameneke, Kandi kurundi ruhande hari abarikunukoramo umureti😜 @user @user @user @user @user @user @user @user @user @user @user	negative
@user Idini ryigisha kureka icyaha ntabwo ndyita iry' ukuri kuko ribs ribizi neza ko bidashoboka.	negative
Ese nimba abakobwa badukunda cyane iyo twabahaye kuri🍆 buriya ntibivuzeko bakunda iriya fruit cyane we? Sindengane nibarizaga🤷	negative
Iyo njyanama yemeje ko inka buka muzajya muyicisha inzara kuriya ifite ibibazo bikomeye🤨 https://t.co/YirGFQgWtD	negative
@user @user Kandi Ari umusore??? 🤣😂 Imbwakazi iba Ari ingore ntago iba Ari ingabo🤣😂	negative
@user Ushingite kuki kubera ko ntawe yabengutse x ngo amugire umugore?🫣🫣🫣🫣🫣🫣🫣	negative
"@user Noneho nawe ubaye aka wa mugani ngo """"UMUGISHA UTONDAGIRA AMABYI"""""	negative
Ark ishyari ntirizashyira mubantu ntakuntu mwajya mwemera ko mwarushijwe aho kwitwaza ubusambo mujye muba abanya mwuga	negative
@user Afite naa marembo mu menyo😂😂	negative
Umusonga w undi ntukubuza gusinzira	negative
Buriya rero gufuhira umukunzi mutararushinga ninko kwanga ko abandi bakora kunkweto usanze mwisoko🤣😂🤣😂 @user @user @user @user @user @user @user @user @user @user @user @user @user @user	negative
@user Ahari twacumuye ku Mana cgwa ababyeyi bacu😭😭😭😭😭	negative
@user Ndashaka kuzareba umuntu uha ruswa ngo ujue mu ijuru 😂😂😂😂😂😂	negative
@user @user Ni psychological abnormal Shifting y,ibibazo byawe ku bandi uzacunge @user na @user Ako kantu barakagira ko guhora bumva banzwe	negative
Nyuma yumunsi wo gusomana dore undi uwuherekeza nuwa chocolate 🍫😂😂😂😂umurengwe chn https://t.co/plKkFECC4g	negative
@user @user @user @user Reba aho wavukiye umbwire icyari kuzakuvamo atari ukuba inkoramaso https://t.co/PbmZHiva4W	negative
@user Abantu batukana baba bagaragaza intege nke muguhangana kuko umuntu ntiyemezw ningano yibitutsi wamututse ndabashimiye	negative
Agapfukamunywa kajyanye na miss rwanda tuzabikumbura disi	negative
Biratangaje Kandi biranagayitse kuba umuntu yicara akiyitirira urubuga rw'ikigo nkiki cya @user bano nibo bikusanya bakagenda batwiba tuzumveko bagufashe nibura @user @user @user https://t.co/0CiaEhGt1m	negative
Umwana atwara 73% byungenge bwa Nyina nonex brooh iyo urebye girlfriend wae ubona umwana wae azab atekanye ..,😭😂😁	negative
@user @user Noo it is just part of joking ark ibi sibyo bikwiriye ark!! kwigamba ku national team? Doesn't makes sense	negative
@user @user @user @user @user Ariko wumva ko ikosa turikorera nde? Twe Nk'Abanyarwanda Twahisemo kdi tuzi aho tugana. Ninde wagutakiye????	negative
@user @user @user @user @user nonese Sam abyica gute atabibamo,yabonye amahirwe yo kubikora arabyica?	negative
@user @user @user Nonese, aravuga ngo akazi ka 80-100k ngo banakodeshamo inzu, ubwo bivuze ko rero, abashofeur bo murwanda batabayeho?	negative
Uraho uri kurirango amafarang yarabuze ..,hari uri kwishyura inguzanyo yubukwe kandi umugore baratandukanye 😭😂🥱	negative
@user Mu mutwe wawe haranduye chr!	negative
@user @user @user @user @user Sha tweets zuzuye agasuzuguro za hano zitera umujinya pe! 😭	negative
@user Mbi cyane. Mediocre ahubwo ni Average kuko hari nizo wumva ukibaza icyo nyirayo,uwayikoze,nabayikunda icyo batekerezaga bajya gufata ibyo byemezo.😡😡😡	negative
@user @user @user @user @user @user @user @user @user @user @user @user Wowe ibyo nywa ubinyweye wahita upfa	negative
@user Kizz Daniel se ko afungiwe mubaturanyi , ubwo umuntu wafunzwe uyu munsi azaba ari tayari in 5 days ?	negative
"Ubu ndi single sans kintu"""""	negative
@user Iyabyaye ibiboze yanaba niyagenze gake pfakuba ugenda nta bwenge Ishobora no kwihuta bikaba ari sawa da	negative
@user Ndumva Indwara Ari Iya #Famille	negative
Nasuye umukunzi wanjye twitegurag kurushinga mukwezi kwa 8 nsangarikumwe nundi mutipe ubux nkoriki mubwire ubusicyano koko	negative
@user they are not OK ndakurahiye niba ntayo barareba 😉	negative
@user Ibyo byo ntitwabitindaho but why wabigaruye mwashwanye??? 😂😂😂😂	negative
Keretse utari muri runo Rwanda 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Ka nceceke batamfunga umunwa 😂😂😆😆😆😆😆😆😆😆😆😆 Dore ngo bizasaba ko dusakuza kandi bitemewe😅 https://t.co/jjKQjXJpzj	negative
@user Uwo ni umurozi kabombo uzwi se?👻	negative
Uyu mwaka ko Tutorohewe?!! https://t.co/DDTUWQeNf9	negative
@user Gutera ivi ntabwo mbishyigikiye, ntan'ubwo nakemera ko barinterera! Ese ko wabigize intambara?? 🤣🤣🤣 Ntabwo napfukama, mbisubiremo, ntabwo napfukama tu!	negative
@user @user @user Impamvu ni 2: 1. Avugana ikinyabupfura gike cyane. 2. Ntazi guhuza ibyo avuga n'inshingano yiyitirira.	negative
Etienne naramubwiye ngo ntazane umugore yanga kunyumva murashaka ko azakora divorce mwabarezi mwe? https://t.co/yW1MgAgaVy	negative
@user Biterwa no kwikunda kwa burumwe uba ubona yifuza kugera kugasongero wenyine kuburyo abajyakoresha abandi nkabagaragube nkabimwe byakera bahekaga umwami ✍🏿✍🏿✍🏿	negative
Ntacyo yize, n'ibyo yitwaga ko yize, ubuterahamwe bwarabisibye burundu https://t.co/czyFAvjm9C	negative
@user AHO GUSUBIRA MURI ZA GUMA MU NTARA,NA GUMA MURUGO,AGASIMBA KAHA AKAZI ABANA B'URWANDA 👇 https://t.co/yzqK4bTvRK https://t.co/ZLGPKbwDlD	negative
@user None kuki byaguhangayikishije? Ko Ari bireba atari wowe?? Niba bitazakunda, kuki uri gukomeza usubiza cyane! Wategereje ukareba??	negative
Gutereta umukobwa ufite umutwe munini ntacyo biba bitwaye😌kugeza igihe akuryamye mu gituza ukagirango wikoreye ibibazo bya Rayon sports😂🤣🤣🤣	negative
Mbwira igitutsi kimwe ushaka ko ngutukira shaddyboo dore mufitiye inzika😭	negative
Baryita itorero icyo baryita ryose bazahindure imikorere kuko nkatwe abakilisitu tumeze nkaho tutagira ijambo muri @user @user Hari byinshi bikenewe guhinduka https://t.co/6aTYqhXDXx	negative
@user Wasanga nabo barababaye imiryango y'abandi igihe bari bazi ko bari ku kazi. Kd ni ukuri urwo badusereyeho rugomba kubagogorera.	negative
@user na @user ntibashinzwe abadayimoni. Aya yihorere, azahura n'umucamanza uyashinzwe,azayajegeza, igihe nikigera. Kandi si kera. https://t.co/Ah0QqPwXga	negative
@user @user Ark wagiy ureka @user uyu mugabo urabona atari imbura mukoro koko	negative
@user Ikintu yakoze ku isura y urwanda mumahanga kandi bisanzwe bikorwa ariko bigahanwa nta saga zibayeho nkaziriya.	negative
@user Ese ubwo ntasoni ufite?? Kuko yiyumva nk'umuyobozi, umugore we ntiyaba umuyobozi?? Udatinywa?? Mu muryango se bakwiye gutinyana??	negative
@user @user Umushyitsi akagusura ukamuha ibyo kurya akabyanga 🤣😂🤌 nkaho aba yabihashye	negative
@user @user @user Ndabyumva. Joe yaratunguranye agenda abantu batazi bazi ko anarwaye, none ndebera na Jay	negative
@user komwatinze guhemba noneho byagenze bite? Ba landlord batangiye gufata imyanzuro mwibukeko Hari abishyura inzu muyo mwahembye!	negative
@user @user @user @user Izo nimovi umaziminsi ureba ziri kukongoza 🤔ninde wabonye ubundi arwanishumutaka usibye film ya getili	negative
@user Had ibintu uba wumva birenze ubwonko bwa Muntu🤔🤔🤔🤔🤔🤔🤔🤔😥😥😥😥	negative
Ase ntakuntu umutaka(umbrella) bajya bakora discount kuko iyimvura nayo igiye kudushyira muri #lockdown (gumamurugo)😭😭	negative
@user Najye kurya dodo wenyine, ahangaha ni hahandi umubyeyi yihakana uwo yabyaye	negative
@user @user @user @user @user @user @user @user @user @user Chn nukuri woweho ndabona ufite imitekerereze iri poor kbx Abahe bandi x erura ubavugeee	negative
@user Ibyo mbanumva arubujiji kubagabo bafite iyo myumvire jiiii	negative
@user Habaho no kwirengagiza mwana kugira ngo batakuniga ndaqa😂😂😂😂	negative
Mu muhango wo gufungura utubari harabanza Abanywi b'Ingenzi Abavumbyi nabikopesha bazaza nyuma Volume niyo	negative
@user @user Mwapfuye iki se woe? Njye nazize ubusa 😂😂😭😭😭 namubwiye akantu gato ahita abibkora	negative
Ese ujya utekereza ko ba bakobwa ahita wirukiramo iyo wagafashe umunsi byanze ntawuzagusanga??	negative
@user @user @user @user @user @user @user @user @user Nange ni ko mbibona. Nta kwezi kujya gushira buriya bwoko budakoze impanuka. Bizatekerezweho neza	negative
@user Umubyeyi: eeee uratangiye, ubwo bagiye kugutera inda,bla bla... 😂	negative
@user @user Umwe byavuzwe ngo ko yamutereranye se? Niyitahire. Gusa bibe byari ibihuha kuko umubyeyi ahora Ari umubyeyi !!	negative
@user Nibyope ese ya gahunda yokuremera umuntu yagiyehe komaze iminsi ndwaye ntarimpari dore nsanze nabo narimfite baragiye 😭😭	negative
@user None se uwo mwuka wera ko nta we ndi kubona?	negative
Kare nanyuze kumubyeyi kuri T2000 aravuga ngo mbega indaya nihumurije parfe niteye niba uhumura indaya biranshanga	negative
"Kuki usanga abitwa ba """"kavukire"""" batumvikana n'abitwa """"abimukira"""" ndetse ugasanga abapangayi batumvikana na ba nyir'amazu bakodesha? @user"	negative
"Niba wumva ko bf atazi Maths, uzambwire ngo """"Bae, I'm pregnant"""" 😂"	negative
@user @user @user @user @user Ubururu ni Rayon erega rekana nabasongarele	negative
@user Nyine kubera uri bitch (imbwa-kazi) niyo mpamvu yemera kuba imbua	negative
@user Ubwose iyo zabarizawe kontumva twari nokubura abanyeshuri	negative
@user @user @user @user @user Mwihorere ubwo afite inyungu yihariye mu gutukana. Agahimbaza umusyi kava mu ngasire.	negative
Those who did France munsobanurire ibyo uwisibo ambwiye peee ngo nanze kujya gufata amata yumwana yewee🤔🤔🤔 https://t.co/0lP2RanxFu	negative
@user Aka ka kane ushyizemo niko kabi Urankomerekeje ubyumve. Niwumva ufite ubumuntu unsabe imbabazi rwox	negative
@user @user Icyo n'ikibazo gusa hari ba nyiri mishinga bayimfira ariko bikanga nayo igamfa	negative
@user Mwarimu wamwigishije nawe yize nabi nigute umwana agira 80/40	negative
@user Izo ziba Ari likes za shitani n'abambari be🤣🤣🤣hamwe n'abuzuye irari	negative
Uko kurimbuka bigiye kugwa gitumo Abadiventisiti nk'uko byagendekeye Abisiraheli #ITABAZA #ItabazaTV #Rwanda #Burundi #SDAChurch https://t.co/BXRIOZ11lc	negative
@user @user Iyo unaniwe kwihangana ukarasa nawe urabyumva gahunda zikomereza i Mageragere.	negative
@user Ikibazo mushyiramo nabatabakeneye batareba na tweet zanyu nOne za small fish dufite agashiha	negative
@user @user Wagera he se mu nzira yuzuye imitego gutya? Iyi si ni ishuri.	negative
@user Ikibazo nuko aribo bapfa mbere Yuko ugafata	negative
@user Sinzi impamvu 😭😭, inabi (Mu mvugo, mu nyandiko, mu ngiro...bikomeza guhabwa intebe mu buzima bwa benshi!!	negative
@user Nyamara urampohoteye. Nonese ushaka ko mpereze inguni iburyo cg ibumoso?	negative
@user @user @user abantu bafana indaya butwi namavubi baba bafana ? harabantu bamadebe kweli ese ubundi bagira umuyobozi widebe bo ntibabe amadebe	negative
Ubwo rero nyine gahunda niyandi nukubura imodoka muri gare ya Huye https://t.co/qSJlGQePZx	negative
Umva nubwo inzonzi zibeshya ariko haribyo zitakwereka wari warota umukobwa yaguhaye amafaranga mbajije abasore?	negative
Ubu aba nabo ejo tuzumva babakatiye gufungwa imyaka 25 GUSA!!! https://t.co/D41tMZMkFI	negative
@user 😂😂😂😂😂 aka nyuma niko kabi Ass + boobs + pretty face = what? Uri umwana mubi 😂😂😂😂	negative
Urukundo ruzacogora muri benshi kubera ko ubugome buzaba bwiganje.	negative
Arko ngo Kabera mu gitondo araza kuba afite #ikinyafu😂😂😂 #RwOT	negative
Erega abakobwa siko bose bakunda amafaranga, Hari nabamwe bakunda ibiyakomokaho nk'imodoka, inkoko zokeje, amafi n'inzoga zihenze n'ibindi nk'ibyo 😈💀 https://t.co/urkE2Ly4j3	negative
@user MALI ikuyeho agahu ku nnyo. Igakuriyeho abafaransa. Gusa ndatekereza ko ibi bintu Umurusiya n'Umushinwa babyihishe inyuma kabisa	negative
@user @user kandahi ni mundiri yubusambanyi nubusinzi ahubwo abe ariho bimurira imisigiti maze hahire rimwe	negative
@user @user @user @user @user @user Nk'uko @user yabisobanuye, ibimenyetso byarabuze. Ariko sinumva impamvu hirengagijwe ibisobanuro by'uburyo ibimenyetso byasibanganyijwemo!	negative
@user @user Ariko ubundi ibyo ubizi ute ko ntamugabo ugira?	negative
@user @user @user @user @user @user @user Natwe tublocke umuswa wana, abo atari yablocka mwirindira, mumutange	negative
"@user @user @user Abanya- #Rwanda: Tuti: """"kuki Kuchu KITTY atutse Tootsies?"""" Nuko KURTH nawe ati: """"Tutti fruiti, Tootsies Kuchu's ntuzi uduti tw'amafuti?"""" 😂😂😂"	negative
@user Bazaduhe akazi ubusazi buzashira wakwiga uryamye from Monday up to Monday ugatekereza iki?!	negative
Bafunguye sport ra kugiti!!! Ubonye iyo bafungura amazi muri Rubavu ,nibura Sport zose akaba ariho zikorerwa,byaba ari umuti.	negative
Haaaaaaaaa...koma msosi.. Nukuntu bagira ibikabyo nokwiyemera ngo bari connected. Turigumira muri muvuture sha https://t.co/amvkMZISXt	negative
Buriya ntacyantunguye nukuri!! Mugihe @user ikiryamye kuri #Mashami ntakintu tuzageraho pueh!! Kuva nabaho nubwambere nabona a coach with zero tactics!!! https://t.co/rW5Skmz082	negative
N'inshingano zawe not mine.... Nucyeka ko nzaza kubigukorera birakureba.... https://t.co/V5XwxSsfbk	negative
Manayange guhabwa follow na big fish bisigaye bintera Ubwoba an following uyu munsi ejo akanjugunya Brock	negative
