tweet	label
@user Na nri, yes oh!	neutral
Onye nwuru akamu, o na cho toothpick?? Onye battery ya foro one bar, o na gba game?? Onye no na keke, o na cho seat belt?? Odumeje dey ment.!!!!!!?	neutral
@user Site n'ọnụ gị ruo ntị Chukwu☺️ Ru kwa ọrụ dị na ya oo.. Ka Uche ya mee	neutral
Onye Ije @user Where you dey?😒	neutral
@user Kedụ ihe chi gị mere gị?? 😂😂😂😂	neutral
@user Nwa afo awka. Ngi kwanu	neutral
Ife anyị na-eme bụ ife mmụọ. Onye ana-achụlụ bụ oke Mmụọ.	neutral
@user @user @user In other words """"ngaghari ka eji ele nwa mkpi""""	neutral
@user obiora idi ka mmiri oku omugwo😂😂😂😂😂😂😂😂😂😂. Ije nga I ga put a......... Ezege beta bribe your uncle 😂😂😂😂😂😂😂	neutral
@user Reminds me of Oliver de coque's song 'Onye Na amu iti Okpo, e gae buru uzor tie akpa aja, i tisi akpa aja, e ga achor onye e ga eti gbu' 😂	neutral
Onye Nkuzi pls https://t.co/AyaH1X4ZYG	neutral
@user @user @user @user @user Aki onu abughi njo	neutral
@user @user @user Gi n'egbu oge oh	neutral
@user @user @user @user @user @user @user @user @user @user Ịchị ana eme afia ọlụ??	neutral
Lere ruo ebe ahu odighi nso? https://t.co/C2ElpffXgl	neutral
@user @user @user @user @user Mazi Somto ututu oma bikonu enweghi m lke eweputa ihe onyonyo make ihe na eme na Awka Anambra state maka na amaghi m ka esi eme ihe ufodi	neutral
Onye mere nwa na ebe akwa??????? Erica! Eez that you? #BBNaija https://t.co/7xx1FI7D5a	neutral
@user @user @user @user @user @user @user @user @user @user @user Mpa Chimdi, achọm na muna gị kwu? 🤔	neutral
@user Inu ka Igbo ji eri okwu. Daalu maka mbo ina-agba ikwa do inu na asusu igbo. 👍	neutral
Ndi otu gi 🙄🙄🙄 https://t.co/cEx6QQjCQl	neutral
@user Ke nke ina eme?	neutral
@user @user @user @user @user @user @user @user @user Nkwa Chukwu kwelu ndi Enugu State...nkea banyesii	neutral
📻▶️NP NO c ompetition @user #k'anyinoria na oge ndigbo @user @user	neutral
@user lee otu esi edobe anya, ị ghala n'iyi ime ya ihe ọsọ ọsọ obughi oge WASTE	neutral
@user @user @user @user @user @user @user @user @user @user @user Nsogbu dịkwa, ọsọ a bụ nke onye maara nwanne ya, ya kpọrọ wee na-agba niihina agwọ nọ n'akịrịka.	neutral
Okwu ndi guy https://t.co/6B5f1Ktpoi	neutral
@user @user @user Nkea bụ ezigbo okwu. O needi nkọwa 😁	neutral
For Ndi Obodo 💪🏽 Nke a bu nke Anyi #votefrodd callme_frodd 🙏🙏🙏 @user GRA, Onitsha, Anambra State https://t.co/xeXeAASkya	neutral
@user @user Jee luo nwanyi fess enyezila nwadiala m nsogbu biko	neutral
Florence Nwanzuruahụ Nwapa nke ana akpọ Flora Nwapa bụ onye Igbo nke na ede ihe nderede na akwụkwọ: https://t.co/ACx2VQ18Yq #IgboWomenWiki https://t.co/AQjlDJEIwm	neutral
Umu Obiligbo - Okwu ba na ego https://t.co/8JtGX9wWKz	neutral
@user @user Kedụkwanu the full list? A chọrọ m ịfụ aha m... Bikonu gosi m ya....	neutral
@user Okwa Eziokwu. Ndi Enugu na eri ya kalia Ndi Anambra. Mana Ndi Anambra nwere nri o.	neutral
Pulisic onye egwu 😄	neutral
Otu nzọụkwụ n'otu oge	neutral
@user @user Amara onye kpatara ya	neutral
Nni dị mma, ofe dị ụtọ; kedụzị ife ga-eme ka Ọbịa rapụ iliju afọ? @user @user @user @user #IgboAmaka #IluIgbo	neutral
@user @user @user @user Pay kwa. Gene gị abụ nke prince Charles 😏😏	neutral
Emeka, O bu gi? 🤩 https://t.co/7podcmfUQZ	neutral
@user @user E zoo m ọnụ wee kwue ya?	neutral
Onye di ndu gbalu first!...	neutral
@user 😁😁 o si mgbe obi na asa ahu na afo.... I haven't tried it before shaa...	neutral
@user Onwé gí ìhè karịrị akụ	neutral
@user @user @user @user @user @user @user Hehehe😂😂😂 Afugwo'm n'um gi... Nwa afo Igbo...👍	neutral
Ndi a amaghi etu anyi si kwado😂😂😂😂 #Twilightofficial @user Luxury City Hotel https://t.co/xQjhByH29g	neutral
@user Aru gi choro ego 😁	neutral
@user @user @user @user Nwoke ọbara dị obụla n’elu obere ihe, ndị a na - ewe oke iwe na ihe ọ bụla.	neutral
#OGAMADAMOFFICESHOW WIT @user @user @user #NP ONYE UKWU-#CHIOMAJESUS	neutral
@user @user @user @user @user @user @user @user O ezi okwu ka i kwu lu	neutral
@user @user @user Di boy di nma ikponye ndi Mali 😂😂	neutral
@user Floating on money! Mụ na gị a nọrọ ebe a na-achụ salary! 😭 😭 😭 😭 😭	neutral
Foden dey RW? Ife na eme	neutral
Nna soro gi ga ebe https://t.co/vlf21riqg0	neutral
@user @user Osi teaching hospital. Ndi general hospital kita ne-enye ogwu almost free 😌😌	neutral
@user Ozo kwa?😂😂😂 Onwero kwa oh, ije ebigo na	neutral
@user @user Aga na eme nu	neutral
Destiny, ị kpelala ekpere gị n'ụtụtụ a??? https://t.co/RZKb7epEtp https://t.co/7gGQtrjxGJ	neutral
@user Aghotaghi ihe ha na eme sef, soso aki onu na ndi otu ya😏😏. Ha anughi ogu kam once	neutral
Onye isi nwunyelum ono https://t.co/AxheZhCkBR	neutral
@user @user @user @user @user @user @user @user Mba ooh.. Amam ihe nji wee kpo ha afa	neutral
@user Ma i nwere enyi nwanyi okwaya?	neutral
@user Biko ka m juo gi, kedu ebe i siri nwete ihe edemede nke nwere kpom elu na kpom ala? Nke di n'ekwe nti m na-ede nani dika nke ndi bekee.😟😟😟	neutral
Onye ji ihe nwata welie aka elu, aka rawa ya, ohaghi iwetu ya... #Otilaonmymind	neutral
@user Lekwanụ Ede na Mmanụ. Ezigbo nri Igbo na-enye ihe ahụ chọrọ. #NriIgboAmaka @user @user @user @user #IgboAmaka https://t.co/PcGqdLj3Ul	neutral
@user Ogwurum Ike, Ife eji acure boredom 🙄🙄	neutral
NP- Egwu M; @user ft @user cc @user @user @user @user #MorningAfterShow #HangoversAndLeftovers	neutral
@user Afuro onye aloolu🤣🤣	neutral
@user @user @user Ekete ekwupu ịke 😁	neutral
@user We don’t want violence. Anyi anwugwo nnukwu, Ndi ozo nwutukwanu	neutral
@user E go sweet una na. Ndi ọrụ oyibo😜😜	neutral
@user @user @user @user A gwagokwa m gi😂😂😂😜 https://t.co/ngoPtULcC6	neutral
Ogini di? What is it? https://t.co/ICbMXSsWqj	neutral
Obara na Mmiri no dey mix up #LinkUp 🔗👆 #NightLife @user Orthon Palace Hotels Ekwulobia https://t.co/iOA9bAidhs	neutral
Zoba isi onwe gi. Maka emesia I si na akowasiro gi. Onye obuna na isi ya.	neutral
@user 159 containers tubata ta. Ofu gbu lu mmadu na constain mana nsogbu a dighi. Agwagom Timothy n’okusi nwu alomo a nya trailer omaghi anu	neutral
@user Farming clara. Onye ebe ka ibu	neutral
@user @user Ebum ego igwe...😉	neutral
@user @user kelee m n'oge na-adịghị anya ugbu a .....when 🌶 don red	neutral
@user @user Ekweremadu ? Frank Nweke ? Ogbonnia Onu ? Chris Ngige ? Stella Odua ? Kingsley Moghalu ? Oby Ezekwesili ? We have millions biko	neutral
@user O nwere ndi ga akwa drum that early morning sef tupu ha aga gbue ntu😂	neutral
Chris mmadu abuo, gini na afio? . Jay pls go and push dem to dance #UltimateLoveNG	neutral
Umu Obiligbo ne ti kwe egwu https://t.co/ShHoExond0	neutral
@user @user As in eh Ego n'akpali Mmadu.	neutral
@user @user 😂😂😂Nne I dịkwa nkwadobe? Jee chọta visa ozugbo ozugbo ka Emmy Japan🙃 gbata gị ticket🚶🚶🇱🇷🇱🇷	neutral
Bia Kinsili Onye Life, ke ubochi Igba nkwu? https://t.co/Rq1CcpZOHz https://t.co/eQb5p09IEG	neutral
Gwazikwa ndị yardị ùnu. Ọ fọdụrụ otu elekere https://t.co/nOvbTs2Ncx	neutral
Nna, lota ulo echi biko😭 Ego m a gula na okigwe a😭😭😭 https://t.co/szJOzMolX6	neutral
@user @user @user Nwanne ụbọsị dị oyi..... Ana akwado mass mgbede..... 😁	neutral
@user @user lol...ezigbo adi egwu egwu na main road	neutral
@user @user @user Nwannem Ike Nka guru m I Shock	neutral
@user @user @user @user @user @user @user @user @user Kedụ nke bụ na soso ya enwero zi time, echekwa nọ ife akparu ofuma posh	neutral
eziokwu bu ndu. Tụtụ niile.	neutral
@user Hapu ife edere na moto banye moto aburo maka nke edere ambulance. Muru kwa anya! 😎	neutral
Nke anyi nwe ka anyi ga eji me nke anyi 😎	neutral
Chai 🙆🏼‍♂️🙆🏼‍♂️ ndi ichie Man. City ji ndi umuazi Watford na akpa amu fa tata.....were ji fa n'eme iparara! 😂😂😂 ife nka ehn, were ka osi di o!! 😂😂😅 @user Abu'm onye @user ✌🏽😎 #YNWA	neutral
Anugo m oyibo ndi HR taata 😂😂. Make i go home abeg 😂😂	neutral
@user Mba kwa. O bu onye nke’m	neutral
@user @user Nwanyi awka ga awukwa gi na ala las las ooh.. Hapukwa ya ka ogawara onwe ya ooh	neutral
Thompsonforreal and hottest boi @user.......#Hotboysassociation Je gwa ndi yard unu...💪💪💪💪 @user Nkpor https://t.co/QIUYnp1VFR	neutral
Ukwa, Quaker oats, masala, any swallow not eba, ji akwukwo nni https://t.co/G6jCxH3PDh	neutral
@user Loool. 9th mile okpa. Otego nnoo. I am eagerly awaiting my okpa. R u sending it via konga?	neutral
Ndi obu akpa eli ozu	neutral
@user Kedu ihe mere ni?	neutral
@user @user @user @user @user @user Limca nji ata akara ọkụ na bread mgbe ahụ na ahịa onitsha.... Ochanja by ahịa mmadụ eke 😁😁😁	neutral
@user O nyere gi 30 e nye ya 50.	neutral
@user Onye awoli ka agbaa.😄	neutral
Gaa gwa ndi isi obodo gi https://t.co/LVXXXGNfxI	neutral
@user @user @user Nezianu onye Nna! https://t.co/b29jmE3bW5	neutral
@user I kegodu ezigbo nkwụcha	neutral
Ngwa putia the okwu off https://t.co/7RRuhKBp1r	neutral
@user Mbanu nna a nke a bu ukwu crocodile... crocodile toes😂😂😂	neutral
#Np egwu by @user ft @user on #RockwithmeShow w// @user @user #OldNaijaSongsThursday	neutral
@user Ngwa bia welu 😒	neutral
Mụta ihe ọhụrụ kwa ụbọchị ❤️ #Omenaala https://t.co/w0ztMDH1Oy	neutral
O bya adiba mgbe m natalu! A no m na village with no network for internet banking. Icholu ije gbata fake nkwu ocha?! Ok oo. 😛😛 https://t.co/zep0URS0uY	neutral
Na-azaghachi '' ❤ '' retweet, dị ka nke a tweet ma soro onye ọ bụla nwere mmasị ịzaghachi 🇳🇬 (Igbo) #1FIRST #1DDrive #TEAMFOLLOWBACK #iHarryEmpires #GainWithPyeWaw #GainWithTrevor #GainHighway #BlackTwitterMovement #gawly #DawhiizzRace #danieldrive #1EmpireDrive	neutral
@user @user Onye nkụzi ọ́dọ́akpụ́! Ihe a bụ Ichaka!	neutral
Negodu ka ọnwa si eto m akpịrị ebe a. I'm missing Nnewi already https://t.co/YsULfctYix	neutral
@user 😊😊😊😊 nwanyi osina, obere obere	neutral
Kedu mbosi Igbo Lagos Twitter ga nwe nzuko? Ka anyi nwenu nzuko!!!	neutral
@user Ọ di ezigbo mkpa.	neutral
@user Ka mgusiri okwu ntinye gi, enwere egwu bidoro ikpo n'isi mu. Otua ka osi agu: 🎶 Nne, Akpoazaa ka Ike gi bu.... Akpoazaa ka Ike gi bu... Akpoazaa ka Ike gi bu ooooooooooo! 🎶	neutral
@user Aka, Mba, Iwu, Ibu, Abu, Anu, Ike	neutral
@user Ndị mmadụ ka na agbako ébé a	neutral
Manchester City iwula nkata gbunye ndị Liverpool opu goal anọ an asata gị otú na yah.. Ndị Liverpool kedụ ka aha dị tatah ?	neutral
Onye na uche nke ya.. https://t.co/in2zVAuznS	neutral
Iji ya ..gbam https://t.co/ji8ks16OFj	neutral
Enyiaaa. Biko gbalu ogwu gi nuo. Anam eme fasting, e anya ofuma ihu na aya na cha m ọbara ọbara. https://t.co/baAVJki5Vn https://t.co/LdMctoCIqk	neutral
@user @user Ego olee kwanu bu gate pass Charlton kwanu 75 naira.. Esue gi stamp na aka Ibanye n’ime izuru bottle small stout wèrè highzia daputa dance floor	neutral
@user @user Nke bu eziokwu bu na afo a adigho easy at all	neutral
Box juru ebe nile😂😂 https://t.co/vZsrxmrZbx	neutral
@user People should let ozo be Biko hapu nu ya aka oh, ejim aha chineke na arioo oh	neutral
@user @user Umu asa no mma mgbe papa oringo no na ochichi, umu Asa na agbasi ugboala, nebi ndu mara mma. Na anata thanks for coming ubochi Friday obula n’goment house😁😁. Mana ugbua, enweghizi thanks for coming make umu Asa , sonso ndi agadi nwaanyi bebi neriju afo na goomenti a	neutral
@user @user Shop kwa!! Nke ogbo ogwu kwa 🙆🏽‍♂️🙆🏽‍♂️🙆🏽‍♂️ Odogwu biko alaputakwanam biko.. Ozo kita imegide ifea onye enyemakam noo na dis app echee na ife uwa ezugolum oke	neutral
Ndị bu Aki bịa ahịa eleteghi ego, ọ bụrụkwa ndị bu ichere!🚶‍♀️🚶‍♀️🚶‍♀️ https://t.co/MPkoak3enR	neutral
@user Ndi akwadoro nye oku	neutral
@user @user Calm down onwa ga ebili anyi okwu aa	neutral
@user @user Head Aunty onyi isi Ulo	neutral
@user Uncle Okey na Willie na azọ onye ga agba onye nke mbụ.	neutral
Onye Ruo Oru, Orie Nri! 💸 @user Nike Lake Resort Enugu https://t.co/5bFK8Zzlzo	neutral
@user Mbà.... Ịtụ Ngwa 😁	neutral
Ilu bụ mmanụ ndị Igbo ji esulu okwu. https://t.co/TmsCZUlvMt	neutral
@user iwelu ezigbo efe	neutral
ndị mmadụ na-aga na-na Lagos biko ime ka loading ọnụ https://t.co/igHbVudkZ9	neutral
Ofu araa eji n'aka, ka abuo di n'ime breezi. 🙂🙂	neutral
@user Password nọ ebe ahụ ☝️	neutral
@user Ekweghikwa m na nkea. Onye mekata ghalu nwanne ya enyere ya aka	neutral
ejikwala m ya egwu na Mens them, kwụọ m ego m, “emezirim na inwere mens ehh ka anyi putawazia ehh ka anyi mewezie ihe dinaya now ehh abulo taa ka anyi guzie ehh ana m eme ihe mens nah iche no so gi nwa na eme ihe mens taa enwem mens nah” biko kwụrụ m ego m tupu agbapee ọbara	neutral
@user @user @user @user @user @user @user Ha si na ebu onye ntu!	neutral
@user Meet Onye Amuma IK @user ka onye gi ode eshi	neutral
@user @user @user @user @user @user @user @user @user Kedụ ụdị ncha ọbụ biko? https://t.co/FwqIam53Ze	neutral
Nye ha address gị. Ka ha pụkwụte olịlị. https://t.co/8DerkGVht2	neutral
@user @user @user @user Nne ọ kwa ị ma na combo mụ na gị ga-adị very wogged?	neutral
#repost Buhari: ogịnị ne me onye nka?! Ọ na chi ọchị ka ewu ha tinye n'oku Oshiomole : Collect Corona V free of charge nna - @user https://t.co/aH3dTjwV6Z https://t.co/Jj8CQdw8iQ	neutral
@user Gini bu egwu mmiri?	neutral
@user nwanne kedi ife me akant gi?	neutral
Because asusu Igbo na ato uto na onu m mehn! M wete Igbo, m mixitu ya Bekee o na agakwali ka… https://t.co/QTUxcb7L8R	neutral
@user Lol. Akamu etinyere obere milk	neutral
@user @user Nodu ofu ebe	neutral
@user Egwu si na mmiri ka ị na-ajụ...	neutral
@user @user @user Lolll. Ngwa dee nke gị	neutral
Fa na akozi maka ezi Na ulo https://t.co/dmY1Hv9sqf	neutral
O Nwero Onye ma Isi bu Eze	neutral
@user @user Ọ di ka #Anonymous etinyego aru there😂🤣	neutral
Onye gba oto adighi etinye aka na akpa 😏😒	neutral
@user @user Mba O na di na nylon	neutral
Ịga arụ li ọrụ anyị na arụ? When boys dey sleep some men dey for street. https://t.co/zZvdxFdl33	neutral
@user @user @user @user @user @user @user @user @user @user @user @user Nwanne ana akukpoli low key màkà nà expensis karịrị #udo dị	neutral
@user Jigida bu okwu anyi bitere n'aka ndi Hausa	neutral
@user Nwa obiagu di Kam😁	neutral
@user @user E say na full console🤣🤣🤣 Nke ps3 ka o bu nke ps4	neutral
@user @user @user @user @user @user @user Onye koo mkpa ya, ebunye ya meeting.....Nkea bara ofuma😍	neutral
@user I ga-ana kwa ulo Ekeresimesi?	neutral
@user CY a biago ọzọ... https://t.co/O6P3yv7wCP	neutral
@user kindly provide us with street sign post atleast in Onitsha. Kedu ife unu jidu ego eme ndi ochichi ndia agha. Odiegwu really.	neutral
@user Ka wu otu akpà ya áhà.	neutral
@user @user @user @user @user Nna nwayọ ooo. Ihe ha na ekwu bu eziokwu.	neutral
Okwu dị ya! 🔥 #iluigbodaily #iluigbo #igboamaka #igbotic https://t.co/KimdMIUom3	neutral
@user Ijigi ihe oh😂	neutral
@user @user @user @user Go and tell OBJ. Take the message and don't divert attention. Nkẹ a bụrọ enene'm akwụkwọ. Zụo nụ ịke bịko ndị mahadụm!	neutral
@user @user Okwu gị dị kwa mma ọnyem	neutral
@user Onye uru ahia... na trade by barter. Weta ofe owerre kam ruo oru foc😎	neutral
Lol,..ego adighi at all,.mmadu ana ajum last time njere Dubai 😒 https://t.co/md06zj15WD	neutral
No be the babe type the english but nwa na anyu mmiri na ihe nkiri ya sha. 🏃🏃 https://t.co/li67x9GwEo	neutral
@user Idi serious? Wete Otu Goya oil, candle white asaa na ego eji akwo aka kam mere gi ekpere 7days 💯	neutral
@user @user Ma ọbụ onye ọma cy.... 😂😂	neutral
Ụmụnna m Igbo .... olee otu unu si eme taa? biko egbula m n'ihi na aghọtaghi m asụsụ Igbo ... Lmao Ma enwere m gị niile n'anya😊	neutral
@user Do you know Ogwugwu Akpu Okija? Arusi dike ji agba ugwo?	neutral
Obala n'miri no dey mix up 😂👌	neutral
@user Taa, o wu ashi, Bobo nkiti di ka m.	neutral
@user Chaaaa kwa, agaa eme ezigbo nkpotu	neutral
@user @user @user A na-akpọ ya ukwu di koo, ukwu Bentley, ukwu bentayga, ukwu maybach. @user I'm communicating abi	neutral
@user @user 😂😂🤣onye obula na acho ofe (soup)di oku..udo di	neutral
@user @user This is bribery okwu by uzo elugo bee chukwu	neutral
Onye a aburo gi jare🙄 https://t.co/3d7L894fIe	neutral
#NP pino pino @user # oge ndi igbo @user @user https://t.co/NVlzXIWis4	neutral
@user nwanyi kedu ihe emere ekwe nti gi?	neutral
@user Mbà o, ọ anyịnwa ga na arịọ gị biko ka i'considerzie anyi we were ya nwayọ.	neutral
Bia ka m yelu gi akwa and bread https://t.co/3U7Fwx0Agi	neutral
@user @user Nna posh na emezi ndị okokporo ka Ona echi adịghị	neutral
#SapientiaMorningXpress w/@user x #AuntyOgo NP Onye Obodo @user ft @user #iLLvibez🇳🇬📻 #Onitsha #Otu	neutral
@user @user @user Ujo adighi atu umuaka oh https://t.co/AKzrzxLfj0	neutral
@user ọ nweghị ebe e gburu àjà ụzọ owere adịghị. Otu anya ka e ji alụ dị na nwunye.	neutral
@user @user @user @user @user @user @user O ka osobe gi? Ima eme Nwa anyi ofuma?	neutral
@user @user Lol 😂. Nwankwo a amaro kamsi kwadoo🤣🤣🤣🤣. Onye mgbu.	neutral
Ụmụ Igbo kanyi kwado @user na @user tụnyere ha akala vote gi for indigineous twitter handle of the year. #igbo	neutral
@user @user Why u are retweeting ur mentions ka mua ahotarokwa ooooh. Ncho igu Ihe ndi Madu na agwa gi I'd simply go through the photo comments . biko stop iha diayim	neutral
@user Eze... Otú mbosi, iko ya ga eju. Nnaa ọkwa ịma n'Iko onye ọjọọ n'eju n'eju?	neutral
@user Why iji ejide ya aka? O nwunye gi?🤣🤣🤣	neutral
@user @user @user Nekwanu nwoke nkanu. I'm no surprised. Enugu men. Na una way🤦‍♀️	neutral
@user @user @user Odumeje nwelu swagg dị egwu!! Ana aza call/ekwentị na sambisa forest 📞😁	neutral
@user O ezigbo nwa aba, his choice of materials na egosi ofuma	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user 😂😂😂 mu nwa nke a?	neutral
@user Ka ọbọdọ kwere na ana eme	neutral
@user @user @user Hahahahah. Agbara m mbọ ka m chọta ụda elu na ụda ala. Had to write it that way. Lol. Ndaa nwanne mmadụ?	neutral
@user @user So ana kpo ndi ugly, e dapu ta? 😕	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Idi sure ka ichoulu picture di nwa.. Ka eupdateia your gallery for igbo ncha.. 😏😏	neutral
@user @user Kwusie Okwu Ike Kwupu okwu	neutral
@user @user Mad money is there, ego na awi àlà dị na nkwo	neutral
@user Kedu ebe nga agwa d “Ent” ka otinye aru..	neutral
@user biko wedding onye? Oo ndi na anaro eje mmemme ndi igbo?	neutral
#Np Onye egwu @user W/@user x @user n'oge #OBINWANNE	neutral
@user @user @user @user Loool. The baby mu anya ka halogen. Ujo ada atu m. O maka ndi di private? O ya agbalu one corner na ana be Nna ya. 😂😂😂	neutral
Nwanne 1-0 no be lead o.... juo man city na barca... gwazikwaa ndi team unu	neutral
@user And I eat spag very well, Iga etinye kwa onu Ndi Abuja?	neutral
Anyi nwere men nwe men nwere men @user ! Unu amaro !! #EndSARS #EndSarsNow https://t.co/V24iaoDNZi	neutral
Onwu ama egbu, onwu soro aka, onwu iwu onye oshi! Where did my princess go wrong?	neutral
Chiamaka, ngwanu, banye n'ime ma buru otu nnukwu karama Star maka ndị ikom niile nọ n'ebe a, ka ha mata na eze abịaala"" https://t.co/XCJjO5WJuW	neutral
@user Gaa yipu panti gi biko. Free the ifedi	neutral
@user In Igbo, soro onye ma uzo.	neutral
@user @user @user @user @user @user Ifeanyirochukwu biko gwa ndi mmadu ihe mèrè ejiri chuo gi na seminary... Ma oburu kwa na iga ekwe kwuo eziokwu	neutral
@user 🙄🙄🙄 ihe obula ihuru	neutral
@user O kwa I/ abughi na ala Nig. Maka I kporo umu okorobia anyi gawa na Zambiza.	neutral
I no nnewi ma obu na ibi na okirikiri ya puta echi ka anyi mee ya. #endsars #EndSWAT . Anyi ga eme ya o ga abu a peaceful movement . Echi ga adi egwu ha ga anukwa. Bikonu ka anyi puta na igwe bikonu https://t.co/TutBuevJmZ	neutral
@user Ga nuo mmiri Nwoke m	neutral
Ina anukwa low budget ndi big brother mechiri akwukwo here!!	neutral
A garam mmechi nzuko Osumoghu Development Union. A bu m onye Osumoghu no na Ihiala na Anambala. 🗣️ ODU 🗣️🗣️ Unity, Peace and Progress. Translation I went for the end of year meeting of Osumoghu Development Union. Osumoghu is in Ihiala, Anambra state. https://t.co/Z3MSVuMYN3	neutral
@user @user Imana agwa'm ya n'abum amebo of LSC. Oga adi ya ka feem mgbe coach ga etinyere ya 2000 jumping jacks.	neutral
Umu Obiligbo - Okwuego and Anya na ene uwa Kai Igbo music is peace of mind sha	neutral
Ichoro ila nwa ya otu 😂😂😂😂😂😂😂😂 https://t.co/hC4VAjhugS	neutral
@user @user @user @user @user @user @user @user @user @user @user @user Calmuo down fess.. yiri agbada white ga ekpuchi ahu gi n’ile ka oga coro hapu ihu ebe oga esi abanye tuo down na apex k’anyi nuwapu nkwu nti..	neutral
Eji si ahụhụ ányá ịsị? https://t.co/9sa8e5Zm4l	neutral
@user @user Oh!! Ọ obere ife na.... Odogwụ ka ọbụ	neutral
@user @user o dikwanu gi n'anya... 😒😒	neutral
@user 😂😂😂😂 Nna a o kwa eziokwuu ohhh Ndi uwa ndi uwa	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Nne ọ kedụ kà osi ada na nkọ lo gị???	neutral
Nwata akwo na azụ amaghị nà ije bụ ọrụ https://t.co/knZXr6iKZs	neutral
@user @user @user Dengram that year di messed up na.. Before mapu school every morning Ntichaa ozo ego nga eji nye onyinye na class because ndi senior obuna batalu class then, oweputa hanky ya ana enye onyinye one by one atukochalu ya ego omapu onye ozo etinye aru nachalu nke ya	neutral
Anyị nwere ike ịhụ na asụsụ anyị nwere ike ịnwụ. Ka anyi lee ihe anyi nwere ike ime iji mee ka asusu anyi di ndu. #IgboNotIndonesian #AfricanLanguagesMatter #SMWLagos #AfricanLanguages #Igbo #CulturalPreservation	neutral
@user @user Gwa ha okwu!	neutral
Ihe di okụ ga-aju oyi. Biko Nweenụ ndidi	neutral
Ndị Ebonyi kwánú? 😂😂😂😂😂 https://t.co/oKUxSH0qAW	neutral
@user @user @user dị ụmụ nwanyị ajadu	neutral
@user @user Bikonu how much has Asua Mama aka Gburugburu generated...ka o bu so nri ka o na eri?💁🏾‍♂️ https://t.co/oZ2hk4cSKx	neutral
@user And ndị mmanya ngwo/nkwụ.	neutral
@user @user @user Only tribe bukwa na Nigeria. Abịa na Africa, ọkwá ndị si from Southern part if Africa na achị.	neutral
@user Hei!!!! Onu ana eje be onu, gbalu aka?	neutral
@user Aga n'eme na	neutral
@user @user @user @user @user @user @user @user 😂😂😂nice one! Aka m adiro kwa ya, nke a I na aju ma eziokwu adi na ya?🤷🏽‍♀️	neutral
@user @user Ima ife na eme sef	neutral
aligo gosimu ooyi gi kamugwagi onye i bu ihe oputalu buna omume madu naesi na ndi ya naya na ayikali#aligo	neutral
@user Aku ruo ulo amara ebe osi bia.....Ship to Naija	neutral
Ije ọma ònye mpa https://t.co/H3wxXKkJ6k	neutral
@user Lemme play music for you Ka igbaa obele egwu	neutral
@user @user @user A bụ onye Amawom. I ga imụ ta mkpa esi asụ Oboro	neutral
@user @user Echefugom oo😔 so ofu ugbolo ka m gaara ebe ahụ. The family of ENI	neutral
Bye boy aburo nke obere https://t.co/fqIhNrUTQS	neutral
Dupugam bụ egwuregwu, onye o bụla ma be nna ya! Ụmụaka Igbo, biko kanyi chetanu ebe anyị sịrị bia. @user @user @user @user @user @user @user @user @user @user @user	neutral
@user @user Anaghị agbagha ya. Mana ilu Igbo sịrị na agbisi gbaa otule ọmụrụ akọ 🤷‍♀️	neutral
“Gi na chi gi diri otu, I buru okarammadu okarammuo” - Chukwubudike Ugbaja #Akefest18	neutral
Taa na Nganga Igbo Radio Show na Hot 93.3 FM Lagos, Isiokwu anyị wu: """"Gịnị kpatara na alụm di na nwunye, ha na-awụpụ mmanya nkwụ ọdịnala n'ihi na ụfọdụ ụka ma ọ bụ kwenyere na-ahụ ya dị ka mmehie?"""" Ndi na ewetara ụnụ ya wụ: Nwa Iyoo na Ego Békè. https://t.co/6bQqvfiZ8p	neutral
@user Bia zie n'ime ulo ka anyi kpa.. DM?	neutral
@user @user bia, nwa oo onye be anyi?	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Ịma ụmụ áká ọ né si nà my ife nji bụrụ ọdogwu wee pụta..... Nne ehn OK...	neutral
@user Omaro onye mbu... Omaro kam si kwado ma obia nq iko onu 😂	neutral
Bịanụ kanyi tinye okwu a ọnụ https://t.co/OxmlwvIfSM	neutral
onwero onye ga kpó ndị media?"" https://t.co/47wmDwMf8R	neutral
@user Ọ ga-enye gị ezigbote isi... 😂😂	neutral
@user Choba kwa ofuma. I na-acho, chetekwa na mu bu nwanne gi bu nwaanyi na -achokwa di ka e chotalu-m😂	neutral
@user @user Ọkwa ya!! Mana odogwu ahụ adicha ho njo nke òtù ahụ na uche nkem	neutral
@user @user @user @user @user @user @user Na date ka mu kwu	neutral
@user @user You dey fear? Onye kpara nku ahuhu si ngwere bia ru ya ngbaru	neutral
@user @user I get am before aburozi property ooh.. Putanu dia ugbua bia filia d onu k’anyi gosi gi ka osi adi na..	neutral
#Draws for Gov Okezie Ikpeazu Preseason Tournament 2020 GROUP A Enyimba FC, Aba Cynosure FC, Abakiliki A&amp;A FC, Calabar Abia Comets, Umuahia Jewel FC, Aba GROUP B Abia Warriors FC, Umuahia Plateau Utd, Jos Flight FC, Gboko Ngwa Utd, Aba Abia Greater Tomorrow, Aba #IkpeazuCup20	neutral
