text,text_id,annotator_1,annotator_2,annotator_3,label_1,label_2,label_3
nkran ha di3 saa,3047963d-6b34-43bb-bb6f-dc8b5bd3c874,63,44,45.0,positive,positive,negative
alatafo mma br3 o piii atwa mu 40 mpena koraa omo nni bi oman ben nni kanea aaa yaamutu odo nso yaamutu,573b0882-08c4-4fb7-aa93-54df77f443b4,44,63,45.0,positive,negative,negative
asw3 wagyimie oooo eeiiii mey3m mpo ashi me s3naa ebi didi bi akyi😂😂😂😂😂😂😂 eeiii kweku picaso,bff83c46-9e80-47bf-a55a-09981a95069e,44,63,45.0,positive,negative,negative
a s a n t e w a a,45b8890f-5ad6-4d1d-94ec-5394914b0849,45,44,63.0,neutral,neutral,positive
wo y3 nipa b3n,37109682-655e-4bdc-b4b8-417db18b9f7b,44,45,63.0,positive,negative,negative
enti y3ka two days ago aa na ay3 d3n😹,8f081b13-ff15-48b6-ba6c-3de1dc13ce15,63,45,44.0,neutral,positive,positive
asantefour y3 wofa wo di3 party oo,2de3cc84-29e1-4311-8acb-238aabc6abcc,45,44,63.0,positive,positive,positive
nsuo 3ne vitamilk na 3s3,f34cc70f-3858-4537-ab43-89e747fd5610,45,63,44.0,neutral,positive,positive
obaa na wodi gob3 saa no,89982c6f-1640-4004-983b-6d247ed24b39,63,44,45.0,neutral,positive,negative
wei de3 wo ly paaa oo,0fc983f4-2091-4850-9b70-89d9f9e4887b,44,45,63.0,positive,positive,negative
bas pok india me aa jaye tab modi ji ka kaam vaha pura ho jaega,569d8f2b-6b3d-4ff2-84b6-2760db9d4efc,63,44,45.0,inderminate,inderminate,neutral
masa go away shes not rich biaa 3ny3 oman sika nuaa na ode ay3 yie tsww🤦🏻‍♂️😂,6b7c5163-4bf2-4417-93cc-e6a6ffef9754,44,63,45.0,negative,negative,negative
npp fuo na 3di e levy baa y3ndc fuo b3 y3 nu hit🔥🔥,040da12d-54c0-4718-8f0c-6ae5778e4baa,44,45,,positive,positive,
afei na wa like boyeɛ💀💀💀,4839e216-76b0-4a6d-ae34-695a4ded584d,45,44,63.0,neutral,positive,negative
ebusua wo fie y3 p3 sika,3a3d48c3-199f-4079-8d55-082eae4dc898,44,63,45.0,positive,positive,positive
everyday mogya 🩸mu 3duro sene nsuo y3 de nsuo agu galon mu asoa wo da 😭😢😃,1799f439-0e53-4a4e-858c-4b8189b107e5,63,45,44.0,neutral,neutral,positive
deɛ wo bɛsu agu mu 😂😂😂,e2dbbdce-1884-45bd-b696-e358933b57ac,63,45,44.0,neutral,neutral,positive
3ny3 3no na ehia,24344ea0-8c93-410b-89b4-3816be6c3783,45,44,63.0,positive,positive,negative
akkoa yi ti ate oo 😂😂😂,44881e3d-1252-4f3c-85cd-39efd6305ddf,44,45,63.0,positive,negative,negative
s3 eny3 nsem bi a anka ka nokware s33 chelsea nso y3 team mpo anaa 🙄 🤧🤧🤧 mu sore a dede hunu nkoaa ene mun3 🤣🤣🤣🤣🤣🤣🤣🤣,a6a79d76-94ed-4dd9-b17b-1156f95876bf,44,45,63.0,negative,negative,negative
yɛn tua asante kotoko heads to appeals committee on maxwell konadu decision,9fae11ee-4aae-4803-8d50-6176511612be,44,63,45.0,positive,positive,negative
eeii bossu obaa nti wo ka nkwasiasem 🙄,30569506-61d1-4f30-8f0c-1b6983958325,63,44,45.0,negative,negative,negative
oh tsw dierr hoh tsw ya register wiasim ha niama nyinaaasika sei saaa ghana beyond aid no registration faho b3n,6a7f3e7f-54fb-43aa-ada9-0098549ced6a,45,63,44.0,neutral,negative,negative
aur kaise ho bhai,82e77dfc-94a8-4be1-a039-045bb063aa5d,44,63,45.0,inderminate,inderminate,neutral
wo naa yenp3 wo deda wo b3 sre sika akokor photo if you dont,0ad0577d-25b8-4541-92c3-a5142f74cffb,44,45,63.0,negative,negative,negative
infact friday eyumbrr biara menyuwa gye papaapa ara,9e0f2a0f-d473-4306-b83b-1df41eedaa31,45,63,44.0,positive,positive,positive
wo maame trumu korrrrr aboa,a46e09aa-8dc5-45ff-890b-457303437442,63,45,44.0,negative,negative,negative
s3 wo di me drip no akyi de3 aahmasa 3ne3 wo ntua wo light bill this matter erh 😭😭😭😭😭😭😭😂,756d508f-e99f-4569-88c2-800c6e8bddc5,45,63,44.0,neutral,neutral,positive
10 peswas koraaa i go take,b3d4f5da-2866-467b-a670-364566a861cf,63,45,44.0,positive,positive,positive
ei chelsea na mendy w he,633fb02d-bce7-44e8-a783-e44324f9076c,63,44,45.0,positive,positive,negative
3to no nso ah memp3,a403f51a-cc92-4eb6-83d0-5fe0fbf663a4,63,45,44.0,neutral,positive,positive
a de tɛl yu sl na ples di soja dɛm don ɛnta di chat wit dɛm yob vairal vidio,7883befd-30d4-40ae-be99-136377953cb9,44,63,45.0,inderminate,inderminate,positive
nti obiaaa nti mi ahhhh,8d2106c1-f469-4f9d-97c8-74ee544fd05f,44,45,63.0,positive,positive,positive
wob show baako aaa wob3y3 dede saaaa,eee4c69e-680f-4527-84b5-728acbc27957,45,63,44.0,neutral,neutral,positive
sika dam na mebo🥹,7369c69c-9349-4b7b-aec7-b60a957cc55e,44,45,63.0,positive,positive,negative
eeii saa 😹😹😹😹 ay3 ka 😂😂😂,3afd119f-f2b0-4154-a4ed-4e3add4ba471,63,45,44.0,neutral,neutral,negative
challenge accepted madam sika y3 mogya,07078632-e35a-4907-ab66-83f41ec75bf0,63,45,44.0,neutral,neutral,positive
awufs amba anka yɛbɛ yɛ dɛn alele amba anka yɛbɛ yɛ dɛn,ca775105-9931-4e03-92a6-8e44a81fffa4,45,44,63.0,neutral,positive,negative
saa werner no wagyimi anaa,802541a4-bd9b-4341-94d2-c2e1bf814a22,63,44,45.0,negative,negative,negative
grasshopper mpo na edey bore me 😔kingdomphylum ne de3 ekeka hoo💔😑,38737991-53b6-4699-a5b7-800dfaecdf02,44,45,63.0,positive,negative,negative
eeeiii come see err,f50f6ec8-1dfa-43ef-b77c-d2ce9fbb7c71,63,45,44.0,neutral,neutral,positive
saka3nka arsenal player enso de3 european trophy fa wo ho ben,eec2be6f-8b3e-4a21-a570-28297ca37e85,44,63,45.0,negative,negative,negative
y3 na y3 bl3 oo 😂😂😂,a3f62ced-39dc-4f1f-949b-60db18518a36,44,45,63.0,positive,negative,negative
hahaha haha 😂 😂 ɛnti wo pɛ me eh,13dd21f6-9d1c-466a-b4d0-a79604275b71,44,63,45.0,neutral,positive,positive
masa ko wo di3 😂😂 leave him alone😂😂,7c08d074-890d-480f-881e-c72f345bf6f4,45,44,63.0,neutral,positive,negative
merry christmas brothers mesr3 mo maka akwantuo mu mony3 baako w akyire h wai medaase,4078736b-10e1-4256-8a3a-b8d123bea7aa,44,45,63.0,positive,positive,positive
eeeiiiianaa minko ton ponko cus,a0612dfd-70df-4c61-a474-fe4f00c07fd1,45,63,44.0,neutral,positive,positive
cuzzzzzz mehia sika bebree,56a36cc3-0ca0-4ecf-9c75-460cefb81d67,44,63,45.0,positive,positive,positive
nyansa baako sei nni ger yi trim ad3n aa 6packs and money 😂😂,0d1bb79f-b03a-4907-9e8c-576c119b32e3,44,63,45.0,negative,negative,negative
saaa tokro no de ns3m aba wiase yi mu paa,296a970d-507d-4cb8-8871-d253f8fc360c,63,44,45.0,positive,positive,negative
hw3 y3 wo krom,d1c16bec-c9bc-48b4-ba3f-e52963dbb594,45,44,63.0,positive,positive,positive
ay3 ka wonna enemys get we ooooo 3ny3 nkwasiafo politicians yiaa anka alatafo nso y3 nipa,8bfcf31b-5e8a-4883-a007-fe3dad4e4a7c,63,44,45.0,negative,negative,negative
mtcheww sei na nnwom te3,a24d3a3f-4116-4987-a843-26f07b075d5f,45,44,63.0,positive,negative,negative
asakaa na 3wc so,307ac27e-392a-481f-8bc8-ffbd5e8a3218,45,63,44.0,positive,positive,positive
ibi en problem ooo me i skip 😂😂😂😂,55bed8c4-7bde-435e-b686-cec6e8171b37,45,44,63.0,neutral,negative,negative
shot on target koraaa cnya bi nbc y3b3 gua cmo ankasa😂😂,8f3082e4-c938-4134-8d3f-0503071dec5a,45,44,63.0,positive,positive,negative
hmmmmm me kwame deaɛ what ill tell you is twa car bra metwɛaa ɛnkyeaaa nkɔ ma kofi banasco wɔ central police barracks wei fri derek hɔ wɔ agric nsema,bd5cd516-7c54-4ff9-a135-abd3e07b8e0e,44,45,63.0,positive,positive,positive
nana gyai na enfa,cf491522-fd78-4694-8b9b-99b9ed750f11,63,44,45.0,neutral,negative,negative
moove egyaa ma m3nfa ahona nyhe me kwan 3se wosson amaa m3 down ko waenyim na hun d3 table b3 turn level b3 change ak 1010 nns3 ahom afe3r first no eka d3 er3ko ahh nna me pow ho chaw fast fast but sesiaa aah de mey3 arsenal fan ntsi no mensuro broken heart 💔😯😯😯,20bbd3c2-0e17-4e7f-be09-74ffb090a9f0,63,45,44.0,neutral,neutral,positive
ɔtwi borla borla car wɔ nkoranza 🤣🤣🤣,35a3fe89-09f4-4fc5-9ff0-b3a6b5bd8623,44,45,63.0,positive,negative,negative
🤣🤣🤣🤣🤣🤣🤣🤣🤣 nana s3 anka 3y3 saa anka obiaaa w bi ooo,082d6549-76b1-4ecc-a6da-7c1cb2d2b480,63,45,44.0,positive,positive,positive
nti nka y3 nyi hwan na kwadaaso usain bolt mmra mu,a09665ac-dfbf-4cc3-b60b-e74d8ad8e4dd,45,44,63.0,positive,positive,positive
no celibacy me tu t3,ca6197f7-2383-4cc3-a194-fb17203dc654,45,63,44.0,neutral,positive,positive
ruth p3 kasa dodou be kasa gyan anaa,92bd9a18-70a5-4f6b-8f4f-94ad2ebe97fc,44,63,45.0,positive,negative,negative
ɛkɔm di garçons roff i no fit,d966bce6-7191-47d8-8ed4-2e91759061c9,63,44,45.0,neutral,positive,negative
ebi nom ka banku ebi nom tn banku ebi nom hy3 banku nanso y3n de3 y3b3 di banku daa 🙏🤣🤣🤣,bb2d1218-273f-4a66-a5ee-1778ddbcfc4d,44,63,45.0,positive,positive,positive
brofo no wo fom waaa,9a42bc23-b318-492d-a135-64aad4fa63eb,44,63,45.0,positive,negative,negative
betpawa premier league amɛkɛɛ wɔ nyɛɛ wɔ fe ni fee ɔbɔdɔbidi from tamale to walewale ni wɔ fee ɔbɔdɔbidiprez observers are worried shi believers shall enjoy 👀👀,dafda7c4-773b-4fd4-a0c9-66470d042349,63,45,44.0,inderminate,positive,positive
masa hw3 wo kasa yie ooooo,575c4793-26e8-4fd6-97e0-7ae261a42fbd,44,63,45.0,positive,positive,negative
wo yale koraa aka ne kote naa wodi feeli nu a san be gye back mmoa,41203666-f360-4445-b452-fc91c79b3e26,63,44,45.0,negative,negative,negative
gyae 3nnka saa biomu😂😂😂😂😂,4e29d681-c1e0-421e-ab32-c95c513a548e,45,63,44.0,positive,positive,positive
nana me fɛrɛ wo paa oo asikafoɔ aduane na wo tɔ ho saa no,cc51fdde-0c79-4978-afe3-ba552cd32002,63,44,45.0,positive,positive,positive
na tin de mek mnki cham p3p3 krio,f1ef27d0-4b45-4cfa-a14f-ed640162a36f,44,63,45.0,inderminate,neutral,positive
them y3ti sika so us na sika no w hi,464e33b7-fa0a-47c2-b508-6807bceba1ac,44,45,63.0,positive,negative,negative
ad3n woy3 bayifoc na wotw3 asei,c556cef7-e844-422d-baf1-7cc07529d637,45,63,44.0,negative,negative,negative
rashford diɛ sɛ jon,6a6a087f-daa5-4c0f-aaa4-1a27017d8b42,45,44,63.0,negative,negative,negative
obama ano ɛya na me nyɛ den ni,649fd716-79f8-48cf-b81d-e020baf7809d,45,63,44.0,neutral,positive,positive
no nima no wc 🇬🇭,8ba1fe9c-55dc-47fd-b2c0-f315ba3af1d4,63,44,45.0,neutral,positive,positive
wo deɛ mɛnsuro yɛ twe aah ɛbɛ ba,d3c91c97-fb62-40b6-8294-909ab00cf191,44,45,63.0,positive,positive,positive
ɛyɛ wai chelseafoɔ aaah asɛm bɛn koaraa nni🙄🙄,efe03546-73f3-470a-b735-8c6feccd1c98,45,44,63.0,neutral,positive,negative
lol mmaa dea daabi da,0901bf66-bf4e-4608-bd6b-a68e795f6a94,63,45,44.0,neutral,negative,negative
eyramadzo wherever udey nyame nhyira wo heerrr solid babe ankasa😍😍😍😍,62355dc2-3a11-447f-9f0f-174abd453d29,45,44,63.0,positive,positive,positive
ma wonsa nsi fem hw3,a2176eb1-e69b-489c-9152-93ecd95120f0,45,44,63.0,positive,positive,positive
handouts no nkoaa🤣🤣🤣 dem go tell u say ibi 7 courses na baako bia y3 40gh y33bl3 oo,119137f0-a6c8-4855-b1ce-eb246703c95c,44,63,45.0,positive,negative,negative
ah ny3 condom na 3da so no,e2cdceed-9196-49d1-b403-9a5424229a58,63,45,44.0,neutral,neutral,positive
modi33 kyeres3 gyimie saa monsua nyansa jay z of what africa kwasiasem kwa,a24b4af4-dcf0-4529-af39-0305c347d4a6,44,45,63.0,negative,negative,negative
yesu kristo asɔre efire ewu fu mo onua ei ɔde ne ogya no apepa yɛn bɔne nyinaa ama me ne wo abɛyɛ ɔkra tease fo nti ɛsɛsɛ me ni wo yɛ da nase da nase daa yesu kristo asɔre efire ewu fu mo onua ei ɔde ne mogya dehyeɛ no apepa yɛn bɔne nyinaa ama mi ni wo abɛyɛ ɔkra tease fo,7b801420-ed42-49b5-badd-fb084cbe0321,63,44,45.0,positive,positive,positive
kaise ho sab log,713ad61e-380c-48b9-adcc-c6d3e60019b5,44,63,45.0,inderminate,neutral,neutral
agenda nti wo nni ahoto,68c9c644-85eb-4f2d-99c8-6b3a657499e5,45,44,63.0,neutral,positive,negative
wo twɛ yäir dàîr,71a2a6d4-5bdc-4c32-97e1-db2aa3cbf129,44,63,45.0,positive,negative,negative
wokasa te s3 de3 woti london nanso wo kasa ntwam konongo mpo,6ab461b4-0c93-429a-beb2-a63d1c20ce7d,63,45,44.0,neutral,neutral,positive
ei ghana airforce 1 mu kamikaze paaa ooo bomb nkoaaaa 😂,6a948fb0-bc7e-4e20-93c6-9ba862038ce0,45,63,44.0,neutral,neutral,positive
ɔhemaa abotrɛ 😂😂😂😂😂😂😂😂😂😂 herh but milo yɛ fokn,d524bcb6-42ab-460b-a6a4-13990b91bf3f,45,63,44.0,negative,negative,negative
wei nyinaaa youre giving agenda kwa nso johnny nyɛ mo hwee🤣🤣🤣,a8179aba-12c4-457f-8502-c4faf49c4729,63,44,45.0,neutral,positive,negative
akoa yale wo tee dase abr3 aaa na wama wo kora so,2677d222-4dcf-4eb9-b15d-01e7cfab7151,45,63,44.0,negative,negative,negative
😂😂😂😂😂😂 ah kwame sabi ɛnti nkwasia keka yi wongyae,8acedac9-2eb3-4c2a-bf4c-182cfdfcb06e,45,44,63.0,negative,negative,negative
😂😂😂 abeg abi krobo boy too aiiiiii,19cd64bf-2ef9-40db-a44d-1be891ecb349,45,63,44.0,neutral,positive,positive
me nso mafe wo dodo,31de0bc5-468f-4a2a-829f-b3e67d9c736e,63,44,45.0,positive,positive,positive
sika oo sika abrokyire sika 😄😄😄,64d6b441-8a5f-43d7-9e90-7e7f4b4f2d9b,44,45,63.0,positive,positive,positive
3ny3 yie gye woahom papa lawyer wae abrony3foyi w mo redzi aboree ara ewu,7e64efe1-a232-46be-a96a-f90c725a1316,45,44,63.0,positive,negative,negative
😂😂😂😂 boy ei over me herh,80c738a1-b6f7-4be6-80eb-7aa0b1e3aaca,63,45,44.0,neutral,neutral,positive
wokasa te s3 de3 woti london nanso wo kasa ntwam konongo mpo,fcf92f12-eb4f-480e-822d-4ddc894a1f43,63,45,44.0,negative,negative,negative
medikal ankasa ne rap nyinaaa as3 ne ho balike hes cumin gidigidi nkooaaa,a52b9f46-1559-4278-8230-ad22f6c5897d,44,63,45.0,positive,negative,negative
y3 yenaa y3 rap nanso esono obiaa ene be bo enti masa dwag me me,872a80e8-57aa-400c-9027-1b1fb5b1beae,44,45,63.0,positive,negative,negative
oh dabi but wote hwe ɔdɔ mu gyimie mu a wo life bɛyɛ sɛ koobi,7f09f272-22be-4534-83a9-9a5ccec6c173,44,45,63.0,negative,negative,negative
akpe na mi kata 🙏,f23d4a97-293e-41d7-9317-692f5094736e,63,44,45.0,inderminate,inderminate,positive
mo nsusue3 nyinaa b3b mo tiri so,f891d1b5-ec83-41ee-a0c3-bf546197fcfd,44,45,63.0,negative,negative,negative
me nua 3nye hweeeye ko a me to kosua ama wo,8e6b410d-8446-4716-b280-21d25a0be4f0,45,63,44.0,positive,positive,positive
borga menyɛ dbee o ɛkɔm bubrooo na ama madi saa nkwasidasɛm nu 😂,e6614e18-8986-4c21-b938-67db76f3d9d4,45,63,44.0,negative,negative,negative
kofi ne ama k pepow ne sooh syto 😭😹😹,aac06fe7-c4c3-4ab9-b4ef-898a73e01394,63,45,44.0,neutral,positive,negative
way kinda lie this rockson we dey gas deɛ traveling fa yɛ ho ben from nunguala from osu to mamprobi na ya wie,72ad2f75-812b-48aa-af13-4652753015f4,45,44,63.0,neutral,positive,negative
adwuma da barima anim,9aa5ec16-c206-41af-be4f-c81b077b3a32,45,63,44.0,positive,positive,positive
na underground artiste nsu anka brezz fa neho b3n,070f12e6-a960-4be0-b670-8a311ba63b68,45,63,44.0,neutral,negative,negative
apckye boforot no nso s3 3y3 de3n oo 😂😂 ei hmm,5a924529-006a-47fe-bcfa-e17c947b3168,63,45,44.0,neutral,neutral,negative
daddy lumba makoma ho toffee❤️,ee0cd9e2-97b1-4099-b83f-291193e6d32a,44,45,63.0,neutral,positive,positive
obi nka kyere kofi taylor s3 ne gyimi no 3ka s3n,2293d800-8a57-4dec-b582-c057a17c1fa5,44,63,45.0,negative,negative,negative
but sika na aka hmm,5984a2a2-3f61-43ae-8f75-b5eb2ad31293,45,44,63.0,neutral,positive,negative
team wey your starting point guard be pat berv deɛ mo nyɛ papa bia saa,1660e8a1-cdc1-4bac-a57b-0ca87c5f49a7,45,44,63.0,negative,negative,negative
mongyae me na mento madonko pa bi,4e1c8dd9-7a6c-4b49-9fab-e74f4d9d3618,44,63,45.0,positive,positive,negative
menso saa ooo nanso menni kumasi me nsa ahwan nti me y3 me ho aduro wo obuasi,9d17d8ed-ab51-45a1-8e93-ea3357faf5c6,45,63,44.0,neutral,positive,positive
kwaku frimpong de asem aba ewie,337a4a36-04a1-4b82-9c0c-1503969de14b,44,63,45.0,positive,negative,negative
bra na mende wu,1c4fa228-e494-4886-a4c5-bb3334978bd9,45,63,44.0,neutral,neutral,positive
😂😂😂oh me y3 okay oo 3nha me kraa,69fdb6a9-f28b-48d0-af1a-923165171225,44,63,45.0,positive,positive,positive
lol massa wodi mi ka oo i go report you to police 😂,d73f84d4-4374-48e0-9fb6-965959d6e046,63,45,44.0,neutral,positive,negative
saa na wɔ teɛ wɔn pɛ faako tena dabi dabi na mɛka masɛm,3d89507b-092c-46b8-b1ce-a2b62655316d,44,63,45.0,positive,negative,negative
na tongue no bi teeth 🤝,2ec376e8-27ad-47bc-9992-ed969dc90c66,45,63,44.0,neutral,neutral,positive
wo b3y3 nipa den 😢,d78002f6-2f91-4c66-9be5-2964e4980ff6,63,44,45.0,neutral,positive,negative
nanso wo nya sika aa wo nkooa na woodi nkanfoa dangote,1ef2f321-626a-4623-b7d0-5e7107bf6a3c,45,44,63.0,neutral,positive,negative
nea aka no nnyɛ i know paaa lol,660da0a1-a6b3-4b07-af85-b1f2c217f7d7,45,44,63.0,positive,negative,negative
as kotoko dey buy chief justice some too dey buy waakye attendants hajia kande me p3 shito me wele bebree,0b0e11ee-b918-48ef-8332-c4e61c3e08f6,63,44,45.0,neutral,positive,positive
masa masa gyae ruff atalanta na asa ntiaa,53a5e94f-1c59-40f4-8595-12a305176b47,63,44,45.0,negative,negative,negative
eeiii bla wo blɛ papa,b72f4692-c341-434a-ac83-68b3ad205d00,45,44,63.0,negative,negative,negative
ɛyɛ wanwen se se dean nnkoa mpo na wɔn akasa ɛgyeo mehu me ntease kroraa,d49544b6-ecaa-42ff-a74f-badcd9b22eab,63,44,45.0,neutral,positive,negative
menu no deɛ universal oo anaa wose supercontinental lol,148830af-e166-46a3-bcaa-43807247995b,63,44,45.0,neutral,positive,positive
bossu kwadaso forbes anaa,e2a91b23-d18f-4782-bfac-2da29cd1766f,63,44,45.0,positive,positive,negative
saara nso na wote ɔman nu mu na sɛ wodi ntoro gu ɔman no ho fi a wo yɛ ɔmanbɔ fuɔ,609d3170-c253-4541-9812-ac3e7fb5e7d2,45,44,63.0,negative,negative,negative
wei deɛ wo lye paa o,9f0cf8a6-c14a-4e60-af2f-246151c71ebb,44,45,63.0,positive,positive,negative
wo maame ne tw3ba,f861d86e-289a-4077-b966-162896a753c3,44,45,63.0,negative,negative,negative
awurade fane bone kye no wai 🙏🏿,86916030-7dc3-4bf3-a3cc-361292d8c30b,44,63,45.0,positive,positive,positive
kawawa woyɛ too morch,eb1672c7-cb28-4009-8e18-c3f638ba5b52,44,63,45.0,positive,positive,positive
koraa ooo so change it,5633865a-fa5a-4e0d-b858-1dcf83aa2eb8,45,44,63.0,neutral,positive,positive
wo k p3 orphan ei koo,78cfbc10-f085-4bac-907c-829e7fdc50b2,63,44,45.0,neutral,positive,positive
medio wo triso ofui,201b8f23-e50d-4845-ab20-3982e4ec8601,45,44,63.0,negative,negative,negative
dj yi haa adwene😂,72de01a3-1078-4f15-b7c9-e417bb5af454,63,45,44.0,neutral,neutral,negative
bibini wa gyimie saa wcka kyer3 broni koraa wcn gye di,fbd7450d-02e9-4d35-926a-58bc912e94e9,44,45,63.0,negative,negative,negative
presby hymn 791 presby hymn 791 stanza 1 ɔhɔho ne mamfrani na meyɛ wɔ fam ha masase mmɛn ha baabi minni fi pa wɔ ha ɔhaw ɔbrɛ amane na yɛde tu ha kwan nɔsoro hɔ na nyame bɛma mahome sann,cc86cc5a-779e-4f76-ace1-29af794ec02d,44,63,45.0,positive,positive,positive
ade3 yi ahye me awurade🥲,929cf3bd-36be-483c-b922-91115f502732,45,44,63.0,positive,negative,negative
meyem koraaa ahye me,f4313ee5-c0a2-44d9-83c6-8a52f041597b,45,44,63.0,neutral,positive,negative
wo girl ɛfru pii ne ni corset,a991a039-dd96-44d5-9039-9e728288fea4,44,63,45.0,negative,negative,negative
ghana die3 every one minute biaa na dumsor nam mu ei🙄,56aaea9d-b3bd-404f-8af5-7f1372def9b4,63,44,45.0,neutral,positive,negative
seesei obaa biaa adane apocalyto wobehu omo biaa na ring hy3 ne hwene mu😂😂,a87e548b-61ec-4de4-a72a-20127d7c319b,63,44,45.0,positive,positive,negative
nipa nso y3 den chillli 😌,8848983c-2735-46cb-8765-762adec9c57e,63,44,45.0,neutral,positive,positive
masore anopa tutuutu pe sika menya a mobehu se mama nso betwi ne benz nyankopon b3seiho paw debia na kweku de3 sikasem nkoa na onim nka me mpre ohia nma meho anaa you dont know s3 sika nie kweku nie ohia se metie everyday am on my way verse 🔥🔥,949e5f1b-a842-460d-8870-9103ff8daa77,44,63,45.0,positive,positive,positive
obaa na wode no toto nyame eeeii case nehu oo,f34bb622-d75b-4c4c-95c4-e722c6403d58,44,63,45.0,positive,negative,negative
herh fa wo gyimie fri ha k,1ad57f99-29db-44c8-9826-84f79305983c,45,44,63.0,negative,negative,negative
god is watching yall nyame b3 tua mo ka paaa spoiling team 😢😭 😃😊,835d86e8-8bcb-4e54-973f-f8a58a2fd9ca,44,63,45.0,negative,negative,negative
😂😂😂 s3 nya baako koraaa anka yewuuooo,56ea3134-6839-439b-b637-f8e9450f3731,45,44,63.0,positive,negative,negative
agoro wɔ nani so sene super mario,127873cc-cb65-4139-a5f0-43cea3978545,45,44,63.0,positive,positive,negative
nyame na agye mo 3ny3 saa enka agenda paaaa 😂,2966caec-da55-46e7-8d3c-e767d8ac1e8d,44,45,63.0,positive,positive,positive
s3 3y3 me o s3 3ny3 me o reply no de33 wob3 gye efis3 nyansaa bia nni nea woka no,662d0c64-a695-416b-8c2e-b73b967b342b,63,45,44.0,negative,negative,negative
ano katikati nation y3 sii so nky33 y3 nanso yano awu we coming like a ranging storm 🔥🔥🥵🥵,6b7a3f6f-1c44-487f-be87-c3c68e33b0f9,45,63,44.0,neutral,positive,positive
masa yɛ stɛdi wɔ hɔ😂😂😂,b7ff4de9-2d89-4faf-8aa7-77f1b89d69f5,44,45,63.0,positive,negative,negative
enye de3 ehia ni ka kyere wo wcfa make,b418dd5c-b054-4e2a-a8bf-51721f4e1961,45,44,63.0,neutral,positive,negative
rasta de3 anka school fa wo ho b3n reggae ne dancehall 3w h ooo nanso rasta se daabi b3k school 😂😂😂,b5e98ae4-b026-4a86-a415-34e14ae783b4,45,63,44.0,neutral,negative,negative
wohunu ahoufe a wo gyimi da 😃,b92fb150-eef6-4877-8d8b-23a0621a7501,45,44,63.0,negative,negative,negative
matɔ me ɛya wo number,30da3dc1-cd4d-4b84-b7a3-d52c75abfb8e,45,63,44.0,positive,positive,positive
this trumu pant di3 chale mo trumu nyinaa b3y3 kuro ooh😹😹😹,e230f84b-ea69-4f49-9b5e-4b97cd4e07ac,63,45,44.0,negative,negative,negative
wo ne wo crew no nyinaa mo y3 mmoa,13492e92-fdb6-4e4f-be83-4fb1f530094e,63,45,44.0,negative,negative,negative
wuni sika nso wup3 tw3 mona mubl3 🤣,4df08c24-b67a-43c6-9970-acf5cd67325b,44,63,45.0,positive,negative,negative
eeishh asɛm wei na aplus akâ no simple saa nu,b6b59963-813a-409e-9ee3-72d56f9e68f7,44,45,63.0,positive,positive,positive
den dem say wana atonko no some snake dey top but as boys dema eye no see dier 3hɔ aa na y3 b3ko nyame ahw3 y3nso saaa herh sss,07b8c5ba-e70d-4bde-a3c8-0b7c7d539fc2,45,63,44.0,positive,positive,positive
sika nahye sika no ahye 🤣🤣🤣💔,e4e1da57-8a9f-41d8-a6d0-eb69ffd75084,45,63,44.0,neutral,negative,negative
nokor3 papa b3n kɔ pɛ abena bi dzi,e025cfa2-c5d3-423c-ac19-2e4401295b69,63,45,44.0,neutral,neutral,positive
me ne mo awiebye bye,e937b2eb-8663-45ff-9360-7e37eef20cb4,63,44,45.0,positive,positive,negative
akkoa yi ti ate oo 😂😂😂,1f82fa60-b330-4dc3-90cf-b404d93ef143,63,45,44.0,neutral,neutral,positive
sebastian nso brofo nny3 kraaa3de3n ni🤣🤣,9f12a9b9-0b1f-4718-918f-21aa3ecd6602,63,44,45.0,negative,negative,negative
adwaman ay3 wo sei ram eiiii🤔🤔,c5f5208e-77af-4190-befb-5904682f27bc,63,45,44.0,negative,negative,negative
na fatima koraa why koko seller de3 anka date rush fa woho s3n,a0a5394a-6e9a-41ac-ab7a-139f35141a37,45,63,44.0,neutral,negative,negative
hmmmmm this wamba challenge yi di3 3di as3m b3ba p333,2c157bb1-db4d-47fd-a02f-6edd03a45410,45,44,63.0,neutral,positive,negative
eeii marketing yi dierr 3nfa oo🌚🦦,756fc802-f679-4c91-af5a-cda4d60d2352,44,45,63.0,positive,negative,negative
afei wo nan naaa🤣,501a6973-8dd1-4560-9cfa-36cb0db88a8e,45,63,44.0,neutral,positive,positive
the way im exhausted yi paaaaa anka bro kojo b me lickings bi anka me ni be gye paaaa but bro kojo nni h 😂😂😂😂😂😂😂😂😫😫,182e6e64-1100-4d1f-8436-3940d00b3bfd,63,44,45.0,neutral,positive,negative
hwɛ 😂😂😂😂 agorɔ wɔ wani so,a3fbbc17-98e3-4942-baf5-f0a459ff3b8c,44,63,45.0,positive,negative,negative
ahuof3 de3 manya bi nanso sisi mu den de3 nyame de adom me,1dce0b8a-9d30-41a5-9357-1ed4c4077ed6,63,44,45.0,positive,positive,positive
3y3 wo s3 mada wafutuo tantan no 3y3 wo s3 mafa,8d9a5844-ff14-4dcd-91b1-5bcf359a7b64,63,44,45.0,negative,negative,negative
