text,text_id,annotator_1,annotator_2,annotator_3,label_1,label_2,label_3
ba wanin sauki wallahi haryanzu zaftaran mu ake,1337036161093693400,8,13.0,10.0,POSITIVE,NEGATIVE,NEGATIVE
karyan banza karyan iska kullum hakka su ke chewa su kashe yan b h alhalin ba haka ba,1333074296269385700,13,8.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
babban yaya a duba wata kila yanada taimakon da ze iya mana a cikin shirin dan ta anfane mu gaba daya,1336441846365556700,8,13.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
saura kuma ace yan boko haram su kwace,1334590831374856200,10,8.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
innalillahi wainna ilaihirajiun allah ya gafarta masa mu kuma allah ka rabamu da mummunan karshe,1332068285114966e3,13,8.0,10.0,POSITIVE,POSITIVE,POSITIVE
dama cán ana jin jiki toh mutane sai su kara kiyaye tun da major janar liti mugu yayi magana,1336006481376813e3,10,13.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
shin kuna sane da irin tafiyar wahainiya da wakar da yan nigeria suka biya mawaki rarara yayiwa shugaba buhari kuwa idan kuna sane shin ya akayi aka kwana a ragaya,1334631991791276e3,10,13.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
ashe da gan gan yayi kenan,13326849036585e5,13,8.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
salamu alaikum malam aminu saira ina maka fatan alkhairi da karin basiraina dauke sako kamar hakadan gane da shirin labarina dan allah inaso muma ayi favouring namu fans na mahmud a daga masa kafa sannan kuma baban laila ya yadda da lbrn auren su tunda sumayya ma tasha kwana,1378989950901874700,8,13.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
inji hausawa wai mukace abin dariya yaro ya tsinci hakori maina yanaso yayi wasa da hankalin mai sharia ne kawai domin kuwa garau a dawo dashi inaga akwai bukatar alkalin dake gudanar da shariar maina yabada umarnin cigaba da shariar batare da halartarshi kotu ba,1336988593366167600,10,13.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
maras amfanin soja kawai,1334500849662521300,13,8.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
kuma akwai adduar da annabi sallallahu alaihi wa alihi wasallam yayi akan shuwagabanni yasamu malamai kamar su suyi masa tunatarwa dangane shaanin mulki idan kuma bahaka ba to wallahi muna jiye tsoron tsikar azabar allah swt allah ya tsare,1334824595711471600,8,10.0,13.0,POSITIVE,POSITIVE,NEUTRAL
sadau wai yaushe xaki sakar mana mati a zazzau ne mu kallah,1334481035669672e3,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
ok to da baya yin sallarne,1334446283927539700,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
ya allah soyayya irin ta sumayya indai ba manzon allah saw zanyi ma ba kada ka daura mana ameen ya rabbi sai kache rakiuan maza tazoyi duniya,1332444299028537300,8,10.0,13.0,MIXED,POSITIVE,POSITIVE
to auzu billah babu wani zancen cututtuka aure aure ne saidae kawai daman can bakwason junanku ko kuma dangin amarya basason ango ko kuma dangin amarya basason amarya amma indai kuna son junanku kuma dangi baku da matsala dasu babu zancen cututtuka,1335478449021071400,13,10.0,8.0,MIXED,MIXED,NEGATIVE
gaskiyane wannan haka yake gidan badamasi,1.3344015443227361e+18,13,8.0,10.0,POSITIVE,POSITIVE,NEUTRAL
kai wannan rashin son zaman lpy ne,1336389824719302700,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
innalillahi waina ilaihim rajiu subhanailla ya allah karka kawo mana wannan balai da wannan mutum yake kawo mn shi ya allah ba zamu iya ba wllh allah ka iya mana,1334615505748058e3,10,8.0,13.0,MIXED,POSITIVE,POSITIVE
mudai yan abi yareema ne in mallam yajamu masallaci we go stay there,1337508711741464600,8,13.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
gashi nan na baka ama sai ka koma abu kayi karatu tukun,1335964804595523600,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
kwarrai kuwa a taya mu jimami babban directorallah yajikansu da rahama,1332936633679831e3,8,10.0,13.0,POSITIVE,POSITIVE,POSITIVE
allah dawo dashi lafiya dabon kano,1334530687140049e3,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
mukam ba wani saura bayani munci wasanmu ta yau mun gama in shaa allah ️️ ️,133678546885222e4,13,10.0,8.0,POSITIVE,POSITIVE,POSITIVE
tau ubangiji allah ya isar miki da isarsa kidaina wannan kukan kawai ki maida komai nakiga allah saboda shine kawai wanda zaibi miki hakkinki,1331990883609309200,8,10.0,13.0,MIXED,POSITIVE,POSITIVE
bbc is feminine please bbc zata kawo muku instead of zai kawo muku,1334513937291808800,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
wlh baku isaba baba ganduje zama daram nawani inconclusive farfesa yayi angama,1335218061729812500,10,8.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
an kuma matsar dashi kusa da dalla dai kenan muna jiran sabuwar bidio allah ya kara ilimi da basira,1333930915907637200,13,8.0,10.0,POSITIVE,POSITIVE,POSITIVE
wato a iya naxari da tunanin danayi kan film din labarina shine xai kasance babansu dayane da duba da yanda shima mahaifin nata dan duniyah sakamakon yatabayin ciki mawata yasa mahaifin maman yaki aura masa ita nafi tunanin itace wacce yayi mata ck,1336674892994011100,13,10.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
allah yakawo mana karshen wannan tashin hankali,1333328790907474e3,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
tuna shi da son annabi saw a ko da yaushe yana nunawa kuma koda a gurin sanaar shi ️wannan shine babbar nieema allah yaji qansa da rahma yasa ya huta,1336961731491459e3,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
wasikar masoya dauke take da sunkisunki na kalaman soyayya karanta su a nan,1336919309730386e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
aikin banza kenan ai duk yadda akayi kosai bazai haifi alkaki ba sarkin waka allah ya maka tsari da wadannan yan kungiyar dallan,1333824018739323e3,8,13.0,10.0,MIXED,MIXED,NEGATIVE
prof ganduje in town ya kamata rarara yayiwa prof waqa wlh,1.3356823582641439e+18,8,10.0,13.0,POSITIVE,NEUTRAL,NEUTRAL
to aminu saira sai kayi masu abinda sukeso domin da haka end sars ta fara,1332256599419871200,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
stofin banza kawai shi babban jimakin musan bazaije ba ai tunda ba yarbawa ko inyamurai aka yanka ba,1333418876667826200,10,8.0,,NEGATIVE,NEGATIVE,
i hope he get the offer xue department of zoology ynda xaiji dadin koyawa eraye ynda ake satar daddawa asaka a pocket mai babban riga,1333862130492321800,13,10.0,,NEGATIVE,NEGATIVE,
hmm wanna bai kamata yazama mai magana da yawu fadar shugaba kasa yafikamata yazama mai magana dayawu fadar animals kaji mara tausayi mara imani god day see u abinci dazakaci sai kafadawa sojojo sune zasu baka damar cin abinci,1333704274572931e3,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
du kirkiri maganin coronavirus tukunna na washi iskanci aradu,133407615127953e4,8,13.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
tunyaushe jikinmu yagayamuna,1335970017641427e3,10,13.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
kano su sukafi kowa zaben buhari a haka ma a zaben amma duk da haka lissafin ya ragu sosai saboda buhari ya manta da irin soyayar da yan nigeria suka nuna masa mussaman ma yan kano allah ya saka mana,1336799524501786600,13,8.0,10.0,MIXED,MIXED,NEGATIVE
zamuci shinkafa yarwaje,1336649690373369900,8,10.0,13.0,POSITIVE,NEUTRAL,NEUTRAL
dadi na da kwankwaso wayo kaga yasan bazaa chi ba shiyasa ma bazasuyi asarar kudi ba,1333885065219219500,13,8.0,10.0,MIXED,POSITIVE,NEUTRAL
subhanallahi sambisan fah anya ba wayau akai manah ba kuwa da cewar an nada iyan arewa a ofisoshi daban daban anya ba iyan kudu bane kuwa,1336147661284667400,10,13.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
adai kirkiro mutuwa,1334073965455831e3,10,13.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
dama haka takeso,1336651800531918800,8,13.0,10.0,POSITIVE,POSITIVE,NEUTRAL
kawai gwamnatin nigeria ta tsara kashe mutane shugabannin gwamnatin nigeria sune sukekashe mutane nigeria ta iya munafurci qarya da shirya gadar zare ga mutane president buhari sun ce ayi noma kuma in kunje gona kuna noma zasu tura akasheku ba gaskiya kuma babu alada,1333498886363738e3,10,8.0,13.0,MIXED,POSITIVE,NEGATIVE
story of the gods waye zai barwa mulki ko ida ya sauka lalla zas ga lecturer dan managing kuwa,1333891841725505500,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
su prof manya allah ya rufawa katangar jamiar carolina asiri da ansh shaguna kumanaji ance corruptionology zai dinga koyar wako,1335947292772327400,10,8.0,13.0,POSITIVE,POSITIVE,NEGATIVE
allah ubangiji ya ji qansu gabadaya ya kuma yi musu rahma sun manta da zaa je lahira dukkan rai zai dan dani mutuwa,1333510553101328400,13,10.0,8.0,MIXED,POSITIVE,POSITIVE
hmmm tanan wajan kuma zaku fito kuma,1334392184116830200,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
wanann i rai nine mai girma gwamna guda kuma mai ci ayanzu ina maace wanda ya saukane,1335938594926686200,8,10.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
an gutsiri gutsun uwar bros,1332335603661353e3,10,8.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
corona ba matsalarmu bane malam kawai kaje birnin gwarigiwakudaruda wasu bangare a jihar kaduna kaji halinda sukeciki zubar da jini balaine a kasa,1337400357023076400,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
shikenan dai tafaru takare wai anyiwa mai dami daya sata shima sun mayar dashi dan siyasa karfi da yaji wallahi yabani mamaki matuka amma bakomai ni daka yanzu na hakura da batun zaben wani dan takara a kasata nayi banji dadiba kuma bazaa kuma ba,1336238904169668600,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
ai mun wuce kalubale har munkai kalubalbalaa,133416069551718e4,13,10.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
me xai hana ya dau mataki ko sunfi karfinshi ne mungaji da maganganu ba acikawa,1335961214149648400,10,8.0,13.0,NEUTRAL,NEUTRAL,NEGATIVE
dama ce a gareki na nenan gafarar allah kuma kusamu damar yin kalimatu shahada allah tsaremana imaninmu kuma ya tsarenu daga zafin kishi amin allah ji kanki da sauran muslmai,1335009314784882700,8,10.0,13.0,POSITIVE,POSITIVE,POSITIVE
buhari gaskia ya kasa ta koma kamar congo a qarqashin mulkin shi allah kawo mana qarshin wadin shi lafiya,1332655213421924400,13,8.0,10.0,MIXED,MIXED,POSITIVE
ni dai har yanzu ina san shi sai dai masu qin sa suyi tayi ya rage nasu jeka abinka kawai babba allah yana bayan ka,1336727892802351e3,8,10.0,13.0,MIXED,POSITIVE,POSITIVE
allah yanaji kuma yana gani baya bacci balle gyangyadiallah gaka gasu nan ka gaggauta saka mana akan abnda suke mana na zalunci ko waye ameen,1332972850102341600,10,13.0,8.0,MIXED,POSITIVE,POSITIVE
gaskiya baba ya kamata kasan me kakeyi wllh hakkine a kan kuma wllh sai allah ya tambaye ka kuma sai kayi bayani dallah dallah wllh amma wllh baba bakada tausayin talakawa wllhkana ganin halin da muke ciki amma babu akwai allah,1333871750967332900,10,13.0,8.0,MIXED,MIXED,NEGATIVE
shiru kakeji ku xauna lpy ku kara hakuri kuduba libya yanda taxama sakamakon bure ga shugaba lbrn kenan kullum,1334068843359113200,13,10.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
ashe tana da aiki,1331908894390509600,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
ala dole sai antashi hankalinmu a rewan nan,1333009859197939700,8,10.0,13.0,NEUTRAL,NEUTRAL,NEGATIVE
a wani gari ne,1332767654915006500,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
amman sunyi shiru kamar baayiba da yan xanga xanga aka kashe sai kaji duniya ta dauka gwamnati kuma sai gaggawar daukar mataki allah ka kara kiyayemu,1332789273398014e3,13,8.0,10.0,MIXED,MIXED,POSITIVE
mutumin da ya sace rabin kudin cbn a wannan lokacin‍️,1331889008226545700,10,13.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
mayan mulkin ai bazai sauka ba incompetence kawai‍️,1333359591850201e3,13,8.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
munsani basai kunqara gayama kowa ba,1336441905744388e3,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
mungode da jajan tawa da yamina allah ya saka da alkairi sannan kuma allah ya tsinewa manyan kasan nigeria albarka allah ya tunamasu asiri duniya da lahira ba zamu taba yafewa ba haraba da,1333446490983895e3,8,13.0,10.0,MIXED,MIXED,POSITIVE
ya subhanallahi allah ya jiqansu ya gafarta musu ameen,1.3331214452123361e+18,8,10.0,13.0,POSITIVE,POSITIVE,POSITIVE
hummm kaji maganar iska toh buharin finsa yayi da zamuce gwanda dashi da honest person kai wallahi ma yafi tunda shi yana aikatawa a practical ana gani akan wanda yazama damusar takkada,1336239111712206800,10,8.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
amma kuma kunada ikon yadda zaku kare states naku amma wasunku sungaza haka allah yakawo mana dauki,1333499439697318e3,8,13.0,10.0,MIXED,MIXED,POSITIVE
inatayaki bakincikin raguwar kwanakinki aduniya wanda sukai saura kuma allaah yarayaki cikin aminci and muji nagari,1335944106359582700,8,13.0,10.0,MIXED,MIXED,POSITIVE
kaima bazabanka akayiba doli asauya,1332418938504884200,8,10.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
yadda zaka sace zuciyar zuciyar budurwa a cikin kankanin lokaci,1.3346409624470241e+18,10,13.0,8.0,POSITIVE,NEUTRAL,NEUTRAL
himm amma dai naso nache wani abu bari dai kada infada dan wallahi kwaba zanyi,1332723541406601200,13,8.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
daga karshe dai bbc xasu iya cewa laifin shugaban kasa muhammad buhari nebbc kenan,1331887576093954e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
akwai sabuwar wakar bakuwar rarara kenan,1333765332033532e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
dabara daya ce ta rage musu su zo wurin na na basu aron sadio mane mo salah diago jota da firmino insha matsalar su zata kau sako daga mustapha mai liverpool,1336667434347073500,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
an dade ana ruwa kasa ba shanyewa mugani a kasa,1333540105022296e3,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
zakarar da allah ya nufa da chara koh ana haaa maza haaa mata sai yayi,133623195306709e4,8,10.0,13.0,POSITIVE,POSITIVE,NEUTRAL
nasan mahmud mayan kudi ne to ita wannan me ta bashi,1331937662052208600,10,13.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
inalillahi wa innna illaihim rajiun ubangiji allah ya yajikansu allah yagafartamusu,1333058810190192600,13,8.0,10.0,POSITIVE,POSITIVE,POSITIVE
babu wani batun cece kuce lafiyar buhari kalau kawai iskanci ne,1334402030803300400,8,13.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
ameeen summa ameeen director ya labarin firlm din mu neh labarinayaushe za a cigaba da nunah manah,1352716171322269700,13,10.0,8.0,POSITIVE,POSITIVE,POSITIVE
wayyo allah rayuwa shi kuwa me yyi zafi hka,1332629142374899700,13,8.0,10.0,NEUTRAL,NEUTRAL,NEGATIVE
tashen akan sabon allah toh meye abun burgewa a ciki‍️,1336544504233463800,10,13.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
ahhwannan shine asalin bbc,1331579282104127500,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
da ma ka bar shi a rufe in ka gama mulki mu ga mai rufewa,1336650261700489200,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
babu dan siyasar da zan iya yiwa haka,1336204719920963600,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
allah ya tsayar chan,1332789021144182800,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
zakara mai neman suna wai badauri ya zama bayerabe,1336575112460513300,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
da alama da sosan karfe akai wankan,1336225492895207400,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
wai anya gafaƙar nan da suke rataya wa an tabbatar da cewa qurani ne a ciki ya kamata kafin su rataya a dinga fitowa dashi ana nuna ma mutane suna tabbatar wa,1336761663358464e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
mudai afada mana hakane,1332074434274988e3,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
rahama sabuwar sangaya,1334475575554150400,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
tsohon makaryaci tsohon mayaudari,1333456936650625e3,10,8.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
bawani farfesa a kano sai umar abdullahi ganduje ko subarshi yazama farfesa ko kuma mu bankama amurka wuta,1336403732792283100,10,13.0,8.0,MIXED,NEGATIVE,NEGATIVE
ya allah duk wanda da dasa hannunsa ake kashe mutane a wannan kasa tamu ya allah ka hana shi jindadin zaman cikin duniyar nan ya allah ka sakawa bayinka wadanda bamuji ba bamu gani ba ake kashe mu,1333353985437282300,8,10.0,13.0,MIXED,MIXED,MIXED
wasu sunce ku kunce komai akayi mutane da aka kashe sun fi haka yawa allāh ya gafartawa musulmi allāh ya kawo mana sauki,1332762672106975200,8,13.0,10.0,MIXED,MIXED,MIXED
allah ya taimaka allah baki miji nagari,1334247180908032e3,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
ai kayi fuck up da kabari film din yayi leaking exactly haka nima wani yaban lbri walh,1332074259091497e3,10,8.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
allh yataimaka baba zulu tunda sojojo kasamu basusan aikiba sai dai karban kudi up up sojojo kamaru allh yataimakamaku allh yatsareku ️️,1334757283700543500,8,10.0,13.0,MIXED,POSITIVE,POSITIVE
allah kara girma da daukaka amen,1337130749938557e3,10,13.0,8.0,POSITIVE,POSITIVE,POSITIVE
da ya ce shi shege ne,1332282158757580800,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
innalillahi waina ilaihim rajiu ya allah kana ganin halin da muke ciki ya allah kawo mana dauki amma wllh allah shugaban nin kasar mu hakkine a kanku wllh kuma karku manta allah yabaku shugaban cine badan kuyi abuda kuke soba aaa allah y baku ne dn aluma,1332977520044609500,8,10.0,13.0,MIXED,MIXED,POSITIVE
mutanen birni dai anji kunya ta yadda duk birnintakarsu suka kasa fahimtar da sumayya wanene masoyi nagartacce kuma na hakika sai tsohuwa a kauye ce ta kammala wannan aikin ta kawar mata nakasasshen mummunan tinaninta,1334020189738987500,10,8.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
kaji kuma shi kan shi shugaban cin hancin zarginsa ake,1336626265143570400,10,13.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
dan tana daya daga cikin wanda suka sa albasa yayi tsada,1331264597177868300,10,8.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
soke dalla zai koya musu ko kuma sayar da kayan da bana nasu ba,1333795790985126e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
allah ya jikan sa da rahama allah ya qara haskaka kabarin sa,1336987319765766100,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
niban gane irrin wannan abunba ya mutun bazai je yasatoba baba ya sato azo har gida asace,1335857479155118e3,13,8.0,10.0,NEUTRAL,NEGATIVE,NEGATIVE
ya allah ya amsa yabawa nigeria zaman lafiya mai daurewa,1335725586535358500,13,8.0,10.0,POSITIVE,POSITIVE,POSITIVE
allah ubangiji kakawo manakarshin fitana,1333322372892520400,13,10.0,8.0,POSITIVE,POSITIVE,POSITIVE
zaa kara samo wata sumayya kenan,1334224584128737300,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
tohhh mudai munga gawar mutum a qasa kuma muna fata ubangiji allah yayi masu rahama yasa aljannah firdausi ce makomarsu muna roqon allah ya kawo mana sauqi acikin shaanin tsaro yazaunar da qasar mu lpy ameeen,1332994686106079200,10,8.0,13.0,MIXED,POSITIVE,POSITIVE
mu dama buhari aka tsige wllh,1331243137134686200,13,10.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
a banza ance da karuwa yar iska,1336269669955735600,13,8.0,10.0,NEUTRAL,NEGATIVE,NEGATIVE
an samo mutumin a nijar,1333882870713213e3,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
lallai kam dakyau,1331303947093618700,10,13.0,8.0,POSITIVE,POSITIVE,POSITIVE
allah ya jiqan su da raham,1334234293141446700,13,10.0,8.0,POSITIVE,POSITIVE,POSITIVE
a dauko sojojin haya saboda sojojin najeriya sun gaza bayan kullum cewa ake boko haram has been degraded sai gashi mutanen kasar bh ke degrading a kulli yaumin allah ka kawo mana karshen wannan lamari,1334033111580020700,13,10.0,8.0,MIXED,MIXED,NEGATIVE
hankali na ya kwanta yanzu,1333914883516215300,8,13.0,10.0,POSITIVE,POSITIVE,NEUTRAL
gaskiya bbc hausa baku da aikin yi to mu ina ruwanmu da ita ta mutu ma meye damuwar mu,1331629630063829e3,10,13.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
wannan shiri da kuke ganii kamfanin ammasco ne suka dauki nauyin baba a,1339451189595926500,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
ganye mai kora aljanu kenan,1335181391752032300,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
i honestly dont watch hausa film amma da ace zakuna yin film irin da zamu daina kallon film din turawasaira yana da basira gsky na girmama films dinsa sosai finally am sending my greetings to laila she really impresses me,1332056064603381800,13,8.0,10.0,POSITIVE,POSITIVE,POSITIVE
ashe da gaske batun da wasu mutane suke cewa shugaban kasa baisan abubuwan da suke faruwa a kasar ba saboda maaikatan da ya dauka kuma ya yarda dasu basa fada mishi gaskiyar halinda arewa take ciki allah mun tuba,1332981010317893600,8,10.0,13.0,MIXED,MIXED,MIXED
abin dariya da takaici sai kwatancen banza yake tayi ba aya koh hadisi,1332446657682813e3,10,13.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
hhh yafi kowa sanin wanda ya wanke shi,1336052926004007e3,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
innalillahi waina ilaihim rajiu dan allah meye yakaike har kika aikata wannan abu innalillahi waina ilaihim rajiu ya allah kakaremu daga aikin danasani ni wllh allah tausayinta nakeji allah sarki maryam sanda wayyo allah na,1334983854042607600,10,8.0,13.0,MIXED,POSITIVE,NEUTRAL
mafarki ne a hanyar zaria kano,1333404320977531e3,13,8.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
ina tunanin her excellency hajrabi fulani ta dinkawa,1334431950606639e3,8,13.0,10.0,POSITIVE,POSITIVE,NEUTRAL
hausawa mukace yabon gwani yazama dole to babu shakka yazama dole mu yabawa ministan sadarwa kan irin namijin kokarin da yakeyi wajen ganin ya sauke hakkin nauyin daya rataya a wuyansa bravo sir allah yama jan gora,1336980602273341400,8,10.0,13.0,POSITIVE,POSITIVE,POSITIVE
allah kakiyaye allah muntuba,1336012906631229400,10,13.0,8.0,POSITIVE,POSITIVE,POSITIVE
lalle kam gwamma kama kanka fa da kare marar gaskiya asarace arayuwa,1335231715439235e3,8,13.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
an wanki gwamnan mu wlh karka barshi,1335923213931602e3,10,8.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
allah koshi ko diyanshi kahadashi da fushin wannan miyagun mutanen ya rabil alamen,1334237364454088700,10,8.0,13.0,POSITIVE,NEGATIVE,NEGATIVE
ameen hodi translations and media services kuma na jiran a bashi kwangilar yin subtitle,1334407624503275500,8,10.0,13.0,POSITIVE,NEUTRAL,NEUTRAL
mai karya dai idan ya mutu yanayi inane makomarsa,1333477240751927300,13,8.0,10.0,NEUTRAL,NEGATIVE,NEGATIVE
kodai daga sunan sumayya aka samo suna mayya ne irin wannan naci haka,1331455487456505900,10,8.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
farfesa ya fara aiki kenan,1336257836775575600,8,13.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
dama haka kuke patan kuringa ji kullum burinku ache wani iftilai yasamu kasar nan kuringa yamadidin zanche mudai babu abinda xamu wanda yawuche allah yakawo karshen wannan tashin hankalin dayake faruwa a kasarmu,1333160770700521500,13,10.0,8.0,MIXED,POSITIVE,NEGATIVE
uhum tau allah shi sauwaka,1336607551451000800,10,13.0,8.0,POSITIVE,POSITIVE,POSITIVE
yanzu kan ai barcelonan nema ta kamu da corona virus,1336431740097876e3,10,13.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
toh kai garuje dama haka ake bada professor din kai taste kaida baka cikin system din maallah yakyauta,1335691556448329700,13,10.0,8.0,MIXED,NEGATIVE,NEGATIVE
arewacin najeriya mu dai kam sai addua,1333508961295851500,13,8.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
allah wadaran irin wa dannan shuwagabannin wlhyadda kuke yin wasa da rayukan al umma allah ya wulqantaku kumaallah ya wofuntar daku allah ya muzantar daku da iyalanku baki daya,1335920513793798100,10,8.0,13.0,MIXED,NEGATIVE,NEGATIVE
wasikar masoya dauke take da sunkisunki na na kalaman soyayya masu matukar tasiri a zukatan masoya munyi tanadin su ne saboda ku a nan,1335699277297881e3,8,13.0,10.0,POSITIVE,POSITIVE,NEUTRAL
ya allah ka kawo mana karshen wannan balain a nigeria,1333333606975107e3,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
gaskiya muna goyon baya akan hakasannan kuma muyi adduah akan hakaallah yasa haka shine mafi alkhairi kuma muna roƙon allah ya ƙara taimaka ma shuwagabannimmu akan mulkinsu kuma muna ƙara roƙon allah ya zaunar mana da ƙasarmu lfy amin summa amin,1333793001689161700,13,10.0,8.0,POSITIVE,POSITIVE,POSITIVE
muna goyon bayan gwamna zulum allah yaqara temakon shugabannin nagari,1333806200752922600,13,10.0,8.0,POSITIVE,POSITIVE,POSITIVE
yauwa yy kyau itama taji abin dayaji,1334900088334938e3,8,13.0,10.0,POSITIVE,POSITIVE,NEUTRAL
aje a adawo sai gafiya ai up united,1336263445096919e3,13,8.0,10.0,POSITIVE,POSITIVE,NEUTRAL
gaskiya bana goyon bayan akawo sojan aro sabida zasuzo ne kawai su dunga gwada makaman su akan mu da kuma siyar da makamai a boye gwara kawai a siyo makai manya akuma dunga bibiyar aikin da suke yi a filin daga kasa yana nigeria ace suna neman sojoji haya nigeria datake ara,1333814922350792700,13,10.0,8.0,MIXED,NEUTRAL,NEGATIVE
wannan aika aikan shine zai yi dalilin kawo karshen boko haram insha allah allah ya jikan wanda suka rasu,1333485331811807200,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
ai dama can jikinmu ya dade yana gayamana basai ankara razanamu ba,1336322742262513700,13,10.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
ba iya kalaman ba ma kadai hatta shi kanshi,1333649083781816300,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
idan har dagaske abubuwanda nagani ake tuhumar sa dashi duka gaskiyane ina amfani da wannan damar ina yiwa daukacin yan gombs murna domin haka yana nuna cigaba ne babba a siyasance allah ya taimaki dama bakidaya,1331262607190335500,13,8.0,,POSITIVE,POSITIVE,
