ID	before	label
Ig_train_02211	@user @user Shop kwa!! Nke ogbo ogwu kwa 🙆🏽‍♂️🙆🏽‍♂️🙆🏽‍♂️ Odogwu biko alaputakwanam biko.. Ozo kita imegide ifea onye enyemakam noo na dis app echee na ife uwa ezugolum oke	neutral
Ig_train_02212	Ndị bu Aki bịa ahịa eleteghi ego, ọ bụrụkwa ndị bu ichere!🚶‍♀️🚶‍♀️🚶‍♀️ https://t.co/MPkoak3enR	neutral
Ig_train_02213	@user Ndi akwadoro nye oku	neutral
Ig_train_02214	@user @user Calm down onwa ga ebili anyi okwu aa	neutral
Ig_train_02215	@user @user Head Aunty onyi isi Ulo	neutral
Ig_train_02216	@user Okey! Maka ndi n'amaro, I bukwa onye nku. Chukwu a-gozigo gi.	positive
Ig_train_02217	""Onye amaro onwe a, bu onye ara."" - Igwe Obi Achebe. #IgboCFM	negative
Ig_train_02218	Udo diri gi Nwanna! Cc inbox 😃 https://t.co/7DpD7BJnNm	positive
Ig_train_02219	@user Uncle Okey na Willie na azọ onye ga agba onye nke mbụ.	neutral
Ig_train_02220	Ekele Ezenwanyi di aso... https://t.co/qwOVaCvdIi	positive
Ig_train_02221	@user Odogwu gozie nwanne gi biko🙏	positive
Ig_train_02222	Onye Ruo Oru, Orie Nri! 💸 @user Nike Lake Resort Enugu https://t.co/5bFK8Zzlzo	neutral
Ig_train_02223	@user Mbà.... Ịtụ Ngwa 😁	neutral
Ig_train_02224	Ilu bụ mmanụ ndị Igbo ji esulu okwu. https://t.co/TmsCZUlvMt	neutral
Ig_train_02225	@user 😂😂😂... Rubbish aburokwa obere rubbish o. Ndi ara. https://t.co/FqAqE4ounI	negative
Ig_train_02226	@user @user @user Nne, ujo a na atu gi? Gozie is my Manager.......nya jee nalu ya the money	negative
Ig_train_02227	Chineke kwokwa GI oku Ramos, ime re nti ka nti ele🖐🖐ahu onu ka nwa nkpi Madrid 😆😆 https://t.co/zHao5gpShO	negative
Ig_train_02228	@user iwelu ezigbo efe	neutral
Ig_train_02229	@user Lol... many thanks Onye Akara.	neutral
Ig_train_02230	""ndị mmadụ na-aga na-na Lagos biko ime ka loading ọnụ https://t.co/igHbVudkZ9	neutral
Ig_train_02231	@user Obi adiro the woman nma o,odi lucky na onwero onye turu ya pure water there 😂	negative
Ig_train_02232	@user @user Joke gbuo gi there🙄	negative
Ig_train_02233	HAPPY NEW YEAR Igbo - ezi afọ ọhụrụ Yoruba - e ku odun, eku iyedun Hausa - barka da sabon shekara Zulu - Jabulela unyaka omusha French – Bonne Année Spanish – ¡Feliz Año Nuevo! Italian – Buon anno German – Frohes Neues Jahr #HappyNewYear2021 ❤	positive
Ig_train_02234	Ofu araa eji n'aka, ka abuo di n'ime breezi. 🙂🙂	neutral
Ig_train_02235	Hosanna di ri, Eze N' Elu Igwe, Onye N'achi Eze ru gbi ebi..,Okakam, Okakam, Eze Idi Ebube, Aha Gi Juru N'elu Igwe, Juru wa -Chioma Jesus #TE13#JesusOurPeace	positive
Ig_train_02236	@user Password nọ ebe ahụ ☝️	neutral
Ig_train_02237	Mbido igbo, Oji bu ihe eji amara ndi Igbo. https://t.co/HEyMXYn61U	neutral
Ig_train_02238	@user Nke a atò gi ka sugar 😂	positive
Ig_train_02239	@user Ekweghikwa m na nkea. Onye mekata ghalu nwanne ya enyere ya aka	neutral
Ig_train_02240	@user @user Ndị iberibe aputawala....see them	negative
Ig_train_02241	@user Koro anyi ka obi di anyi nma😊	positive
Ig_train_02242	@user Blessings to onye nka anyi 🍻	neutral
Ig_train_02243	@user So that what will appun? Imakwa na imalu mma na ese okwu?	positive
Ig_train_02244	@user @user @user @user @user @user @user @user @user Nna, ahh gị nwe aka.. Jide ka iji 👍👍👍	positive
Ig_train_02245	OGA BOSS!!! CHUKWU AGOZIGO GI!!!! (The Video) https://t.co/a0QPBGQZnU @user @user @user @user	positive
Ig_train_02246	@user Ihe ọma ndụdụgandụ anyị ooo. Onye bie aka n'ala ya biri ndụ ya na ezinụulọ ya.	positive
Ig_train_02247	ejikwala m ya egwu na Mens them, kwụọ m ego m, “emezirim na inwere mens ehh ka anyi putawazia ehh ka anyi mewezie ihe dinaya now ehh abulo taa ka anyi guzie ehh ana m eme ihe mens nah iche no so gi nwa na eme ihe mens taa enwem mens nah” biko kwụrụ m ego m tupu agbapee ọbara	neutral
Ig_train_02248	@user @user @user @user @user @user @user Ha si na ebu onye ntu!	neutral
Ig_train_02249	@user @user Iwu onye iberibe, tufia gi!	negative
Ig_train_02250	@user @user @user @user @user Nna gi dey senseless...	negative
Ig_train_02251	Odikwa mma.... Gisi ike 🙋 https://t.co/Co0yxg7gSL	positive
Ig_train_02252	Ụmụ nwaanyị Ezeagu na ahun ajọ mmanya.... Tụfịakwa	negative
Ig_train_02253	Oye oma Osetigo @user #setAwonSultianGeng #March25WorldSultansDay #March25WorldSultansDay #March25WorldSultansDay #March25WorldSultansDay #March25WorldSultansDay #March25WorldSultansDay #March25WorldSultansDay Odogwu 😎😎😎😎 https://t.co/igCRbDrgBC	positive
Ig_train_02254	@user Meet Onye Amuma IK @user ka onye gi ode eshi	neutral
Ig_train_02255	Daalu onye isi 🙌🏽 https://t.co/CSgVNGhXoE	positive
Ig_train_02256	@user @user @user @user @user @user @user @user @user Kedụ ụdị ncha ọbụ biko? https://t.co/FwqIam53Ze	neutral
Ig_train_02257	@user Nwa ma ihe!🙌🏽❤	positive
Ig_train_02258	@user @user @user @user @user @user @user Nwanne Ejelum wedding ndi ofogeli ibem na club biko..	neutral
Ig_train_02259	@user Happy birthday Nwoke di sharp, na agba mbo, na eme ofuma. Anyi ga echi gi Akukalia, maka na aku gi ga akali. Enjoy your day bro	positive
Ig_train_02260	Akuko Ndi Mmuo 😏 https://t.co/no701bYMjN	negative
Ig_train_02261	@user Jesus, aka m dinelu eh Jesus, Ikperem di n’ala eh	positive
Ig_train_02262	""Eh eh, Igwe"" ""Eh le eh, Igwe"" ""Eh eh, Igwe"" ""Eh le eh, Igwe"" ""Chineke me, Igwe"" ""Nyem Amara, Igwe"" ""Okaka, Igwe"" ""Nyem Amara, Igwe"" ""Chineke me"" ""Eluigwe ka mma, Eluigwe ka mma"" Chai. Good Madonna days.😢❤	positive
Ig_train_02263	Egwu Ebube dike - Umu Obiligbo https://t.co/fTLQWrtgB0	positive
Ig_train_02264	bia kpachara anya gi https://t.co/W95IYRNQYj	negative
Ig_train_02265	Chineke biko gozie umunne'm na ndi enyi'm oma	positive
Ig_train_02266	Happy birthday @user Olisa bi ná ìgwè chekwaa gị, ma gọzie kwa gị.	positive
Ig_train_02267	CHUKWU AGOZIGO GI!!! (Video) OGA BOSS!!!! https://t.co/a0QPBGQZnU	positive
Ig_train_02268	Nye ha address gị. Ka ha pụkwụte olịlị. https://t.co/8DerkGVht2	neutral
Ig_train_02269	@user Ka mmadu rie nni	neutral
Ig_train_02270	@user @user @user @user Nne ọ kwa ị ma na combo mụ na gị ga-adị very wogged?	neutral
Ig_train_02271	Onye obula nee zie nne ya anya o Nne bu ihe!	neutral
Ig_train_02272	@user @user @user @user @user Thanks onye nkem... 🤝🤝	positive
Ig_train_02273	Ndi ara ebé nile... 😂😂😂😂😂😂 https://t.co/gWG8CRZaf4	negative
Ig_train_02274	#repost Buhari: ogịnị ne me onye nka?! Ọ na chi ọchị ka ewu ha tinye n'oku Oshiomole : Collect Corona V free of charge nna - @user https://t.co/aH3dTjwV6Z https://t.co/Jj8CQdw8iQ	neutral
Ig_train_02275	@user Gini bu egwu mmiri?	neutral
Ig_train_02276	@user nwanne kedi ife me akant gi?	neutral
Ig_train_02277	@user It's so gory.. Ka Chukwu zoba kwa ndị ya	positive
Ig_train_02278	@user @user 🤣🤣 otu Ihe ga egbu nwoke 😀	negative
Ig_train_02279	@user @user @user Nwoke oma.. Daalu🤗	positive
Ig_train_02280	@user @user @user @user @user 😂😂😂 I ma na obughi ony'obula nwere amaihe na nghota So I had to break it down for her nap, to help a sister, Okwa ha si na ndi igbo anaghi e yen nwanne ha aka, I'm doing that now na, I'm helping her out🙂	negative
Ig_train_02281	Because asusu Igbo na ato uto na onu m mehn! M wete Igbo, m mixitu ya Bekee o na agakwali ka… https://t.co/QTUxcb7L8R	neutral
Ig_train_02282	@user @user @user @user @user @user @user Well, this has proven to be untrue. Ndi ashewo na ebu uzo amuta nwa kita o	negative
Ig_train_02283	@user @user Daalụ. Nwanne m, okwu e kwuru n'ọnụ bu obi a hụrụ anya. Hapụ onye ọjọọ ahụ, onye afọ tara mmiri ka o bụ.	positive
Ig_train_02284	@user Lol. Akamu etinyere obere milk	neutral
Ig_train_02285	maka unu jisiri ike gba nye goal abuo mmadu aga anuzi ife. https://t.co/Nnp0Pn4S4a	positive
Ig_train_02286	@user @user You no go leave Esther alone àbi? Ocho okwu!	negative
Ig_train_02287	@user @user Nodu ofu ebe	neutral
Ig_train_02288	@user Onye nwanyi gbaa gi ume.	positive
Ig_train_02289	@user Egwu si na mmiri ka ị na-ajụ...	neutral
Ig_train_02290	Ije uwa n’enye m mmekpa ahu. I’m tired of this shit.	negative
Ig_train_02291	@user Nne, gi ni n' asò gi anú?🤭	negative
Ig_train_02292	#ISIOKWU: ILU 27:5 ,6 .KEDU IHE IGHOTARA NA ISIOKWU A @user ,,,#FeelTheMAGIC	neutral
Ig_train_02293	@user 😂 😂 😂 😂 ichoro m nke gi	negative
Ig_train_02294	@user @user d tin gwukwa mu ike o	negative
Ig_train_02295	@user @user Don't mind ndi iberibe!	negative
Ig_train_02296	@user @user @user Lolll. Ngwa dee nke gị	neutral
Ig_train_02297	Fa na akozi maka ezi Na ulo https://t.co/dmY1Hv9sqf	neutral
Ig_train_02298	@user Kedu ife o na ekwu ka efulefu? O diro mma	negative
Ig_train_02299	O Nwero Onye ma Isi bu Eze	neutral
Ig_train_02300	@user @user Ọ di ka #Anonymous etinyego aru there😂🤣	neutral
Ig_train_02301	Onye gba oto adighi etinye aka na akpa 😏😒	neutral
Ig_train_02302	NP Onye Nkem - @user // On #TheStreet with @user ☔️💯	positive
Ig_train_02303	@user @user Mba O na di na nylon	neutral
Ig_train_02304	Ịga arụ li ọrụ anyị na arụ? When boys dey sleep some men dey for street. https://t.co/zZvdxFdl33	neutral
Ig_train_02305	@user Onye mgbe ochie	negative
Ig_train_02306	@user @user Nke gị ga apuriri iche😂😂😂, thanks mpa	positive
Ig_train_02307	@user @user @user @user @user @user @user @user @user @user @user @user Nwanne ana akukpoli low key màkà nà expensis karịrị #udo dị	neutral
Ig_train_02308	@user Onye zi ka mụ bụ....... Na omalicha nwa dị ka gị sị na mụ amaka E ko go mụ ooooo 🙂🙂	positive
Ig_train_02309	@user @user @user @user @user Find gbuo gi dia 🙄 🙄 🙄	negative
Ig_train_02310	@user nwanyi oma...foto gia kwesiri imela ufu obuna!! Omela go nkem.	positive
Ig_train_02311	@user @user @user @user @user @user @user @user @user Rie Nsi Chief Soaparian... Ejekwala chulu aka by Pollo Park side this afternoon ozo kitaa clients n’ile bialunu anaa	negative
Ig_train_02312	@user Jigida bu okwu anyi bitere n'aka ndi Hausa	neutral
Ig_train_02313	@user Nwa obiagu di Kam😁	neutral
Ig_train_02314	@user @user E say na full console🤣🤣🤣 Nke ps3 ka o bu nke ps4	neutral
Ig_train_02315	@user @user @user @user @user @user @user Onye koo mkpa ya, ebunye ya meeting.....Nkea bara ofuma😍	neutral
Ig_train_02316	@user I ga-ana kwa ulo Ekeresimesi?	neutral
Ig_train_02317	@user @user @user @user @user @user @user Kedu ihe nji juan mata eme biko?🤷🏾‍♂️	negative
Ig_train_02318	@user Dalụ nwanyị ọma	positive
Ig_train_02319	Bishop T D Jake's ejighi ihea egwu egwuregwu. O di ya oke mkpa ka o mata ebe osi bia nakwa omenala ndi Igbo anyi. BBC Igbo unu mere nke oma. Ndewo nu. https://t.co/gTskNUxwPm	positive
Ig_train_02320	@user @user @user Eziokwu nne... ighotara okwu a 😂😂😂	positive
Ig_train_02321	@user CY a biago ọzọ... https://t.co/O6P3yv7wCP	neutral
Ig_train_02322	@user kindly provide us with street sign post atleast in Onitsha. Kedu ife unu jidu ego eme ndi ochichi ndia agha. Odiegwu really.	neutral
Ig_train_02323	@user @user @user @user @user Aswear down!! Onwere savagery auto-response for onye obula nwere kosi kogherie. 😂	negative
Ig_train_02324	@user rue mgbe ebighi ebi N'aha Jesus.	positive
Ig_train_02325	@user Ka wu otu akpà ya áhà.	neutral
Ig_train_02326	@user Daalu Nwoke Oma 🙏	positive
Ig_train_02327	@user Ọ nwero choice ọzọ	neutral
Ig_train_02328	@user @user @user @user @user Nna nwayọ ooo. Ihe ha na ekwu bu eziokwu.	neutral
Ig_train_02329	Okwu dị ya! 🔥 #iluigbodaily #iluigbo #igboamaka #igbotic https://t.co/KimdMIUom3	neutral
Ig_train_02330	@user Ijigi ihe oh😂	neutral
Ig_train_02331	@user @user Ibu nnoo ezigbote okpo michael😣	negative
Ig_train_02332	Merry Christmas, ụmụ ọma!	positive
Ig_train_02333	#NP Jesus Bu Onye Ndu by Chief Osita Osadebe #Igbohighlife with AdaN'liUkwuAnu, Nwachinemerie #1047SMAFM https://t.co/HtQhxOqgpu 08188881067	positive
Ig_train_02334	@user @user @user @user Go and tell OBJ. Take the message and don't divert attention. Nkẹ a bụrọ enene'm akwụkwọ. Zụo nụ ịke bịko ndị mahadụm!	neutral
Ig_train_02335	@user @user Okwu gị dị kwa mma ọnyem	neutral
Ig_train_02336	@user Onye uru ahia... na trade by barter. Weta ofe owerre kam ruo oru foc😎	neutral
Ig_train_02337	Lol,..ego adighi at all,.mmadu ana ajum last time njere Dubai 😒 https://t.co/md06zj15WD	neutral
Ig_train_02338	@user Bwahahahahaha 😆 SMH! Isi adiro gi mma	negative
Ig_train_02339	No be the babe type the english but nwa na anyu mmiri na ihe nkiri ya sha. 🏃🏃 https://t.co/li67x9GwEo	neutral
Ig_train_02340	@user @user Ihe I bu na Obi ka a na Akpo “aragbagbuo gi”	negative
Ig_train_02341	@user @user @user @user @user @user A fụrụ m áká gị Nwanne m, Onye nke gị Meelu gị 🙏. Daalụ riinne.	positive
Ig_train_02342	@user Idi serious? Wete Otu Goya oil, candle white asaa na ego eji akwo aka kam mere gi ekpere 7days 💯	neutral
Ig_train_02343	@user @user @user @user 😆😂🤣🤣🤣 owúh ihé ndi family men nã āgba	neutral
Ig_train_02344	@user @user Ma ọbụ onye ọma cy.... 😂😂	neutral
Ig_train_02345	@user Ịga ebe akwa soon	negative
Ig_train_02346	Chineke nna ndewo Onye kere uwa ndewo I mela ♫♫#HolyhillWorship	positive
Ig_train_02347	Ụmụnna m Igbo .... olee otu unu si eme taa? biko egbula m n'ihi na aghọtaghi m asụsụ Igbo ... Lmao Ma enwere m gị niile n'anya😊	neutral
Ig_train_02348	Happy birthday ezigbo mmadụ na Eziowelle @user.. Ka Chukwu nye gị ogologo ndụ na arụ ịsị ike.... Have fun..	positive
Ig_train_02349	@user Do you know Ogwugwu Akpu Okija? Arusi dike ji agba ugwo?	neutral
Ig_train_02350	Obala n'miri no dey mix up 😂👌	neutral
Ig_train_02351	Hilarious... Chukwu i no kwa? https://t.co/dzTEjGebjA	positive
Ig_train_02352	@user Taa, o wu ashi, Bobo nkiti di ka m.	neutral
Ig_train_02353	@user Chaaaa kwa, agaa eme ezigbo nkpotu	neutral
Ig_train_02354	ezigbo nwa otu... Full blood💦 #OTTU https://t.co/io1RbOa8zy	positive
Ig_train_02355	@user @user @user A na-akpọ ya ukwu di koo, ukwu Bentley, ukwu bentayga, ukwu maybach. @user I'm communicating abi	neutral
Ig_train_02356	@user Onye ka love nyere la aka... ihe anyị no wu ""if e work fine, if e no work fine"" Jehova wu ézè	positive
Ig_train_02357	@user Ibọlachi Ụtụtụ ọma Isala chi Ekene nke ụtụtụ	positive
Ig_train_02358	Otuaka Chineke anyi di oo. Agidigba e! #more #worshipmeeting2017	positive
Ig_train_02359	@user Cho-wa gi onu there	negative
Ig_train_02360	Sequel gbuo gi dia https://t.co/5NUxABV07G	negative
Ig_train_02361	@user Nke atom bullshit😆😂🤣	positive
Ig_train_02362	@user @user 😂😂🤣onye obula na acho ofe (soup)di oku..udo di	neutral
Ig_train_02363	🎶🎶I bụ Chukwu Ị bụghị mmadụ (You are God You're not man)...(/x)🎶🎶 @user @user #ExceptionalLiving @user	positive
Ig_train_02364	#TWHSunriseservice @user ♬Chukwu oma Onye oma Nna♬ @user @user	positive
Ig_train_02365	@user Ị furo ka ọ dị ka tissue paper. Onye ala🤦‍♀️	negative
Ig_train_02366	@user Hapụnụ̀ ndị iberibe	negative
Ig_train_02367	@user @user @user @user Ndi oma eji eje mba	positive
Ig_train_02368	@user @user onye oma, i na eme òfuma	positive
Ig_train_02369	ọ kwa i mara na egwu a ka anyi ji a mara ndi nwere ego	positive
Ig_train_02370	@user @user This is bribery okwu by uzo elugo bee chukwu	neutral
Ig_train_02371	Onye a aburo gi jare🙄 https://t.co/3d7L894fIe	neutral
Ig_train_02372	@user @user Ajo nwa so owele na nneya afo. He was not made on bed.	negative
Ig_train_02373	#NP pino pino @user # oge ndi igbo @user @user https://t.co/NVlzXIWis4	neutral
Ig_train_02374	@user ome ego na uko ego! Oga adirigi na mma. Jide nke iji, nke iji amaka	positive
Ig_train_02375	@user @user Nwa otu ibem. I hail!	positive
Ig_train_02376	@user @user @user @user @user @user @user @user @user @user Daalụ ezigbo ada ịgbọ ji eme ọṅụ ná Twitter street, ya dịrị gị mma asa nwa 👍🙏💖👌	positive
Ig_train_02377	@user Happy Birthday to you Ogbuefi nwanne m. Ogologo ndụ an arụ ike bụ ekpere m n'isi gị. A na m arịọ Osebuluwa, Chukwu Okike Abiama ka Ọ meere gị echiche ọma nke obi gị. Onyenweanyị gọzie gị nwanne m ọma.	positive
Ig_train_02378	@user nwanyi kedu ihe emere ekwe nti gi?	neutral
Ig_train_02379	Future onye ara🤣🤣🤣🤣 https://t.co/wrVM5NQnEW	negative
Ig_train_02380	♫Ibu ngalaba ji isi ulo mu eh (You are the pillar that holds my house).♫ #COZASuper17 #LifeUpgrade	positive
Ig_train_02381	🎵#MusicWenDeyPlayNow : Agama Aja Gi Mma 👨‍🎤 - @user #SaturdayRunz w @user 👁️👁️✨ 👄	positive
Ig_train_02382	@user Lol. Ike gwụrụ. M ka eji nwayọ si keke gawa. Anaghị agazi.	negative
Ig_train_02383	@user Ịga adị kà echi màkà nà echi adịghị agwụ agwụ.. Ekpere m ni ísì gị bụ na ihe akụ ihe enwe enwe ga abụ nke gị mgbe niine, ịga adị kwa ndụ kaa nkà chaa isi awọ ma rie kwa ulu aka ọlụ gị iseee. Ife niine ka nruo lu Jesus christ obi n'igwe ka ọme Le gị Amen 🙏🙏	positive
Ig_train_02384	@user Mbà o, ọ anyịnwa ga na arịọ gị biko ka i'considerzie anyi we were ya nwayọ.	neutral
Ig_train_02385	@user Ikwuru nke oma!	positive
Ig_train_02386	#NP ""Chukwu Agozigo Gi"" @user ft @user #lucyq on #TheRoadShow w/ @user https://t.co/oGo9rNi4Zq	positive
Ig_train_02387	Okwa unu afugo , na nwa be ezigbote onye ala di egwu? https://t.co/qCbAXsOW1X	negative
Ig_train_02388	@user @user Iseee!!! Dalu nke ukwuu	positive
Ig_train_02389	@user @user @user Ama m😂😂😂 Ọ burozi gi	neutral
Ig_train_02390	@user @user @user Odi k’ibu onye ala bu otu... lol 😆	negative
Ig_train_02391	Abba Father onye isi agha...... #AbbaFather5	positive
Ig_train_02392	@user Daalu ezigbo nwanne m	positive
Ig_train_02393	@user @user @user Nwanne ọfọ duru obele ka ife dị very OK, nwe obele ndidi	neutral
Ig_train_02394	Bia ka m yelu gi akwa and bread https://t.co/3U7Fwx0Agi	neutral
Ig_train_02395	@user Lol Hapu ndi iberibe	negative
Ig_train_02396	Umu Jisos kwaess 🎶	positive
Ig_train_02397	@user O mere Onye eze !!!!	positive
Ig_train_02398	That table water bụ njiri mara eji mara ani Anambra #event https://t.co/NI84gqocHR	neutral
Ig_train_02399	Ba ma so kill una dia.. Ndị ara https://t.co/KpUR5DLdM3	negative
Ig_train_02400	@user @user @user @user Ugbua ka imere ka ezigbo mmadu😁😁	positive
Ig_train_02401	@user @user Aka m dị kwa ọcha nnem 😁😁😁	neutral
Ig_train_02402	@user @user Nna posh na emezi ndị okokporo ka Ona echi adịghị	neutral
Ig_train_02403	#SapientiaMorningXpress w/@user x #AuntyOgo NP Onye Obodo @user ft @user #iLLvibez🇳🇬📻 #Onitsha #Otu	neutral
Ig_train_02404	Igbo bụ Igbo, daalụ kwánụ ooooh, biko onye ọbụna ma onye bụ @user and every other tweep nọ na Abuja should tell them ka ha bia gonye m @user bikonu!!! Atụgo m down ka alụsị. #IgboTwitterCommunity #IgboAmaka #FridayFeeling #FridayThoughts #tgif https://t.co/3W1upxMckl	positive
Ig_train_02405	I jiri akuko bia, biko zo mana o buru na oru ga eweputa chaa, biko let me know nwanne	neutral
Ig_train_02406	@user @user @user Ujo adighi atu umuaka oh https://t.co/AKzrzxLfj0	neutral
Ig_train_02407	Nwanne jisie ike na asị na áká ajaja na ebute ọnụ mmanụ mmanụ 😁😁👍 https://t.co/XqOLAASYRa	positive
Ig_train_02408	@user Amen big bro. Nwoke oma.❤	positive
Ig_train_02409	@user ọ nweghị ebe e gburu àjà ụzọ owere adịghị. Otu anya ka e ji alụ dị na nwunye.	neutral
Ig_train_02410	@user Kwakwakwakwakwa 😂😅🤣🤪, onye ala anya dolu.	negative
Ig_train_02411	@user @user @user @user @user @user @user O ka osobe gi? Ima eme Nwa anyi ofuma?	neutral
Ig_train_02412	@user @user Lol 😂. Nwankwo a amaro kamsi kwadoo🤣🤣🤣🤣. Onye mgbu.	neutral
Ig_train_02413	P di na Pneumonia K di na Knife Okenye aruru ala Oke amusu https://t.co/DRbXS9OXvT	negative
Ig_train_02414	@user amam na obi adiro gi mma na omere ihe coach gi agaghi arota nro ime na ndu ya niile.	negative
Ig_train_02415	@user Nwannem, Chukwu Gozie gi 🙏	positive
Ig_train_02416	@user 😂😂Aka ndị mmuo	negative
Ig_train_02417	@user Checkee ma mmiri odi n’ radiator	neutral
Ig_train_02418	Ụmụ Igbo kanyi kwado @user na @user tụnyere ha akala vote gi for indigineous twitter handle of the year. #igbo	neutral
Ig_train_02419	@user @user Why u are retweeting ur mentions ka mua ahotarokwa ooooh. Ncho igu Ihe ndi Madu na agwa gi I'd simply go through the photo comments . biko stop iha diayim	neutral
Ig_train_02420	@user 😂😂😂 a marom ebe ndi a si puta	neutral
Ig_train_02421	Ọnwa na etili ọha nke mbụ. https://t.co/v3E0N0vezY	positive
Ig_train_02422	@user @user Don't mind her. Olori buruku. Onye ala	negative
Ig_train_02423	@user @user @user Ọ chọ okwu 😀	negative
Ig_train_02424	Chief Osita Osadebe - Onye oma Bishop 🎶 Ezigbo nmadu adiro fechaa... 💯	positive
Ig_train_02425	@user 😀😀 Onyenwe anyị gbaa gị ume	positive
Ig_train_02426	@user Eze... Otú mbosi, iko ya ga eju. Nnaa ọkwa ịma n'Iko onye ọjọọ n'eju n'eju?	neutral
Ig_train_02427	@user Why iji ejide ya aka? O nwunye gi?🤣🤣🤣	neutral
Ig_train_02428	Onye ara, ohun wa yara. 🤣🤣 https://t.co/URLP4kzczn	negative
Ig_train_02429	@user Obi adikwanu gi mma	negative
Ig_train_02430	@user Ginwa bu chief admin ndi asili gbaku ute.. Ichoro k’anyi juo mmadu	negative
Ig_train_02431	@user @user @user Nekwanu nwoke nkanu. I'm no surprised. Enugu men. Na una way🤦‍♀️	neutral
Ig_train_02432	Nne nne Isuofia, ori aku Mazi daalu ri nne. Aguata nwere Mmadu. https://t.co/0vFKziROeK	neutral
Ig_train_02433	@user Biko, o bu Orji Igbo ka o bu nke awusa?🙄	negative
Ig_train_02434	Kene nu Jehova n'ihi na ọ dị mma! 🙌🏽 #lent3 #happysunday #wudikowestafrica 🏘 #wewillgetthere @user Iyiagu Estate https://t.co/TxFKmbMLO1	positive
Ig_train_02435	@user @user @user Odumeje nwelu swagg dị egwu!! Ana aza call/ekwentị na sambisa forest 📞😁	neutral
Ig_train_02436	@user O ezigbo nwa aba, his choice of materials na egosi ofuma	neutral
Ig_train_02437	Umu Ekwensu them https://t.co/hFj76hFjdw	negative
Ig_train_02438	@user Ezigbo nwa... Jisie ike!	positive
Ig_train_02439	@user Nkita onye bu nke a 😂😂😂😂	negative
Ig_train_02440	@user Sitter ara kpa kpu kpue gi there, anuofia	negative
Ig_train_02441	Ezigbo nwoke m 💕	positive
Ig_train_02442	@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user 😂😂😂 mu nwa nke a?	neutral
Ig_train_02443	@user Onye nkuzi daalu	positive
Ig_train_02444	@user @user @user $5k kwa.. Onyekwanu laram nyem udika ego ahu kitaa	neutral
Ig_train_02445	@user Ewoo.. Nwanne gị jikwa iwe oo	negative
Ig_train_02446	Onye nwere Salah nwegoduru mmadu 30,maka chukwu.	positive
Ig_train_02447	@user Ahụ a dịrọ ndị ojii	negative
Ig_train_02448	Papilo of God. Chukwu gozie gi. https://t.co/KkJ7BtECJX	positive
Ig_train_02449	@user @user @user @user @user Ife nwanyi onitsha ji egoli ka icholu ka ife mee.. Ogayi elelu gi Biko..	neutral
Ig_train_02450	The nwa esochighagom back, kedu shotu nga agba nw. R2 ka obu L1, odikam use oo R1 🤔🤔 https://t.co/0mgzoNkzy0	neutral
Ig_train_02451	#FragranceSinging #PowerVigil 🎷🎷 Aka Aka Ya 🎷🎷 🎷🎷 Aka Jehovah na’eme mma 🎷🎷 🎷🎷 Olu ebube ya 🎷🎷 🎷🎷 Nke na eruari na’ebem no 🎷🎷 🎷🎷 Isi iyi nke ndu 🎷🎷 🎷🎷 Nke na dighi ata’ta 🎷🎷 🎷🎷 Aka aka ya 🎷🎷 🎷🎷 Aka Jehovah na’eme mma 🎷🎷 https://t.co/mDAuiTyyCj	positive
Ig_train_02452	Mimiko! Ndi ara https://t.co/2Rorn2Jm83	negative
Ig_train_02453	@user Ndewoo! Ubochi taa maara anyi mma.. Iseee	positive
Ig_train_02454	@user Bros... oburo ihe tata... Jehovah bu Eze!	positive
Ig_train_02455	@user NNE ike gwuru I swear tot same	negative
Ig_train_02456	@user @user @user @user Isi no amu ogochukwu? 🙄🙄	negative
Ig_train_02457	@user @user Ndị a ga esigbu mmadụ one day jare!	negative
Ig_train_02458	@user @user Nwanne ehn.... The thing Gwuru ike oo	negative
Ig_train_02459	#TWHEndofYearThanksgiving2016 ♫Chineke na eme mma, Ekele diri gi imela♫ @user	positive
Ig_train_02460	@user Nna eh. This type no be negative publicity? 🤔 Nwanne mmadu odikwa ka i ma egwu a agba oo. 😁🙌🏾	positive
Ig_train_02461	Issa Nwanyi oma 💜🙆.....ching yenggggggg!! https://t.co/g3gv3hdZSh	positive
Ig_train_02462	@user Onye ne kwu 🤣🤣🤣🤣🤣🤣🤣	neutral
Ig_train_02463	Onye nzuzu di ka gi na akpo onye isi Obodo anyi iyii 😁 https://t.co/mIZ95HO4c2	negative
Ig_train_02464	Biko nnem gbaghara ma jiri obi ume ala dozie ezinulo g. Maka na Akwukwo Nso kwuri si na ""Nwayi nwere uche, n'eji uche e dozi ezinulo ya"". O yo go biko, nabata ya maka onodu gi, na maka onu ndi uwa. Chukwu gozie ezinulo ayin dum! https://t.co/1A40Vtg95F	positive
Ig_train_02465	@user Ka ọbọdọ kwere na ana eme	neutral
Ig_train_02466	@user @user @user Hahahahah. Agbara m mbọ ka m chọta ụda elu na ụda ala. Had to write it that way. Lol. Ndaa nwanne mmadụ?	neutral
Ig_train_02467	@user @user @user @user Okwa unu afụ go. Ọ ta ka anyị fu balu umu nwoke malu mma😒😒😒	positive
