text,text_id,annotator_1,annotator_2,annotator_3,label_1,label_2,label_3
@mony_wooky la rba7 ihab ghadi inakro souhabiyn li sawtou ma3a al 3ilm homa ktar minhom,724576206532820992,,,,,,
@hanune7 ana fi instegram makanfhamch fih mais diman kanachro ftwiter nchalah khsna nwaslo hanan l500,717331536371195904,,,,,,
Nchofo hd Barça ach ghandir fhad lil,1549545735439486979,,,,,,
@Imxnebb la la khsam gha jwan ysfa made in ktama watiriid mliii7 inchaellah,1168685805520531456,,,,,,
@sanaret1 CHOFI HAD LVIDEO W 9OLI LIYA WAX BA9A TBGHIHA RAKZI FD9I9A 10.00 https://t.co/Jx74DNYrVG,684520003941601280,,,,,,
@hananeelkhodr @mona2000474 entadiro fans khadra yhajmo 3liha hta hiya bach tjibha rahom coula special,717433304971145220,75.0,,,Negative,,
mgharba 3atynha ri laxtih w rdih m3a mawazin w 3omrna lat9adamn hhhh wazir ta3lim rah f mawazin w 7na 3anda mti7anat http://t.co/Xog2MV3mh5,606152649407361026,,,,,,
@DRISSCHER Profil dyal Khalid xD,580095198744690690,81.0,75.0,,Positive,Positive,
@1Sfdgg @wj96x_ hhh ana sma3t hta yazonn 9altha wahd nharrr,591611154797092864,,,,,,
@jouja_khadija @staracarabia_11 wa wald 3ami rah klawo makhalawlina la aniss la hanan la souha,658045617072115712,,,,,,
@mfd3sa @Tarikleon ach tan sma3 twa7chti tchadi fih hhhhh,634129092191866881,,,,,,
@IbtissamTiskat hbiba diali labass 3lik bravoooo ontmena lik kol haja zouina bizooo,640104574146187264,,,,,,
@Ihab_Amir mbrok top 1 nbghik bzaf khlik m3a hanane rah daro biha dok al wo7och,673349302928982016,,,,,,
VIVE RAJA DIRE JIME ILA KONTI RAJAWI http://t.co/vgxeHElV3o,564823901830930432,,,,,,
@Khayametto akid al magharba wlad asel f kol makan e7na s7ab wajeb wnchallah tnawerna al maghreb wtouf a7la diyafa la3younak mn fans ibtisam,596453041534009346,75.0,81.0,,Positive,Indeterminate,
@crowd42 @LadyHanou malk katfla 3la lbnt,599243940873768960,,,,,,
@Pssktch takbar o tanssa mayb9ach fk lhal a weldi hhhhhh,747602776440586240,,,,,,
@LeSheriiff ana li rass chtaba 😂,824758995151908866,,,,,,
@goat_hunter_man chof khasna nswlo l ibtisam bli khabar ajil 3endo liha tekrim rah makatjawbhomch,570252882127294464,,,,,,
@NesrineNina67 anis ou souhaila wahad ou hanan ou ihab wahad hint hna kayb9a fina lhal mani fans ihab kay3ayrou hanan mabghinach fans souha,685230675629355009,,,,,,
@amirathefive071 @HadjerLim @AhmedHassanStar @SaidKarmouz howa 9al hik hhhhh,647930353613713410,,,,,,
wa naaaari ya khti ch7al fikom dyal tbargig 😂😂👊 https://t.co/nANTJdaelu,753045764998307840,,,,,,
@batmawiya1 @9f37643bcf90455 rayane matwa9e3thaach menouu sarahaa ...lkn imkn bnadem stafzou ..o3wachr mabroka 3lina o 3liik..,607703151341367297,,,,,,
"@33Espoir Wila matmechawch l7wayej allah ya7fed 9elbih chi 7aja dyal lmakla, chi 7aja 9lila wla makaynach f Azrou chi 7aja tet3arfi biha ^^",578252644445208576,,,,,,
@HebaAlSamt asabr toma asabr ahsan la yohibo nas achahks lihow mahbob,621124872232652800,,,,,,
@Birdman_Bmd ach man fator f hada wa9t 9ol sa7a s7ourkom 😒😂😂😂,745793181548187648,,,,,,
Ana tiskati enta min? Mabrouuuuuuuuuuk #IbtissamTiskat,561551616604917762,,,,,,
@DaNaKwT_ dana ana mazal kanastana fin video chawa9tini wach bda 3ad tanazoli wala mazal plz hatiiiiiiiiiiiiih,568877338659848192,,,,,,
@afafmarfouq1 @FAouatif oui ana macheftch smito mais sma3t dik nhar galo ra galha f medi1 radio ana masma3tch saraha,578576542730711040,,,,,,
@elbatoul_24 la ana 7azin safi n3ma mabghatch douz lia,720374901085855744,,,,,,
Tseb7o 3la khir lkhoooot. #Sayfteam,563851286358286336,73.0,81.0,82.0,Positive,Positive,Positive
@chouchou_me @Lhachemi_ kaibloki ghir drari bllm3neb lakhor,688137475798085632,73.0,82.0,81.0,Negative,Negative,Negative
@majdoline_44 Sam3iha rah ghat3ajbak Loool Omer7baaaaaaa,599273105865969664,81.0,73.0,82.0,Positive,Positive,Positive
Bghina chi fadi7a jdida had 2021 momila saraha,1354761648712671241,82.0,81.0,73.0,Negative,Negative,Negative
@Oussameleon kantmana tjib lina ihab amir f bernamaj diyalak jdid plzzz,693940892726661120,82.0,81.0,73.0,Neutral,Positive,Positive
@sami_asmae @HananeElKhader hala2 sawto li hanan fi khabar 3ajil howa lmohim souhaila faytaha plz rakzo fiha,701909517773225986,81.0,73.0,82.0,Indeterminate,Indeterminate,Indeterminate
@maghrbyaa 35 rah bayna madam f 16h wssal l 20000,721645093980094464,73.0,82.0,81.0,Neutral,Neutral,Positive
@odiorama_com akhir haja 3endi hiya hadi o w9ef http://t.co/KJz8wLB3Ew,555118476730597376,81.0,82.0,73.0,Neutral,Neutral,Neutral
Fact : lbnat li kaydiro bzaaaf tae les masques lwjhom kaykono khaybat,1278392120668291072,81.0,82.0,73.0,Negative,Negative,Negative
@37Oumaima rah free style hada bayna dialha,872286568983261185,82.0,73.0,81.0,Neutral,Neutral,Positive
@sousito86 @YouNeeS88 @salmacinq @arabqoute @ff6t2a BIJIMAlo wa hya rab hada ma ya7tash tafkiir . mabrok 3liya rba7t 9assimat chira2 .hhhh,735802290322460672,82.0,81.0,73.0,Positive,Positive,Positive
@FatineStar @najwa_la @i_love_moroco ouarzazat skhouuuuuuna bliil waaaw bnhar kolchi na3ess o sad 3lih,582635137139113984,82.0,81.0,73.0,Neutral,Positive,Positive
@marooc200 o lach katbin ibtisam tiskat ?,572013744785625088,82.0,73.0,81.0,Neutral,Neutral,Neutral
@Chaimaelt Cheft had driya dghya tchhrat f twitter kifach lblan,1560623748960509952,81.0,73.0,82.0,Neutral,Neutral,Positive
@ibtissamtisskat mat9oloch Ibtissam hia li katleb hadchi ^^ 7choma hia ma 9alet walo !!,578187344441974785,73.0,81.0,82.0,Negative,Neutral,Neutral
Chnou gal Benkiran mafhmtch chnou tari,1342453702553120769,73.0,82.0,81.0,Neutral,Neutral,Neutral
@sonia_soussou4 @moniaraja3 @i_love_moroco khti ana 3tet ra2y dyali o mgltch soha ma3ndhach glt hanane kter ctt,686648496317927424,73.0,82.0,81.0,Neutral,Neutral,Neutral
@Goubraim10 bla ma dhak 3la so2al ki jatek?,736254656763035648,81.0,73.0,82.0,Neutral,Neutral,Neutral
@El_Zmagri daba nchoofo w nrd 3lik 😉,828234110258839552,73.0,82.0,81.0,Neutral,Neutral,Positive
"Suzy dah cakap Morocco, Joong Ki dah cakap Itali. Bila nak boleh cakap Melayu pulak ni ? 😂",1386522277668347906,82.0,81.0,73.0,Indeterminate,Indeterminate,Indeterminate
@Paaaaaiiinn Ra khouna dawi lia 3la khto,1550993878383214593,81.0,73.0,82.0,Negative,Neutral,Neutral
@elhajjmalcolmx tiznit ... 9bila ta ana chdit saf bach khdito hhhhh,904122695511678976,82.0,73.0,81.0,Neutral,Neutral,Positive
@tiwic37 @bety_tskt o hiya baghla ma 3andha karama?,671606155068760064,82.0,73.0,81.0,Negative,Negative,Negative
hna ybano lhbab mn wlad lqhab https://t.co/v3Q23JHrt3,1266543781983260672,73.0,81.0,82.0,Negative,Negative,Negative
@donilapute wach 7enaw lih wla lla ?,757934920773824512,82.0,81.0,73.0,Neutral,Neutral,Neutral
@MarocoSofian2 chkoun galik mabghatch mnin jabti had lhadra,556607997355773954,73.0,81.0,82.0,Negative,Negative,Neutral
@Wissal33300639 smiii lia ala lisaag,668554034412978176,81.0,73.0,82.0,Positive,Positive,Indeterminate
@yasseros007 @ImeneYNadaMas @beINSPORTS_IRAQ zlatan kan howa kolchi f PSG,769998748416081920,73.0,81.0,82.0,Neutral,Positive,Positive
"@Devilllissh 3la li tichfro , Ama 7na ghir tantkyfo.",647697825975922688,81.0,73.0,82.0,Negative,Negative,Neutral
@Majdouli_na donya hanya 7biba rah hkak khas kol les fans idiro bach i3awno star ta3houm,568026615831093248,73.0,81.0,82.0,Positive,Positive,Positive
@RhattoussAbder1 ana ghir fdanya akhay hhh,672147700708745216,82.0,73.0,81.0,Neutral,Neutral,Positive
@ali_rifai94 alitoch cho sar m3ak ilmohim lah yichafik wirz9ak s7a o salama,570632753735077888,73.0,81.0,82.0,Positive,Indeterminate,Indeterminate
@Chi_Pseudo @HajarTao la raja le double juste f l9ra3i dlma,634115110341079041,73.0,81.0,82.0,Negative,Neutral,Neutral
@aliessleb mabaqish ya ali wach baghi tjanana,699419533262647296,73.0,82.0,81.0,Negative,Neutral,Indeterminate
na anmouto n@shereenyehiafan @NabilaTiskat @ayad_malak chokran fans chirino tanmouto la chrinou,571102672868270081,81.0,82.0,73.0,Positive,Positive,Positive
@shagalo3 baghiin yhatmoha o kayloho liha hadera,673536311387623424,81.0,82.0,73.0,Negative,Negative,Negative
@adhanazrx InsyaAllah.. akan di usahakan.. Ko ada no aku kan.. just teks k.. 😉,1184756557973807105,82.0,73.0,81.0,Indeterminate,Indeterminate,Indeterminate
@AnaS3ki @Ghiiiiiizlane @K_Amale Ma Kayn Ghir tgayed 😭😭,1290388826314158083,82.0,81.0,73.0,Negative,Negative,Negative
Wach ghir ana oula bsh kayn lberd,688125198504050688,73.0,82.0,81.0,Negative,Neutral,Neutral
@125_imene mabrouk a kheti heta hed ma79ed 3likom ghir bchwiya hhhhhhhh,560165726854868992,73.0,82.0,81.0,Negative,Neutral,Positive
@fadelabdellaoui hahaha saturne chafo 7ta @K7al_L3afta btelescope dialo 4assak swa3da b3aynihom 😂 lkalakh,623229186807889920,82.0,73.0,81.0,Negative,Negative,Negative
@TiskatB ouii khaski ghir tkoni warakti 3la bity,579962134861377536,82.0,73.0,81.0,Neutral,Positive,Positive
@IbtissamTiskat anaaaaaa wrah tchofiiii lmofajaaat li mawjdinlaaaak loujadaaaa,627956912370413568,73.0,82.0,81.0,Positive,Positive,Positive
@ChirineLoveyou @lynnbellucci lbnat plzzz ila dayrin chi groupe f twitter wla face dyal l maba9ich dkhloni m3akom :(,699038823653703680,73.0,81.0,82.0,Negative,Neutral,Neutral
@KamalRabi3 conan 😂😂mhm ana kangol hya,863374917424828416,82.0,73.0,81.0,Neutral,Positive,Positive
@Raschiid tu vas assister l chi match f chi mal3ab al3abdi dyalkoum?,740346340648079372,82.0,81.0,73.0,Neutral,Neutral,Neutral
@sayidatystars @DouniaBatmaA @SalmaRach T3lmoo W Ntouma Ghi 3la sebba,662327333769080833,82.0,73.0,81.0,Negative,Negative,Negative
@RachidAllaliOff HNA BRAINAK TGIB LINA AMINAKARAM FRACHID SHOW,753391510037602304,81.0,73.0,82.0,Neutral,Positive,Positive
@Nezha121314 @mayssamaghrebi1 dirih nti ana mafhamtch bdabt okey hbiba,553710208191827968,73.0,82.0,81.0,Neutral,Neutral,Positive
#ihabamir tdlam o Howa mol la9ab https://t.co/K3Kjr57Wm1,683059006466842625,82.0,81.0,73.0,Negative,Negative,Negative
@Meriception tibi3 kmwtou. Wlla tipublié f fb,775990669768847360,81.0,73.0,82.0,Neutral,Indeterminate,Indeterminate
#Ibtissamtiskat ibtissam kaynaa f studio pk ma3elmatnach 9bel ??,574707857389719553,81.0,82.0,73.0,Neutral,Neutral,Neutral
@salaheddineMA li bghit nfham chkon abdelaadim ..??,610207319872401409,82.0,81.0,73.0,Neutral,Neutral,Neutral
Paul il panique la mskn,1163965620725145600,73.0,82.0,81.0,Negative,Indeterminate,Indeterminate
https://t.co/VPaZMmFKdJ @oujebbour bka nta m3a topo hhhh,843942240804331524,73.0,82.0,81.0,Neutral,Neutral,Positive
"Azkif n Irden : la soupe au blé, by la maman de @LatifaBabas #blessed https://t.co/h0eqUI14zr",1471973051369926658,73.0,82.0,81.0,Indeterminate,Indeterminate,Indeterminate
@FaridAbrazFA Duk hotel cukup la rehat hehe,1227305744397197313,81.0,82.0,73.0,Positive,Indeterminate,Indeterminate
@Elme_SaLMa kala3bo hna je ss chef de cuisine glast mal khdma dakhloni malin dar couzina hhhh,1241444266280464384,73.0,81.0,82.0,Neutral,Positive,Positive
Mddddr ouaaahle mdc a la douane il ma di wash labas taza kayn lberde ou la la,553926199345287169,82.0,73.0,81.0,Neutral,Neutral,Positive
@IB65159744 momken tmesshi had tweet chenhah oderna rassna machna walo...hama ktbo achghandirolihom hna ...,609408383804919808,73.0,81.0,82.0,Negative,Negative,Neutral
@sarahmohd21 ma byefhamo hayda chi chatrin bas bel machakil,722609845480898560,82.0,81.0,73.0,Indeterminate,Indeterminate,Indeterminate
"@Simobb_ 3la wed b7alek lmghrib raje3 lour lour, chefar ou mkellekh",825804734036578304,81.0,73.0,82.0,Negative,Negative,Negative
@fedayn_37 Dik r f banzarbi ghir zedtiha saraha,1410325651828133890,73.0,82.0,81.0,Negative,Negative,Neutral
@nabilocean1 safi markina ghir lbdha daba nchalah mlrboha,690913850967879680,82.0,81.0,73.0,Positive,Positive,Positive
Aji nti daba maghadich t3tina ndrbo lik chi wahd khfif l3wachr hadi,739990852303474688,82.0,81.0,73.0,Negative,Neutral,Neutral
@SonExcellencePh Koulchi 9riiib En plus rahoum ghir meza7mine hhhhh,1148304517886304258,73.0,81.0,82.0,Neutral,Positive,Indeterminate
@imane_mahfoud block ahsan wasila l 3adam tawasol,566967470242922496,81.0,73.0,82.0,Negative,Negative,Neutral
"Außer wenn ich auf Diät bin, ... a) esse ich extrem viel. b) esse ich nur die Hälfte.",575641214470471680,82.0,81.0,73.0,Indeterminate,Indeterminate,Indeterminate
@MedNafiaa khouna mab9ach kayl3eb ga3 x),713802390307258369,73.0,82.0,81.0,Negative,Neutral,Positive
#ابتسام_نورتي_المغرب MOUCHTA9A CHOUFAK WA TGHAZEL F 3YOUNAK,553263615747559424,82.0,81.0,73.0,Positive,Indeterminate,Indeterminate
@lambertiste @Karim_EH Mn hadi l PAM,939073732861194240,73.0,82.0,81.0,Neutral,Neutral,Neutral
@HananeElKhader wa anti bi alf khir hanona chaalah ydkhol lik had chehar be sa7a we ra7t le bal,739535104679219200,82.0,73.0,81.0,Positive,Positive,Indeterminate
@mkhoumania wa rah koulchi 3arf hadchi sauf les francais,728696791856721920,81.0,73.0,82.0,Negative,Neutral,Neutral
@Atouzanii ui wa z3ma hadchi ra li katbha maghribi .ta ana maak kn tghnat b darija kant atkon 1000 fois hssn,594534071897878530,73.0,81.0,82.0,Negative,Positive,Positive
#جلسه_مصالحه_بين_فانز_ايهاب_وحنان le groupe dlmafia mghribya hwa li tayjbed lfitna li dakhel fih ykhrej mno,688038365783060481,81.0,82.0,73.0,Negative,Negative,Neutral
@ReemAL_Kateeb @INarjeel Hhhhhh hhhhhhhhhhh zahir ha sana rah atkon bidayatha intihariii hhhhhhhhh allah yastooor cho 3am iassir finii,550596050416050177,82.0,73.0,81.0,Negative,Negative,Indeterminate
@Ihab_Amir ahlan ya Amir lmagrib hna kanhma9o 3lik bzaf W thala f hanona W ntmana chifa2 lsohaila W gani ogniat chab akil Li kaybgi rafa,671026720938569728,82.0,73.0,81.0,Positive,Positive,Positive
"@Saadlamjarred1 Of corse bghina,hadchi bidoun ni9ach,ay haja fiha notre adorable star nhma9o 3liha.",561292324605792256,73.0,81.0,82.0,Positive,Positive,Positive
@bygmillion kon kan mghribi kon gal lih 1 - 0 😂,559695906979975169,73.0,81.0,82.0,Neutral,Positive,Positive
@greenadilaida @Ma_3labalich plutot lfqih rah makay3tiwk walou ghir lhdra,581185121568628736,81.0,73.0,82.0,Negative,Negative,Neutral
@IbtissamTiskat 3lach klamek makywsalnich khasni hta ndkhol page dyalek hadi hadra chafth hta sbah b9a fia lhal jatnia bakya wa rah twahchte,558943906369642496,81.0,73.0,82.0,Negative,Negative,Neutral
@EstelleKurt merhba ta nti tbday dkhli bnadm 3la lbrd 😂😂,818856805447114753,73.0,82.0,81.0,Positive,Positive,Positive
@imane_VALSK hhhhh hta ana walayni ghaliban maghadix yhedro m3a be3diyathom gaa3 khososan Jessica o sooyoung hh,643537521171939328,73.0,82.0,81.0,Negative,Neutral,Positive
Mada hdat f l imati l3arabiya,587660526345388033,81.0,82.0,73.0,Neutral,Indeterminate,Indeterminate
@imadtiskat @IbtissamTiskat hahahaha oui on sait rah le3chiya kolha ohna khedamine fel ashtag . mabrouk 3lina,576524953127800832,73.0,82.0,81.0,Positive,Positive,Positive
"@RotanaMousicaTV @bilalalarabi A7LA BILAL fdnya ma3ndakch m3a tzwa9 dlhadra,bsa7 rah @Saadlamjarred1 howa li stahel ljawayiz had l3am",611644833409683457,73.0,82.0,81.0,Neutral,Positive,Positive
@dija06 dakchi li kayd omar o claudia mkhtalef 3la duo sola o kont baghahom yrbho bjouj snoupy o duo sola walakin maymknch irb7o 2 mgharaba,571782482477113344,81.0,82.0,73.0,Neutral,Neutral,Neutral
@Ma_3labalich hh chno katjrbo chkoun yft7 l aktar 3adad dyal bnadm ? hhh,720986363085123585,82.0,73.0,81.0,Neutral,Neutral,Neutral
@Hunter_u__u_ safi blama tay7 so9 howa aslan ghadi tla9aha rah mn montijin 3yon bayrot mankonoch b7al jiran i9olik tab3ina!!,597728775288291328,81.0,73.0,82.0,Negative,Negative,Neutral
#Ibtissamtiskat mbrouuuuuuk hna fr7anin hit nti mghribiya hora o tan3tazo blfnana bhalk hit tayhzo brayat lblad dima mghribe,572057211129741312,73.0,82.0,81.0,Positive,Positive,Positive
@amira4410 ayna gha chi fakh hadak. aw malha hbila tlo7o of9anat dyal wa7da katchaja3 lobnaniya .bayna mofabrak olla nta7lo chakhsiya dyalha,683292111576391680,82.0,81.0,73.0,Negative,Negative,Negative
@najlaemeziane1 we fans dyalha sabo bladna we malikna we hiya wala mara tkalmat tsakathom hna ka maghariba ahrar,723162614478467072,73.0,82.0,81.0,Negative,Neutral,Positive
hanan charaftina bzaf ohna farhanin bik salmi 3la ihab maystro dyalna et rafa et haydi et 3ali rahom kaybghiwk,666368715106177028,73.0,82.0,81.0,Positive,Positive,Positive
@StaracArabia___ lmochkila f l ghira lmofrita li kychof bsbabha l 2nssan ay haja raw3a momkin tghati 3lih mofrit b7al ghirto,707693444576190465,73.0,81.0,82.0,Negative,Negative,Neutral
9DIMA OLA JDIDA OHHHHHHH #FUckTHAT,622748305022390272,73.0,81.0,82.0,Negative,Negative,Negative
@BannaniHouda @Douzi_Official et mlle houda ana golt li kayn kech kanmchi lo dima mais mab9itch hmalt namchi lo fih ghir nasb,575436760181772288,73.0,81.0,82.0,Negative,Negative,Negative
@bling_pimpi ana rah mni tan gol hala madrid tan 9ssad Athletico ghir fgemtoni ghalat :D,564111561300922368,82.0,73.0,81.0,Neutral,Neutral,Positive
#HananeElKhader #socialmedianight Hbiba bent bladi dikra mawlid nabawi sa3id lik olmoslimin.ghni lya oghnya dinya orakzi fleval odarbi mzn,678627657890840577,73.0,82.0,81.0,Positive,Positive,Positive
"@zi_zanouba la bel3aks mzian !!! 9anat fiha mochtarikin bezaf w me3rofa..... chofi MAL 7BIBI MALO, chaine li fiha machi dyal saad, w Darba",580397590136655872,73.0,82.0,81.0,Neutral,Neutral,Positive
@FATMA_TEARS @Saadlamjarred1 hhhh lama iktachaf ino kan 3am yi7lam....sadma kant 9wiya hhhh,633751784079536132,82.0,81.0,73.0,Indeterminate,Indeterminate,Indeterminate
@LeilaFalal hhhh siri a hbiba rabi yahdik ou l fhadirih rabi ghayraj3o lik ghir tsanay rah danya dawara,688043199005339650,82.0,73.0,81.0,Negative,Negative,Positive
"@zomoroda01 heta wahed mahaz taswira dyal sanhaji o heta wahed masta9bal sanhaji meni ja, ghir 7ayad hadik maghribi bazaf 3lik khali radar",633301453612974080,82.0,81.0,73.0,Negative,Negative,Negative
@051889aae66743a ollah makanjamlk bssa7 9albk kbir kolchi kat3awnih ana 3omrni sbit chi 7ad o nti a5ir wa7d nfakr n9al9o &lt;3,580518878939377665,73.0,82.0,81.0,Positive,Positive,Positive
@9f5d6e6934ed49e hanane makantch katbki 3la aniss wla nsitiii ach kan tra? khaskom ghi fitna kamlin b9a fina ihab bla matb9aw tbdro fhanan,683060724407660544,73.0,81.0,82.0,Negative,Negative,Neutral
#GhadaJreidi 3afakom ghadghoudiyin sa3douna f taswit li bety fi shorty 3afakom al bnat,564821511102808064,73.0,82.0,81.0,Neutral,Positive,Positive
@malak_fiver whiya hta wa7d ma7achaha liha mn ghir rapha mskina niya ma3arfa walo,689193906840449024,81.0,82.0,73.0,Negative,Negative,Negative
@ProudFiver ih nghir walakin ana mish man nou3 li yamshi yasab o ythajam 3la had 😒,740961831771115521,73.0,82.0,81.0,Indeterminate,Indeterminate,Indeterminate
@OumaimaOuazragh @SosoRM2 hhhhh ouiii ya3ni momkin 7ad ykon bilghba2 da bsawt M abbas hhhhhhhh,701540246568181764,73.0,82.0,81.0,Indeterminate,Indeterminate,Indeterminate
ibtissam partager chi haja zwina ma3 les fans fi instagram rah kanmouto 3lik @IbtissamTiskat,561597653298204672,81.0,82.0,73.0,Positive,Positive,Positive
@LoversSB1 wala ihamak a5i moch kal nas matal ba3d o ana kaman awal maa insadam bas lich la na3mlo hik kal wahadho fnafso,551826394276462592,73.0,82.0,81.0,Indeterminate,Indeterminate,Indeterminate
"@ZahhaRAmat Hahaha memanglah siapa yg nak jadi andartu weh cumanya mmg skrg ni takde calon langsung, takkan la nak nikah main tangkap muat je ye tak 😌",882219475537416192,73.0,81.0,82.0,Indeterminate,Indeterminate,Indeterminate
@HaevenIbrahim ana kaman ana man youm 3raft The5 7laft ma7ib wala moghani ila ida kan soto 7ilow bas,647846131691597825,81.0,73.0,82.0,Indeterminate,Indeterminate,Indeterminate
#HananeElKhader #SocialMediaNight GHIR FARHI RAH MACHI NDIROU LIK ISTIKBAL F LMATAR BHAL DYAL IHAB GHIR LFAR9 BLAST TSAWRK LBID W LHRAWAT,683738912041340928,73.0,82.0,81.0,Negative,Negative,Positive
@aminattttta @SSiso1985 hbiba o ana tfarejt f akhbar o nass kano hadrin 9alo bana jamahir jazaeriya o chaab rahbo bina ..,594484130089463808,81.0,73.0,82.0,Positive,Positive,Positive
#IbtissamTiskat ana safi hwalit hrabt lcompt tani dyali hit l3anz hadini plz kamlo nachr rah mab9a walo,568588201411158016,81.0,82.0,73.0,Negative,Negative,Negative
"Sejak SD aku tau kalau kedua kakek-nenekku sudah wafat jauh sebelum aku lahir, dan salah satunya di-'sare'-kan di Ma'la, aku bilang ke ibuku ""Semoga besok Maulaya meninggalnya di sana juga ya buk, biar ketemu Mbahyai .. Aminkan ya temen-temen 😭",1229520282123145217,82.0,73.0,81.0,Indeterminate,Indeterminate,Indeterminate
@BelkacemMorsli raom merakzine m3ana maismaradich ikon bhal film linderto ntoma dial dou zwamel li t3eradandkom fe cinema khayba andkom,604639658929229824,73.0,81.0,82.0,Negative,Negative,Negative
@wessafel wach l9iti chi 7al bch tsifti l raph les cadeaux .. hit khayfa 3awtani mayjiwhch bzf wakha gha dad fl3dyan,689932200356265984,82.0,73.0,81.0,Negative,Negative,Negative
"@arsalaneyoussef @FabrizioRomano Msab yjibo RDT oulah had l3am qaseh bezaf bezaf w rak chti ila bidaya chhal mouaffaqa 😂, lah ydir lkhir ou safi 😂",1559469973151617024,73.0,82.0,81.0,Negative,Neutral,Positive
"@ines_dz23 hanti tatchoufi akhti , ana tbriit mnha , lobnania w 7ssat brass'ha , souhaila &lt;3 ihab &lt;3 enough for me",663104553391423488,82.0,73.0,81.0,Negative,Negative,Negative
@hoyam360 nawal nbous yadik a zwina khali hadouk ynabho hta ychab3o khalina ghir fhanan li 9al chi haja bloquih ou hanina hit 3yina,698291116710490112,81.0,73.0,82.0,Negative,Negative,Neutral
@HananeElKhader refa3to rassena bzinkom o sawtekom o hena m3akom l final o inchalah ykoun la9ab maghribi salmi 3a ihab o souka,658565145560555520,73.0,82.0,81.0,Positive,Positive,Positive
chi merrat kat sghar f 3ini dnya lwahed daraja may mknch,1548774332809224192,73.0,81.0,82.0,Negative,Negative,Negative
ahssan youmm howa fachh lbassti tkchita oghaniti sla oslam 3la rassol lahh kol ayamkk kantt wa3raa @IbtissamTiskat #IbtissamTiskat,579774706192121856,81.0,82.0,73.0,Positive,Positive,Positive
@Thorfinn667 Wjhek ma ghribch eliya assat Wach anas mahou ?,1564184573654736897,73.0,82.0,81.0,Neutral,Neutral,Neutral
"@hope2907 Wa Ra Ghir m3el9a d la glace li fabour, ddi m3ak chuiya d lflouss 😅",1282670319677906945,82.0,81.0,73.0,Neutral,Positive,Positive
@MaChaw60 Maya N3li Chitan W Enty M3asba Halae Rou2i Plzz Habibté ehna Moch momkin netkhala 3anek Ya Baraketna,680457581844905984,82.0,81.0,73.0,Indeterminate,Indeterminate,Indeterminate
Ana wsalt l maghrib. Salam aalaykoum. #me #marrakech #marocco #africa @ Marrakech Morocco Africa https://t.co/AJSpF1jysb,570694415536300033,73.0,82.0,81.0,Neutral,Neutral,Positive
@ProudFiver ana o maroua dima nahdro 3lik ida kanti bkhir 😭,759036711674322944,73.0,82.0,81.0,Positive,Positive,Positive
Ana maghribi men guelmim mendamj flmojtama3 otlah 3lia batl walakin rabi kbir orabi ahkam lhakimin olhamdo lah https://t.co/sVL3FWJ3nB,673034099947347968,73.0,81.0,82.0,Negative,Negative,Positive
@baboua2 RA LMOSSIBA GHAR9 FIHA MN SSASSAK L RASSAK MALI KATCHAJA3 3AHIRA W NTA MASAY9 KHBAR,703749793856823296,82.0,81.0,73.0,Negative,Negative,Negative
@ali_rifai94 ali momkin tfahimna ha soura enta bti3raf hada eli howa sabab kol chi did hanan https://t.co/3wzQ07ZCwS,697967738610958341,81.0,82.0,73.0,Indeterminate,Indeterminate,Indeterminate
@Gzeerr hhhhhhhh sorry bs sou2al ghabi min hiya hta twahidna bil3akss hiya 9assamit baladna lama twahid rijliha ba3din tchouf dowal,717330623355101185,81.0,82.0,73.0,Positive,Indeterminate,Indeterminate
@zi_zanouba w 7na malna 3lach mntaf9och w ndiroha? aw li ban likom jiboh lia RANIA chofi m3a hada chkay9ol wana ndir 3la babah 7efla b nokat,596661622673911808,81.0,73.0,82.0,Negative,Positive,Positive
@rifahmed18 @KaddManal @IbtissamTiskat ana kont kanfadel kol whd ighani bohdo matalan adil sawtou zwiiin lkn makibanch mni kighani m3ahom ..,603325190672646145,73.0,81.0,82.0,Neutral,Neutral,Positive
@NouriYohan barki tama machi maghribi wa rah maghrebi khok,599308596887867392,81.0,73.0,82.0,Negative,Negative,Neutral
@maryoumaTs @sanaakenitra @lilyachihad @TwiitPress @Nora_chb @Farou7aBatmawia khadi khodiha mn whda knt mo3jaba b sawt dounia mouuuuh,616831638706749440,81.0,82.0,73.0,Positive,Positive,Positive
@lola_leila3 ze3ma khotna falah bach ybardo 3la ryousshom ghadi yloho chi photoshop bhal dima,701520894536060928,82.0,81.0,73.0,Negative,Negative,Neutral
Guys had page sponsor dialha howa #TwoTone li madayrch liha follow y diro fiha des photos zwinin http://t.co/80RW5F44gT #IbtissamTiskat,561705534773272576,81.0,82.0,73.0,Neutral,Positive,Positive
@AYXMen nghaniwha maghribiya 9bl ...mayw9a3 mochkil m3a sabahiyat 2m ..wach hachi li daro m3a ibtissam 3aaadi ....!!!!!,607225125440786432,73.0,81.0,82.0,Negative,Negative,Neutral
@zozogirl1993 mohim ntmana yw9af ni9ach hna rah daba matra bass ...,591006127766249473,81.0,73.0,82.0,Positive,Positive,Positive
@RaphaelJabbour1 ihna binmout fik ya rafi la twil alina ihtam bi nouna lmaba9ish dayman m3akom,734859995003682817,73.0,81.0,82.0,Positive,Indeterminate,Indeterminate
