tweet	label
ማቶስቶሱን ረስተህለት ፊልሙን ብቻ ካየህ ምንም አይልህም ፋሶ	negative
እኔ እከተልሃለሁ እና ባገኘሁህ ጊዜ እገድለዋለሁ እና ውሾችንም እመግብሃለሁ ፡፡ አሳማህ ቤተሰቦችህ ይጠሉሃል እነዚህ ሸረሪዎች በክፍልህ ውስጥ እንዲዘዋወሩ እና በሕይ…	negative
ጤናማ ያልሆነ ትዳር ኣይደለም ዉበት ሞራልን ይበላል ??	negative
ይህ በታርክ ማህደር ላይ ይቅመጣል!!  ግን ለምን???	negative
በግፍ የተወሰደውን የኢትዮጵያን የባህር በር እናስመልስ  ባለ ዲንጋይ ራስ	negative
ትዊተር እንደ ዛሬ ደባሪ ሆኖ አያውቅም።ህዝቤ ወጥሮ ጭራውን እየቆላ ነው።	negative
ጫት ሃራራ ይዞሻል እንዴ አንቺ?  መጀመሪያ 200 ሺህ ህዝብሽን ውሰጂልንና ከዛ አፍ እንካፈታለን	negative
የመንግስት ቃል አቀባይ አቶ ንጉሱ ጥላሁን ከስራቸው በገዛ ፍቃዳቸው መልቀቅ አለባቸው! ህዝብን መዋሸት እንደ መግደል ወንጀል ይቆጠራል። በዜጎቻችን ላይ በውሸት አጀንዳ መቀለድ ይቁም…	negative
ቀን ይቅርታን የምትለምኑበት እና ህመም እና ተስፋ መቁረጥ እንጂ ሌላ ምንም ያልተተዉበት ቀን የሚመጣው ክፉ ይመጣል እናም ሕይወትዎን በመጨረሻ በቀስታ እና በአሳዛኝ ሁኔ…	negative
መብራት ሳይኖር ምኑን ነው ሚቆጥሩት?	negative
....... እንዴ እንቺ ፋራ .... እስኪ ስለዚ ካምፓኒ ሂጂና አጎቶችሽን ስዩም መስፍንን እና ገ/ሚካኤል እና አክስትሽ አዜብን መስፍንን ጠይቂ ... እንዴት እንደጋጡ ከነ ልጅ ልጆቻቸው ...	negative
ለወደፊቱ ይህንን በመናገር ይጸጸታሉ ፡፡ እዚያ ብርድ ብርድና ብቻውን ትኖራለህ ፣ እናም ወደዚህ ጊዜ ሊያደርስ ስለሚችለው ነገር ያስባሉ ፡፡ እና ከዚያ ያስታውሳሉ።…	negative
ምቀኛ	negative
በቤቴክርስቲያን አሁንም የቅስቀሳ ቪዲዮ እየታየ ነው ነዋሪዎች ይናገራሉ መንግስት ለምን አያስቆምም	negative
የምትጠብቅ እናት በሠላም የላከችው ልጇ ሬሳው በሳጥን ተጭኖ ሲመጣላት የሚሰማትን የሀዘን ስሜት ከባድ ነው ስለዚህ እማራለሁ ብለሁ ብለው ሄደው እሬሳቸው ለቤተ…	negative
በጣም ከሚያገርሙኝ ሰዎች ውስጥ ከፊሎቹ፤ አቻምየለህ ታምሩ፣ ብሩክ አበጋዝና ስዩም ተሾመ ስለ አሕመዲን ጀበል ትችት ሲጽፉ ከጎናቸው ሁነው የሚያሽቃብጡና የሚያጨበጭቡ ሱፍዮችና አሕባሾች ናቸው።	negative
አክሱም  ፅዮን ማርያም እናታችን ሀገራችንን ትባርክልን አሜን	negative
አረ ጨካኝ	negative
ከአንድ ጊዜ በላይ አይቻለሁ ፣ መፍራት አለብኝ?	negative
ምናገባን ታድያ እኛን	negative
ክርስትያን  ታደለን  የቁጭ  በሉ  ላታላችሁ  ፕለቲክኞች  ሁሉ ይፈሩታል !  የአብይ  አህመድ  አይነቱን  የጫት  ተራ  ኡስታዞችን  በፓለቲካ  ጢባ  ጢቤ  እንደሚጫወትባቸው  አጥብቀው  ያቃሉ! PMOEthiopia	negative
ትግራዋይ በ ግፍ ሲታሰር ሁሉም ድምፁ ቢያሰማ ነግበኔ ብንል ኖሮ	negative
ወዬዬ  ያውም እሱ የሰራውን ነገር እየተጠቀሙ ?????? ቴክኖሎጂ የሰይጣነው በሚለው ??	negative
እነዚህ በሙሉ ኢ-ህገመንግስታዊ ናቸው የሚል ድምዳሜ ለመስጠት ሳይሆን፥ ጥያቄ ግን እንደሚያስነሱ ግልጽ ነው። ሌሎች ጥያቄ የሚያስነሱ ጉዳዮችስ? 7/7	negative
ፍትህ ተጓደለ!! ግፈኛ እና አንባገነን ተደላደለ በሹመት ላይ ሹመት ተዳበለ፡፡ የበደለ ከተሾመ የለውጡ ደጋፊ ተጎሸመ ገዳይ ተሸለመ	negative
ኢትዮጵያ አፈጣጠሯም አካሄዷም ልክ አልነበረም ፤ ለመስተካከልም ፍቃደኛ ሆና አታውቅም ፤ ስለዚህ መፍረሷ ምክንያታዊ ውጤቷ ነው !!!	negative
እናንተ ልጆች ግን መንገድ ላይ ብጋጭ ተጠያቂ ናችሁ???? እስክስታችሁን እያየሁ ልሞት ነው	negative
መንግስት እንደኛው ዞሮበታል ? ????	negative
ሚጋልብ ይጋልብህ እንደሱ ሚባል ነገር በአማርኛ የለም	negative
ይሄ ስድብ ሳይሆን ለእንዳንቺ አይነቱ ደደብ ሚሰጥ መልስ ነው።	negative
ኢሳትን በመቃወም የተቃውሞ ሰልፍ እጠራለው ያልከው ሰው እንዴት ነህ ደህና ነህ ?	negative
በማንነቱ የሚያፍር ግም። ባለፈው ጊዜ ጉራጌነቱን ለመሸፈን ብርሃኑ ነጋ የተማርኩት ቢሾፍቱና ናዝሬት ነው ሲል የት እንደተወለደ ለመደበቅ ያረገው ጥረት ስልጤዎች እንዴት ተመልክተውት ይሆን? ለውጥማ ኣለ	negative
የአሜሪካ ውጭ ጉዳይ ቢሮ (State Department) በኢትዮጵያ ያሉ ዜጎቹን ፓስፖርታችሁን እንዳትሰረቁ ተጠንቀቁ ብሏል!	negative
ያገኙ የመሰላቸውን ክፍተት በሙሉ እንደ ጥሩ እድል ተጠቅመው እሳት ከማቀበል ወደሗላ አይሉም።	negative
በፊትም ከመሬት ወረራው ነፃ ነበር ራሱ የ ኦሮምያ አመራር ነበር የሚዘርፋት አሁንም ያው ነው	negative
ቁም-ነገር የሌለው፥ ዝም ብሎ የሚያወራ፥ ከንቱ ውዕቱ ወ ዘ ተ	negative
ዳዊት አንድ ነገር ልጠይቅህ ኦሮሞ ይህን ያህል ሰራዊት ያሰለጠነው በአብይ  የአማራን ገንዘብ ተጠቅሞ ነው ነገ ወሎን ለመውረር አሰበዋል ምን ትነግረኛለህ	negative
ደምቢ ዶሎ ያለው ማህበረሰብ ራሱ አውሬና ጨካኝ ነው:ምስኪን የድሃ ተማሪዎች ለታክሲና ለሸቀጥ መግዣ እጥፍ እንዲከፍሉ ይደረግ እንደነበር ከተማሪዎች ከራሳቸው የሰ…	negative
የእምቢተኝንት  ትግሉ  በአስቸኳይ  ይጀመር !  ሲፈጠር  የከሸፈውን  የአብይ  ስርአትን  ለማፍረስ  የሚደረገው  ትግል   ተጠናክሮ  ይቀጥላል!	negative
አሁን እየተደረገ ያለው ግልፅ የዘር ማጥፋት ዘመቻ ነው። የዘር ማጥፋት አንድን ግለሠብ በማንነቱ ምክንያት መግደል ሲጀመር ነው። ( ኮፊ አናን)	negative
ትንታኔ ያስጠላሃል። ደጋግመው እንደጸሎት የሚደግሙትን አንዱን ቃል መዘህ ምን ማለት ነው ብትላቸው አይመልሱም :-)	negative
ያው በክልሉ ምክር ቤት እና በምርጫ ቦርድ በኩል አሻችዋለሁ ነው??????	negative
አንተ የለጠፍከው እና እዚህ ላይ ያለው ፈፅሞ አይገናኝም፡፡ እስቲ በሰፊው ብታብራራልን፡፡	negative
አብረን እንሠራለን ነዉ ያለዉ አሁን ራሡ ዩኒቨርስቲ ዉስጥ ያለዉ ግድያ መንግስት ከለላ ሠቶአቸዉ ነዉ እያረጉ ያሉት እስቲ ንገረኝ በኢ…	negative
እና አለመግባባቱ ምን ሆነና!?  ነፃ ጋዜጠኛ አይደለም የሚለውስ?  ለመጀመርታ ጋዜጠኛ ሳትሆን ነፃ አለ እንዴ?	negative
ኦቦ ዳውድ ኢብሳ ኦነግ ላይ ኢህአዴግ በነዛው ፕሮፓጋንዳ የኢትዮጵያ ህዝብ ስለ ድርጅቱ የተሳሳተ ግንዛቤ እንዲኖረው በመደረጉ ጋዜጠኞች ጭምር እንደሚፈሩዋቸው ገለጹ ::  ሙሉውን ????…	negative
ባህልን መሰረት ያደረጉ መገለጫዎች አሉት። መገለጫዎቹም መደበኛና ኢ-መደበኛ በሆኑ ስርዓታት ስር ሰደውና ጎልተው ሊይታዩ ይችላሉ። የጎንዮሽ ኢ-እኩልነት አብላጫውን የፖለቲካ ንቅናቄ ሂ…	negative
ዶክተር በፓርላማው ፊት ለፊት ቃለ መኃላ የምትፈፅም መሠልከኝሳ! በሠላም ነው? 24/7 የአንድን ብሔር የበላይነት፤ ጀግንነት እንዲሁም ፍቅር እየተገለፀ ሃገርን መምራት ማሰብ ግን ቂልነት ነው።	negative
ካገር ውጭ ያሉትሳ?እንደውም እነሱ ናቸው የባሰባቸው።እርስ በእርስ በሰፈር የተከፋፈሉት!	negative
... ይሄ አጋሰስ ... የራሷ መከላከያ የሌላት ኤርትራ፣ ከአርሲ ከምንትስ የማትሻል ኤርትራ ፣ ... እያለ ግም አፉን ሲከፍት፣ ለመሆኑ በንጹህ አ…	negative
ያልከውን ጣት ለራስህ ምከረው ሰው ክልል መጥተህ ለማበጣበጥ ለምትሞክረው ወረኛ ሴረኛ የአማራ ሙስሊም ክርስቲያኑ ሴራቹ ገብቶታል አስመሳይ ለዛሬ አልተሳካም ጥፉ ከዚህ መርዝ	negative
እረ ማሰብም አልፈልግም ????.   የእኔ ጥያቄ ምንም ሚመክረው አንድም ወዳጅ አልነበረውም እንዴ	negative
ሞት የቀን ተቀን ዜና ሚሆንብሽ ሀገር ነገስ ማን ይሆን የሚሞተው? ????	negative
ኢትዮጵያውያን ወገኖች ሁሉ ልብ እናድርግ! መቀሌ የመሸጉት ወያኔዎች እንደተጠበቀው ጮቤ ረግጠዋል፣ ሰርግና ምላሽ ሆኖላቸዋል። የሰሞኑን የአቶ ለማ መገረሳ የፓለቲካ እርምጃ እስከመጨረ…	negative
መሰብሰብ አትችሉም!!!  ይሄ የበላይ አካል የሚባለዉ አቶ ጌታቸዉ አሰፋ ሳይሆን አይቀርም።	negative
በጨለማ ነፍሳችን ውስጥ ፣ ይህ ሰው በመንጽሔ ጉድጓዶች ውስጥ ዘላለማዊ ተስፋ መቁረጥን ለመቅጣት “ቴይለር ስዊፍ” ጋኔን እንጸልያለን።…	negative
ሰው በላ አውሬ  መርዝ ደሞ አፍ አለኝ ብለህ ታወራላህ ጭራቅ ዲያቢሎስ ሴይጣናም	negative
የጠሚው ብሄራዊ ደህንነት አማካሪ ማን መሆኑ ጠይቅ Mr እንዘጥ??	negative
ኤጄቶ: ያለ ወንጀላቸው ታስረው የሚገኙ ምሁራንን ጥየቃ ወደ ሀዋሳ ማረምያ ሲሄዱ የነበሩ ልጆች በመከላከያና በከተማ ፖሊስ በመደብደብ በመነሀሪያ ፖሊስ ጣቢያ ይገኛሉ።…	negative
በኃላቪን ፣ በኢየን እና በማይኪ ኃይል ፣ ወደ ዘላለማዊ የቅጣት ፍርድ እረገምሃለሁ ፡፡ መቼም አይተው የማያውቁ ልጆች ከአንቺ በተሻለ ሁኔታ ይህንን ትዕይንት ሊጽፉ ይችላሉ ፣ እንዴት…	negative
በነ ስዬ አብረሃ ጊዜ እንደተደረገው ተራ በቀል ሹፌርና ቁልፍ መቀማት ቢሮ ማሸግና የውሸት ህግ በአንድ ሌሊት አውጥቶ እስር ቤት መወርወር…	negative
የጀዋር እና የአብይ ደጋፊዎች እውቀታቹ ስድብ ነው የሚገረመኝ	negative
ያ ሁሉ ዲስኩር የት ደረሰ ውድ ዶር ቴድሮስ አዳኖም።	negative
ነፍስ ከስጋህ ይላቀቅ። የአዱ ገነት ልጅ መሆን ብርቅ ነው እንዴ? ደግሞስ አዱ ገነትን ወክላ ነው እንዴ ሚንስትር የሆነችው የተሳለቀችበትን የአማራን ህዝብ ወክላ እንጅ?	negative
ለፉቶ መና	negative
የኦነግጦር ያገታቸው የደንቢዶሎ ዩንቨርስቲ አማራ ተማሪዎች ዝርዝር ተገልጿል። እንኳን መንግስት ተብዬው ቀርቶ የአማራ አክቲቪስቶችም ረስተዋቸውል!??	negative
|| አቤል ብርሀኑ (የወይኗ ልጅ) ዛሬ አስቸኳይ ማስጠንቀቂያ  ተሰጠኝ - የባህርዳሩ አስገራሚ ታማኝ...	negative
ውስጡ አቅም የሌለው ስድብ ይቀናዋል ሲል አልሰማሽውም	negative
ዛሬ በአማራ ክልል እንፆክያ ወረዳ በደረሰ የመኪና አደጋ 2 ሰዎች ላይ የሞት አደጋ ሲደርስ በ14 ሰዎች ላይ ደግሞ ከባድና ቀላል ጉዳት ደርሷል።  በመኪና አደጋ እጅግ በጣም ተበራክቷ…	negative
ደደቦች ንፍጥ ጭንቅላት ብቻ	negative
ጀዋር የኦሮሞ  ነፃ ኣውጪ የቄሮ መሪ ነኝ እያልክ ቡፋህን በጠራራ ፀሃይ ደለቅክ ሃቁ ግን ለኦሮሞ  ህዝብ መጮህ የነበረብህ ኣሁን ነበር። ከኣሁን ወድያ ተኩላ ብየሃለሁ።	negative
ጥርሳም	negative
ግንቦት7 ያሁኑ ኢዜማ ፖርቲ ና ኢህአዴግ ያሁኑ ብልፅግና ፖርቲ  ሁለቱም ፀረ አዲስ አበባ ፀረ ኦርቶዶክስ ፀረ አማራ ናቸው ይሄ ሃቅ ነው ባለቀ ሰዓት ስም እየቀያያሩ  ቢመጡ አላማቸው…	negative
ተራ ስዎች :: ዋ!	negative
ኣይሰለቻችሁም ግን ፡ ዲሞክራሲ ዲሞክራሲ እያሉ ሰው ኣገር ማልቀስ? ለዛውም፡ የፊረ…	negative
በጣም ደደብ ነኝ ፡፡  ይቅርታ	negative
እሺ ሼፉ ....ከኮመንትህ ተነስቼ ስላንተ ብገምት just like u did አስረድቶ ወይንም ተከራክሮ ማሳመን ሲያቅተው በስድብ ሚደበቅ ጭንጋፍ ሽል እንደሆንክ ነው ምገምተወ ...just guessing	negative
2/2 የነ ጥያቄ ግን ከዚ ሁሉ መወቃቀስ የ4ቱ የደርጅቶቹ ተወካዮች በተገኙበት ግልጽ መድረክ መዘጋጀት ለምን እንዳልተፈለገ ነው...	negative
በተለያየ ጊዜ የምጠይቃቸው ሠወችን  ተከታትየዋለሁ በጣም የወረደ የጋዜጠኝነት ሙያ ያለው የተቀጠረበትን እንጅ ሌላ የማይታየው ሆዳም ጋዜጠኝ	negative
ያ እንዲሆን በፍፁም መፍቀድ የለብንም። ስልጣን ሳይዙ በለው፣ ቁረጠው ፍለጠው ያሉ ስልጣን ላይ ቢወጡ ወደለየለት ትርምስ እንደሚከቱን አያጠራጥርም።	negative
የ110 ሚሊዮን ህዝብ እጣ ፈንታ በጥቂት ውር ውር በሚሉ የጎሳ አክራሪዎች እብደት አይወሰንም።ኦ ኤም ኤን-ሸኔ የደፈጣ ውጊያ በኦሮሚያ ሲኢያደርግ እነ ጃዋር ለውጡ ባመጣው ነጻነት በከተማ ሆነው ያግዛ…	negative
ሀ-meme ስጋውን ተዘልዝለው ጨረሰዋል። አሁን ተራው በየቲቪው እየቀረበ ቅሌት መከናነብ	negative
ጥፋተኛና በዳይ ተቀምጦ ተበዳዮች ቄስ ሽማግሌና ፓስተር ጭምር እየተላከባቸዉ ይቅርታ ጠይቁ የሚባልባት አገር ኢትዮጵያ ብቻ መሆን አለባት!ትናንት ይህንን አሳይቶናል ዛሬም እያየንነው-አስተዋዮችና መል…	negative
የአብይ ተላላኪ መንግስት በአለቆቹ ባፍንጫው ካልተገደደ፣ ምርጫ የማካሄድ ፍላጎት የለውም። ፍትሀዊና አሳታፊ ምርጫ ከተደረገ ወጤቱ ከሁኑ ይታወቃልና።  ግዜ ለመግዛት እንጂ ፣ በዙ አከ…	negative
ኢሳያስ ኣፈወርቅ የጀነራል ሰዓረን ገዳይ በኣስቸኲይ እንዲፈታ ለኣብይ ኣህመድ ትእዛዝ ሰጠ። ከጌታቸው ኣሰፋ ማህደር ቁ/9የተወሰደ።	negative
ኢምፔሪያሊስቱ ታሜ። ምንም ማድበስበስ የለ፣ ሃቅ ሃቋን ቁጭ ???? ብዙ ሰዎች የታሜን ትክክለኛነት ዘግይተው ነው የሚረዱት።	negative
ለኢትዮጱያ ህዝብ ብሎ facebook ተጥዶ እሚያድር መሪ ኣለን እና እልል በሉ። እንደውም reply እያለ ሁላ ለህዝቡ ክብር ሲል ይኮምታል	negative
ኔቱ ግን ምንድነው እየሆነ ያለው ...ደውለህ ለማውራትም ስቃይ ሆኖል	negative
አማርኛ ግን ስለምን እንዲህ ለስድብ ብቻ ጥቅም ላይ ዋለች? መች ይሆን ሞራል የምትላበሰው?	negative
ሊጠፋዎት ከሆነ መሞትን ትሞታላችሁ ልሳሰመደይ ውዶረበ መነም. እኔ ምንም አልተናገረም ርበነ ቅውአ ንትንዴ ይቬርሃ	negative
ትምህርቴን አጠናቅቄ ጥሩ ደረጃ እደርሳለሁ በሚል የነገ ተስፋ ሰንቆ ዩኒቨርሲቲ የገባ ተማሪ  ድንገት ተጠልፎ ራሱን ጫካ ውስጥ ሲያገኘው የሚሰማውን ስሜት ጠቅላይ ሚኒስትሩ ጨካኝ ነውና…	negative
ያ የምትጽፉት ታሪክ የህጻናት ት/ቤትን ከአንዴም ሁለቴ ተመላልሶ በክላስተር ቦምብ ከደበደበ መሪ እና ድርጊቱ እንኳን ሊያወግዙ ተጨማሪ ክላስተር ቦምብ መግዣ ሲያዋጡ ከ…	negative
እሺ ባክህ Mr. ቀመሬ! እነሱ ገና ሲሸልሉ ወላፈኑ ይበላሀል። ??	negative
ታካብዳለህ እንዴ እያለች ነው	negative
ከራስሽ ጋር የተጣላሽ እንዲህ ያለ አስነዋሪ ንግግር እንዴት ካፍሽ ይወጣል?	negative
ለራሱ በቀን 24  ጊዜ ምክር የሚያስፈልገው ፉዞ በቀን 3 ጊዜ ካልመከርኳችሁ ሲል ምን ይባላል?	negative
በሠሯቸው እርምጃዎች ምክንያት ቤተሰቦችዎ ደምን ያፈሳሉ ፡፡ ለድርጊቶችዎ የዘላለም ሥቃይ ይሰማቸዋል ፡፡ ያፈሰሱ እንባዎች ወደ ደም ይለወጣሉ ፣ የሚሰማቸው…	negative
☝??አንድ መሠረታዊ ጥያቄ! እስካርፉ ስንት ብር አውጥቶ ይሆን?	negative
“አቶ ለማ መገርሣ መድረክ ላይ ሆነው ውህደቱ አስፈላጊ አይደለም፤ የመደመር ዕሳቤው አያስኬድም አላሉም። አማራጭም አላቀረቡም።” አቶ ታየ ደንደአ (SBS -Radio)	negative
ውይ ቻይና ውይ!! መቼ ነው ግን ካንቺ ደህና ነገር ሚገኘው??	negative
ከኢዜማ የተሻለ ፖሊሲ ያለው የለም ስትል ከኢትዮጵያ የተሻለ ህገመንስት ያለው ሐገር የለም ሲሉ የነበሩትን የወያኔ ካድሬዎች ነው የምታስታውሰኝ	negative
ለሌዎች የማይመነዘር ህይወት ትርጉም አልባ ነው...!! Angelina Jolie	negative
የለማ መገርሳ ነገር ግራ የሚያጋባና ድርጂታዊ አካሄድን ያልተከተለ መሆኑ ከጀርባ ያለውን ለማዎቅ ያጋጋል በትንሺም ቢሆን የፌደራሊስቶችን ቀልብ ገዝቷል  ለማንኛውም ሁሉንም በትገስትና…	negative
ውሸት ነው አባቴ	negative
አንተ መርዝ	negative
እነርሱም ሽልማችሁን ለመያዝ እየሞከሩ ነበር ልያታይ ጥስው ዶረበ ጽርቅ ድንአ እሱ በጣም ጥሩ አልነበረም ውሰ ውቀበደተየ	negative
የኦሮሞ ህዝብ ጥያቄ የፍትህ አይደለም እንዴ? የአማራስ የተለየነው እንዴ?  የእኩል ተጠቃሚነት አይደለም እንዴ?  የዲሞክራሲ ጥያቄ አይደለም እንዴ?  አኝዋኩም፣ሀመሩም ፣ሱርሚውም ተመ…	negative
የ27 ዐመት ግፍ ድርጊት በዛና ያለአንድ ጥይት  ስልጣናችሁን ተቀማችሁ አሁን ደግሞ እነኚህን የድሀ ገበሬ ህፃናት በየሜዳው እየገደላችሁ መ…	negative
የኢዜማን ቴሌግራም ቻናል እከታተላለሁ። በፖሊሲ በደንብ የተዘጋጀ እና በእውቀት ላይ የተመሰረተ ነው። የሃገሪቷ ችግር በስሜት በመነዳት እንደማይፈታም ገብቷ…	negative
የሴቶች ደህንነት እንደ ዜጋ ቅድሚያ ይልተሰጠ... የችግኝን ያህል ግድ ያልሰጠው፤ከአሸባሪ እና አጋች መጠበቅ የማይችል መንግስት ምን አይነት አሳታፊ ኢኮኖሚያዊ ብልጽግና ነው የሚፈጥረ…	negative
4.ወለጋ ላይ አስፓልት መስራት ለኦነግ ጫማ ገዝቶ ማጫመት ነው። ~ መለስ ዜናዊ	negative
እሱም ያጥወለውላቸዋል... አፄዎቹ (የድሮ ስርአትን) አምረው ከዙፋንቸው ተከስተው ሲያዩ... ልባቸው ቀጥ ብትልስ...	negative
በደንብ እንጂ. ዘረኛ ነህ!	negative
ኣማራና ሽንፊላ ታጥቦ ኣይጠራም ተብሎ ነበር...እኛ ግን እኮ ዘፍዝፈን ነበር ያጠብናችሁ። this time በበረኪና እስክትበጣተሱ	negative
ኃጢአትህ አልተስተካከለም ፡፡ የዘለአለም ዕድል ከእውቀት ግዛት ባሻገር ወደሚያልፈው ማለቂያ ባዶነት ይመጣል። እውነትን ፈልጉ ወይም በእብደት ተያዙ የመጨረሻው ፈራጅ ይሆናል ፡፡…	negative
ዜና!  በኢትዮጵያ ግብጽ እና ሱዳን መካከል በኅዳሴው ግድብ ዙሪያ ሲካሔድ የቆየው ስብሰባ በአመዛኙ መግባባት ላይ ሳይደረስ ቀረ	negative
እውነታ አይደለም	negative
ውይ የኔጌታ ይቅርታ ስድብ ከመሰለብኝ  ሽሮን በአስር ደቂቃ ውስጥ ፎሮፎር እንዲሆን አድርጎ በጥብጦ የሚያወጣው ሙያ ባይኖረው ነው ብዬ እኮ ነው	negative
በደሀ እምባ፡~?? ስንቱ በደሃ ደም፣ ሰርክ እየታጠበ  ለፍርድ ይቅረብ ያለነው ፣ለምርጫ ቀረበ!!!??     ~በላይ በቀለ ወያ~   ዜግነት??ኢትዮጵያ????❤   የቆዬ ከሚስቱ ይወልዳል አለ…	negative
አይደለም አይ አይ አይ ልላችይ ንሆሊ ሚራገስአ ሱእ ትባልናም ደህ ውነ ንማ ውገልፈሚየ ርከሞመ ሎጥቀ	negative
ምንም አዝግ ብቻ	negative
በ3 ቀን ውስጥ እንዲህ ያለ ስነምግባር የጎደለው የዜና ርዕስ ሲጠቀሙ ለሁለተኛው ጊዜ መሆኑ ነው። ጠለምት ላይ በአጋቾች የተገደሉ 6 ህጻናትን እንደ አንድ ተራ የ…	negative
ድንግልናችሁን አፍርሳችሁ ስትባረሩ እዚ እኛ ሃጣን ጋር ተሰዳደቡ	negative
አልገባው ላለ አናቱ ላይ ትምህርት ቤት አትሰራበት።	negative
???????? እውነት የሆነውን ነገር አትካድ እንጂ ተው	negative
ምን እንደምትል አላውቅም	negative
ጉድለትን ቢያወሩት፣ ለምን ይሄ አልሆነም እያሉ ቢጠይቁ ማለቂያም መልስም አይገኝም። እኔ ምን ላድርግ ብሎ መነሳትን የመሰለ የእርካታ ምንጭ ግን ፍጹም የለም። በርታ ወዳጄ። ተሳካ…	negative
በአዋልድ ስም ፣ “ጄኒ ክሩሴ” ፣ አሥራ ሦስቱ አጋንንት ፣ ይህንን ሰው በዘለፋ ስቃይ ውስጥ በመንጽሔ ነበልባል እንረግማለን። ሰይጣን መስማት ወይም መጸለይ ይ…	negative
እኔም እንዳንቺው እርግብ ኩሷን ስትጥልብህ ሐብት ነው የሚሉት ነገር እውነት ቢሆን ኖሮ እኔም የሌለ ልጥጥ ነበርኩ ?? Im not joking ??	negative
ኦቦ ለማን ገፍተን ፅንፈኛ ያደረግነው እኛው ነን  ኢትዮ ዊኪሊክሶች ??   እቺ ትንታኔ አሁንም ፈገግ እንዳሰኘችኝ አለች ??	negative
እንዲህ እቅጭ እቅጩን ግልጽ ባደባባይ እስካልተነጋገርን የውሸት መደመር፣ ብልጥግና ምና ምን እያልን ቃላት መደርደር ችግሩን ከማባባስ ውጪ መፍትሔም የመፍትሔም አካል ከቶ ልሆን አይችል…	negative
ብልፅግና በስልጤ ህዝብ ላይ እየሰራው የለ ብልግና።	negative
ለሁሉም የአረብ ሀገራት መሻሻል እና ብልጽግና እንዲቀጥሉ እንመኛለን	negative
ወራሪ አይጠረቃ የዘር ነው። ድሮም በዚህች እናት ሀገር ላይ ተምች ነው የለቀቀባት።	negative
ጠቅላይ ሚኒስትር ዐቢይ ያልደመሩት የኢትዮጵያ ሴቶች የሰላም ጥያቄ  በሕሊና ብርሃኑ	negative
በዘመኑ ወረተኞችና ጎጠኞች ያለ ስም ስም ተስጧችሁ ለተገፋችሁት ወንድሞቸ እንኳን ለብርሃነ ልደቱ አደረሳችሁ።  እውነት ነጻ ያውጣል!!	negative
በሌላ ሃገር ቢሆን ኖሮ ደመቀ መኮንን አብይን ጨምሮ ስልጣን መልቀቅ ነበረባቸው።  ሃገርን እና ህዝብን መጠበቅ አቅም የላቸውም።	negative
የሚያመሳስላቸው መሰረታዊ ነገር ቢኖር የጥቃት አድራሹ ቡድን አባላት ሊያጠቁት ካስቡት ቡድን (ግለሰብ)ብሄርን ቋንቋና ኃይማኖት አንጻር የሚሰማቸው ኢ-እኩልነት ነው። አብዛኛውን ጊዜ ይ…	negative
ግን የቤት እመቤት ሆኖው ዝም ብለው ቤት ሚዜፈዘፉ ሴቶች አስተውህ እንዳናይሆን። ሴት እኮ ነጻ ከወጣች እንሱ ናቸው እንደተጎዱ ሚሰማቸው።	negative
ጠ/ሚ አቢይ አህመድ የኦሮሞን ህዝብ አደራ የበላ መሪ ነው:: የህዝባችንን አደራ የበላ መሪ ዛሬ ወይንም ነገ የኦሮሞ ህዝብ መሪዎችን ላለመብላቱ ምንም ዋስትና የለም:: ጠንካራ የሚባሉትን የኦዲፒ መ…	negative
የፈጣሪ ያለህ! ግን እንዴት ነዉ እንደነሱ ማሰብ የሚቻለው?	negative
ስድቡን ምን አመጣው?? አድበስብሼ አላውቅም!! መረጃ ያቀረብኩልህ መሰለኝ፡፡ ያለመረጃ አውርቼ አላውቅም!	negative
ሽንታሞ የአማራን መጥላት የትም አያደርስህም ግም	negative
ግቢ የሸሹት ሞት መንገድ ላይ አገኛቸው?! ??????  ኧረ የመፍትሄ ያለህ!!!  እስከመቼ ሟቾች ቁጥር ብቻ እየሆኑ እንዘልቃለን?  ዘላቂ መፍትሄ የሚኖረው መቼ ነው?	negative
ስንት አማራ ስንት ኦሮሞ ... እያሉ በሞታችን ሙድ ሊይዙብን ነው ዛሬም???	negative
የኔ ጥያቄ እኮ ነብስ እረክሷል መሰለኝ አማራው እንደ ሰላም ሀገር እነዚህ አራጆች ሀገር የሚሔደው ዮንቨርስቲ መማር ገነት ያስገባል የተባለ ነው የሚመስለው ያሳዝናል ።	negative
ተመጫለሽ ብየ መንገዱን አላምነው  የሚመላለሰው ሌላው ሌላው ሰው ነው	negative
ከተገኘ ቆዳውን ነው እንጂ ....ለምን ስጋውን ብቻ .... LoL ! ?????? ??????	negative
ስትሮክ ውስጥ የገባ አገር ላይ ስቶክ ይላሉ ለዛውም ግንቦት ላይ።	negative
እዛው ቡዳ	negative
ብዙ የሱንና ሰዎችን ሲያስጨፈጭፍ ስለነበር፤ አሁን ላይ የርሱ አለመኖር ለሱንና ሰዎች እረፍት ነው።  አል-ሐመዱ ሊላህ!	negative
የታሪክ አዋቂው አህመዲን  ጀበል   እስልምና  ወደ  ኢትዮጵያ  የገባው   በ16ኛው  ክፍለ  ዘመን  ነው  ብሎ  ይበጠረቃል! ስለመንግስት  እና ስለታሪክ ያለው  አስተሳሰብ  መሳቂ…	negative
