tweet	label
Yàtọ̀ sí oúnjẹ tí a gbọ́, t'ó ní ìwúkàrà nínú, tí a ń pè ní àkàrà, a ní oríṣiríṣi àkàrà ìbílẹ̀. #AlayeOro #Akara #Yoruba	neutral
RT @user: Kíni igún ṣe tí ọ̀bọ kò ṣe? Igún pá lórí, ọ̀bọ pá níìdí. #yoruba #proverb	neutral
RT @user: Bee si ni Oyo mesi, tinu Oyo l'Oyo fee se! RT """"""""@user: Ajíṣebíọ̀yọ́ làá rí. Ọ̀yọ́ kìí ṣe bíi baba ẹnìkọ́ọ̀kan. ...	neutral
RT @user: 48. Ó wáá rán Ọlọ́run léti pé òun mà ti ń gbé ọmọ sí ikùn òun fún odidi oṣù mẹ́sàn @user @user @user	neutral
RT @user: àgbò """"""""@user: Oyá tanmọ̀ọ́ o? Kí la npe akọ àgùntàn?""""""""	neutral
8. Kí ni orúkọ ẹyẹ yìí tó kúndùn láti máa jẹ ata ní èdè Yorùbá? Fún olobó, ẹyẹ yìí ni wọ́n máa ń perí bí wọ́n bá ní 'ó ń rẹ́rìn-ín bí ____'. #Ibeere #Yoruba https://t.co/H0mMFWJbNZ	neutral
Àbá (idea) Abà (Barn/granary) Abá (a kind of mat) Àba (Incubation) (see image for tonal sound)... https://t.co/z0fRwRMoFd	neutral
Kìrà kìtà ò dọlà, àfi ẹni tólúwa bá fi fún | Ká ṣiṣẹ́ bí ẹrú ò da nǹkankan {not by power or might, only God} #yoruba #proverb #omoyoba	neutral
RT @user: Ǹjẹ́ ìwọ́ mọ̀ wípé a máa ń hun aṣọ ńlá ìbílẹ̀ wa kan pẹ̀lú ohun èlò tí a mú láti ara kòkòrò? #Yoruba https://t.co/LAx9q23TpB	neutral
RT @user: @user. Iri orun ni o se si lori ti o fi tutu pada.	neutral
Ikede Ile Ise Iwe Irohin Alaroye: A n fe eni to mo ero komputa lo. http://t.co/bFjKyUdNCh	neutral
10. Àwọn àgbà ní """"""""dèdèrè kì í bá 'ni làgbà, kékeré ló ti ń bá' ni. Kíni dèdèrè? #ibeere #Yoruba	neutral
#yoruba Ọmọ Yoruba ní mí ooo https://t.co/mk02pcrhQm	neutral
@user: Takada mi ati kalamu mi ise ya... RT @user: Àsìkò #Ibeere ti tó wàyí @user"""" :)	neutral
A-fún-irúgbìn l'ẹni t'ó gbin nǹkan. @user	neutral
RT @user: È-HÙ Bí a bá gbin èso tàbí fọ́n irúgbìn, bí ó bá rí omi fà mu dáradára yóò hù. Àkọ́kọ́ hù ewé ohun ọ̀gbìn náà ni à ń pè ní…	neutral
In Yorùbá, oyin is honey while afárá oyin is honey comb #yoruba #yorubaword	neutral
Answer /Èsì: Ọ̀ṢUN They items are derived from the Oríkì of Ọ̀ṣun / nínú Oríkì Ọ̀ṣun ni a ti mú àwọn ǹkan wọ̀nyìí jade: - Ọlọ́wọ́ Idẹ - Olóòyà iyùn - Ọ̀ṣun onídìrí - White clothes are used by Ọ̀ṣun worshippers / àwọn Ọlọ́ṣun ló ma ń lo aṣọ funfun. . https://t.co/b7w3wD3uay	neutral
Pádi ọ̀gẹ̀dẹ̀ (àgbagbà/páráǹtà) . #InYoruba #learnyoruba #Language #Yoruba 🍌 https://t.co/C1AkWXFFCg	neutral
Orúkọ tí a ma ń pe ọba Òsogbo ni, ÀTAỌJÀ ÌLÚ ÒSOGBO. The title of the king of Òsogbo is, ÀTAỌJÀ of Òsogbo (Ọ̀SUN STATE).	neutral
Ṣọ̀ún ni ọba ìlú Ògbómọ̀ṣọ́ #Ogbomoso #Yorùbá	neutral
1. Kíni ìdí tí a fi ní, """"""""bí ewé bá pẹ́ lára ọṣẹ; á d'ọṣẹ?"""""""" #Ibeere #Yoruba #Owe	neutral
ọmọ Yorùbá lèmi o! #finegirl #swagger #yoruba… https://t.co/07YxqzOXKQ	neutral
Oruko mi ni Ayobami omo popoola Abimi ni ilu igboora no ipinle Oyo. Awa lomo asejana Abayomi #TweetinYoruba	neutral
RT @user: Kí ni 🚂 lédè Yorùbá? #learnyoruba #Yoruba #language https://t.co/qvgfCgNjHB	neutral
9. Bàtà sálúbàtà tí mo rà ní Abẹ́òkúta pẹ́ títí. Kí ni gbólóhùn mìíràn fún """"""""títí""""""""? A] Kánrinkése B] Salahu D] Jọjọ #Ibeere #Yoruba	neutral
B’ópé títí, akólòlò yó pe """"""""baba"""""""" Lodifa fun akede ijoba Nigeria Lai Mohammed oni ki a gba kamu, wipe @user un se ise ninu iyewu @user https://t.co/DcmCVJxIgI	neutral
Tí èèyàn bá kú sí inú omi (òkun, ọ̀sà, odò abbl), etí omi ni wọ́n gbọ́dọ̀ sin òkú ẹni náà sìí, Lẹ́hìn tí wọ́n bá ti ṣe àwọn oríṣiríṣi etutu. Ìgbàgbọ́ àwọn Yorùbá ni wípé, ẹni náà ti di òrìṣà omi.	neutral
àwọn ọmọ ẹnu ìkọ́ṣẹ́ kan léè dá dúró láàyè ara tìrẹ, tí àwọn kan sì ma ma sin ọ̀gá wọn lọ.	neutral
Ìkòkò dúdú la fi ń sebẹ̀! #gangan #Yoruba #drum	neutral
Ogun ni ogun Òwu tí a ti kọ́kọ́ lo ẹ̀tù ìbọn, ogun Lásinmi, Ògele, Mùgbámùgbá, Ẹruumu, Kànlá, Oníyẹ̀fun, Jalumi,... #AareOnaKakanfo #Yoruba	neutral
Ẹ̀yin ọmọ Alákétu ní #Dahomey, bóo ni Kétu o? #Yoruba	neutral
1960 ni Abàmì-ẹ̀dá fẹ́ ìyàwó àkọ́fẹ́; Rẹ̀mílẹ́kún Taylor ní ìlú Lọ́ńdọ̀nù. #Fela #NiIranti #Egungun #Yoruba	neutral
RT @user: @user @user @user afefe ajodun ogorun odun nikan lo nfe lowolowo l'abuja bayii oo #TweetYoruba	neutral
RT @user: @user Kini itumo, abi idi ti a fi'n pe won ni Aguda?	neutral
Sákárà Fiesta 2017, la pe àríyá náà, Ọjọ́ Àìkú, ọjọ́ kẹrìndínlógún, oṣù Igbe, ní Freedom Park, Èkó ni yóò ti wáyé. #Sakara https://t.co/esTXEjoQKT	neutral
Omo mo mo mo mo baba Oni Lu.. 5th and 4th #generational Drummer ... 🥁 “ ti pe ti pe “ Issa longtime thing . . . #yoruba #heritage #fatherandson #royalty @user Winnipeg, Manitoba https://t.co/fYEjGgCgBe	neutral
Òwe yìí ń sọ fún wa pé ijó ni ti Agẹmọ, àmọ́ gbogbo Agẹmọ kọ́ ni oníjó. #Irinajo #Ijebu	neutral
@user Eee iye mi. Bilẹ̀ ti wà?	neutral
Ìtàn àtọwọ́dọwọ́ kan sọ pé kí Ṣọ̀ún tó jẹ́ ọba Ògbómọ̀ṣọ́ ... #Ogbomoso	neutral
Ta l'ó kọ́ Ọ̀ṣun Sẹ̀ngẹ̀sẹ́ Olóòyà Iyùn ní Ifá dídà pẹ̀lú owó ẹyọ? #Ibeere #Yoruba	neutral
Onígbàjámọ is barber in Yorùbá (abẹ onígbàjámọ mú - the barber's blade is sharp) #Yoruba #LearnYoruba #Yorubaword http://t.co/wBU5x4OrYS	neutral
Láì sí wípé, àwọn Ìgbìmọ̀ mẹ́ta yìí fi ọwọ́ so ọwọ́ pọ̀, kò sí òfin tí wọ́n lè fi lélẹ̀, tàbí kí wọ́n yí padà. Orísun: Samuel Johnson, The History of Yorubas	neutral
Ǹjẹ́ ìwọ́ mọ̀ wípé gbólóhùn n nì """"""""yìgì"""""""" tí a máa ń lò rọ́pòo ìgbéyàwó, kì í ṣe èdè ilẹ̀ káàárọ̀-o-ò-jí-ire? Bẹ́ẹ̀ ni, àyálò láti inú èdè Haúsá ni yìgì/iyìgì. 💍 #Yoruba #Hausa	neutral
RT @user: OÒGÙN-UN SÉGESÈGE ÀRÙN INÚ Ẹ̀JẸ̀ 1. Kànáfùrù 2. Osùn 3. Ata ìyèré 4. Atare A óò da mẹ́rẹ̀ẹ̀rin sínú ọtí ògógóró. Kí onít…	neutral
ṢÍṢE IṢẸ́ PẸ̀LÚ ÒṢÌṢẸ́: ÀWỌN ONÍṢẸ́ ỌWỌ́ Àwọn oníṣẹ́ ọwọ́ bíi, alágbẹ̀dẹ, àwọn tó ń rọ Idẹ, àwọn tó ń hun aṣọ, àwọn tó ń hun ẹní, àwọn agbẹ́gilére, àwọn ọ̀mọ̀lé, oníṣègùn abbl, ọmọ iṣẹ́ ni wọ́n fi ń gbéra níbi iṣẹ́ wọn.	neutral
RT @user: @user Eyin ori tabili	neutral
@user Ọlọ́run ló sì mẹni tí ń sin òun	neutral
RT @user: A o fi omo ayo f'ayo RT """"""""@user: Àwọn Yorùbá ní bálẹ́ bálẹ́ ...""""""""	neutral
♫ I jẹun tẹ́ ẹ wàwà sáyà. Ẹ se ure!I rójú tẹ́ ẹ wálè rayè yìí lọ. Ẹ se ure! Ee ee ee. Ẹ se ure! #ElemureOgunyemi	neutral
Ọbẹ̀ òṣíkí ẹlẹ́ja àrọ̀-irà tí ó ní ọ̀pọ̀lọpọ̀ irú nínú, pẹ̀lú olú, ni ẹhùn t'ó hùn mí í jẹ. Ọ̀rẹ́ẹ̀ ẹ̀bà. Èyun-ùn lọbẹ̀. 😍	neutral
'Boca de Rua': Ìwé ìròyìn ilẹ̀ brazil láti ọwọ́ àwọn ènìyàn tí ó ń gbé ní ojú òpópónà. Boca de Rua (Ẹnu Asùnta, tí a tún mọ̀ sí ìwé ìròyìn Boca) jẹ́ ọgbọ́n orí ọ̀wọ́ àwọn akọ̀ròyìn kan láti pèsè ọ̀nà tí àwọn asùnta... @user https://t.co/rhxvmMM79z	neutral
Oríkì ọmọ èèyàn pọ̀ jàntìrẹrẹ, ǹjẹ́ o mọ̀ pé oríkì Yoòbá ò kí ń ṣe fún ènìyàn nìkan? http://t.co/uILHp36fjS #Oriki #Yoruba #Yobamoodua	neutral
@user Ṣé ẹ máa ráàyè darapọ̀ mọ́n wa fún #tweetYoruba baba? --&gt; http://t.co/52eEZngdRg	neutral
CLANS AND THEIR HERITAGE NAMES / Ẹ̀YÀ YORÙBÁ ÀTI ORÚKỌ ÌṢẸ̀M̀BÁYÉ WỌN (1): ÌJẸ̀BÚ ọmọ ALÁRẸ̀ Ẹ̀GBÁ ọmọ LÍṢÀBI ÌBÀDÀN ọmọ AJÒROSÙN Ọ̀FFÀ ọmọ LÁLỌMÍ ÀKÚRẸ́ OLÓYÈ MẸKÙN ÌWÓ ọmọ ODÒ ỌBÀ ÌLỌRIN ÀFỌ̀NJÁ IFẸ̀ ÒÒDUÀ	neutral
RT @user: Oluwa loni disco...	neutral
RT @user: New post: Bi Ọdẹ bá ro ìṣẹ́ ro ìyà inú igbó, ti ó bá pa ẹran kòní fẹ́nì kan jẹ – If the Hunter thinks of http://t.co/eDV…	neutral
RT @user: Iṣẹ́ ló sọ ọmọ nù bíi òkò Gẹ́gẹ́ bíi bàbá wa Ebenezer Obey ti kọ nínú orin wọn kan, tí àkọlé rẹ̀ ń jẹ́ ÀRÀ Ń BÁ DÁ wọn kọ wí…	neutral
Toò. Ibi a wí la dé yìí o. #Feast http://t.co/Rbo799wkmv	neutral
Esi idanwo Jamb ko ni jade ni kiakia l'ọdun yi. Ẹ wo ẹkunrẹrẹ fidio yii fun alaye. #jamb https://t.co/9E8B42DUQL	neutral
RT @user: Ejo ewo ninu awon ore mi ni ori Tuita lo se ere """"""""Baba ati Iya"""""""" ni kekere? Edahun ni Shoki #TweetYoruba #TweetinYorubaDay ...	neutral
@user se nkan ti e feran ko niyen? #TweetInYoruba	neutral
Ǹjẹ́ ìran #Itsekiri bá Yorùbá tan? Ìbátan ni Ìbíní àti Ìtṣẹ̀kírì na? #Warri #Benin #Yoruba	neutral
RT @user: @user Egbẹ̀ẹ́dógún (Igba mẹ́ẹ̀dógún)	neutral
Nítorí ẹ̀wà máa ń wú, ni a fi pe ohun èlò tí a mọ̀ sí 'leaven' lèdè Gẹ̀ẹ́sì ní ìwúkàrà. #AlayeOro #Akara #Yoruba	neutral
2. Ẹ̀wà òtílí àti awújẹ jẹ́ méjì ń'nú ẹ̀ya ẹ̀wà ilẹ̀ wa. Orúkọ wo ni Yorùbá ń pe ẹ̀wà inú àwòrán yìí? #Ibeere #Yoruba https://t.co/773KsGKYv1	neutral
Ooto ni e rii so""""""""@user: @user — Eni tio ba fi isu (yam) ran se si ni ni ile (house), o ye ka fi iyo ran se si ni oko (farm	neutral
@user: @user E dakun silebu melo lowa ninu oro yi? 'Arikuyeri'"""" A-rí-kú-yẹ-rí (5)	neutral
Mo fẹ́ lọ yà mọ́n. Mò ń bọ̀. :)	neutral
KÍ KÍ ỌBA: A kìí kí ọba ní ìbẹ̀rẹ̀, a sì kìí kí ọba ní ìnàró. Ìdọ̀bálẹ̀ ni à ń kí ọba. GREETING A KING: We don't greet a king while squatting nor while standing straight. We prostrate while greeting a king.	neutral
@user kí wá ni aṣọ-ẹbí?	neutral
Kíni ìtumọ̀ irun wa? #AwaLaNiIrun	neutral
1. Ẹran-oko wo ni wọ́n tún máa ń pè ní iwẹ́? A] Ọ̀pọ̀lọ́ B] Eku D] Ẹyẹ #Ibeere #Yoruba #learnyoruba #Language	neutral
Gómìnà ìpínlẹ̀ Èkó, @user ti pàṣẹ pé kí wọ́n ti gbogbo ọjà àti ìsọ̀ tí kò tá ohun tí kò ṣe pàtàkì fún ọjọ́ méje tí yóò bẹ̀rẹ̀ láti ọjọ́ ọjọ́bọ yìí . Bákan náà, wọ́n ti ṣe àdínkù ìpéjọpọ̀ àwọn ènìyàn sí 25. 1/2 https://t.co/tHd636RJjm	neutral
Ǹjẹ́ ìwọ́ mọ̀ wípé tẹ́lẹ̀tẹ́lẹ́rí, ní nǹkan bíi 1853, Bí-Ọlọ́run-pẹ̀lú ni à ń pe ìlúu Lànlátẹ̀? #Eruwa #Yoruba #Oyo	neutral
EÉGÚN KÍLÁJOLÚ: Eégún tí ó ma ń jáde lọ́dọọdún ní ìlú Ẹ̀pẹ́, ní ọ̀sẹ̀ kejì, oṣù Igbe ni, ní ìgbà ọdún Ọkọ̀ṣí. Eégún náà wà ní ìrántí ogun Àkálájolú ní bíi Ọgọ́jọ ọdún s'ẹ́hìn. https://t.co/oDSKwBXkn1	neutral
4. Àlọ́ o! Kí ló kan ọba ní ìkó? #Ibeere #Yoruba	neutral
Yorùbá NEWSPAPER AND MAGAZINES / ÌWÉ ÌRÒYÌN YORÙBÁ: Èkó Ìgbẹ̀hìn 1925 Elétí Ọfẹ 1923 Òṣùmàrè Ẹ̀gbá 1925 Ìwé Ìròhìn Èkó 1888 Ìwé Ìròhìn (Ẹ̀gbá) 1859 Akéde Èkó 1927 Èkó Àkéte 1922 Ìròhìn Yorùbá 1945 Ìròhìn Òwúrò 1959 Aláròyé 1985 Ìṣọ̀kan 1997	neutral
#TranslateToYoruba awon oro bii Blackberry,Facebook ati Twitter ko see tumo si Yoruba nitori oro akanse fun ile ise (Trademarks) ni won	neutral
♪♪ #Nigeria yìí ti gbogbo wa ni ... ♪♪ #SunnyAde #ANewNigeria @user	neutral
RT @user: @user e po oyin pelu omi oroombo kia kia. E le go si inu omii gbona tabi kee mu bee.	neutral
RT @user: Lẹ́yìn tí a ti kó ọ̀pá-m̀-bàtà jáde, àwọn awo yóò máa yí ‘de ní ṣísẹ̀-n-tẹ̀lé. #EyoOrisa #EyoFestival #Yoruba	neutral
@user wọ́n á tún máa wípé """"""""Bí iwájú ò ṣé lọ, ẹ̀yìn á ṣé padà sí""""""""	neutral
RT @user: Ise ni o se da se owo o see da na	neutral
@user @user @user @user @user @user @user @user @user Ògbóǹtarìgì oníṣòwò ẹrú nù un. Obìrin ogun.	neutral
RT @user: Kí ni orin soca? Ìbáṣepọ̀ wo ní ń bẹ ní àárín-in soca àti calypso? #Trinidadcarnival2019 https://t.co/Wl0zaJQNEN	neutral
Wọ́n ńrìn gẹ̀rẹ́-gẹ̀rẹ́ lọ nínú igbó, wọ́n ń sun ìjálá lọ. Iyè ológìní sọ, ó ràntí ìgèrè tí ó dẹ sí kátá lánàá, ó ní ká wọn yà síbẹ̀ lọ wòó.	neutral
Yoòbá bọ̀ ó ní, ogun ní í ṣi ni mú, èpè kì í ṣi ni jà. Tótó ṣe bí òwe o! #OgunIleYoruba #Yoruba	neutral
Òòṣà ìyá méjì ní ń bẹ. Òòṣà wo ni ìwọ́ jẹ́ nínú ìyá? #AyajoOjoIya	neutral
Oruko mi ni Ademuyiwa Adebola Taofeek, a bi mi ni ilu Iseyin ni Ipinle Oyo sugbon Omo Ikire ni Ipinle Osun ni mi #TweetinYoruba	neutral
Nínú àṣà ìbílẹ̀ Yoòbá, bí a bá rúbọ sí Ọ̀ṣun torí ìṣorò àìrọ́mọbí tàbí òmìíràn, Èṣù ni yóò gbé ẹbọ yìí lọ sí ọ̀run. #Asairubo #Yoruba	neutral
Ojupopo pelu Kristi ❤❤😘💥🔥🔥@user 👉 Yorùbátv ẸGBẸ ỌMỌ OLÚWA BÍ GBOGBO ÀGBÁYÉ Ojú òpó ìkànsíraẹni 🇳🇬🇹🇬🇧🇯🇧🇷🇨🇴🇨🇺🇬🇭🇨🇮______________________________□ Yoruba TV 🥰😘🔥 #yoruba #yorubatv #yorubaweddings #ebi #asoebi… https://t.co/8bntn3b622	neutral
RT @user: @user Ida lohunlohun... Ki i je ka mu biledi koja legbe eti e.	neutral
Oúnjẹ òkèlè wo ló gbajúmọ̀ jùlọ nínu Àmàlà, Iyán, Ẹ̀bà àti Fùfú? |#EdeYorubaDunLeti #Choppings #Yoruba #yorubasofsocialmedia #tuesdayvibe #tuesdaymotivations #EndInsecurity #EndBadGovernmentInNigeria @user @user @user @user	neutral
RT @user: """"""""@user: Kíni orúkọ míràn tí a npe olóngbò #ibeere""""""""---&gt; Ológìnní #Idahun	neutral
Láti lè tètè gun orí ìtẹ́ (bí ọba bá pẹ́ jù kí ó tó wàjà), wọ́n ṣe òfin wípé, bí ọba bá wàjà, wọ́n ma sin Àrẹ̀mọ rẹ̀ mọ ni. Òfin yìí wà, láti dẹ́kun pípa ọba, láti ọwọ́ Àrẹ̀mọ. Òfin yìí wà, títí di ọdún 1858, nígbà tí Ọba Àtìbà fi fagile, kí ọmọ rẹ̀ Adélu	neutral
#Yoruba Eko eleko Oun ni Egba elegba.	neutral
RT @user: #TweetinYoruba Oruko temi ni Omoyungbo Toyin, omo Oka Akoko ni mi. Abi mi si Ikare ni ipinle Ondo. Ise Ologun ni mo n se.…	neutral
8. Láálá t'ó r'òkè, ilẹ̀ ló ń bọ̀, dúdú yẹmi ọmọ́ lọ s'ọ́run kò dé mọ́. Kín ni o? #Ibeere #Yoruba #Alo #Apamo	neutral
@user Èèbó aláwọ̀ funfun báláú kúkú ni. Èmi ọkùnrin mẹ́ta. Wọn ti mọ̀n mí. Oun tí mo wí l'abẹ gé. Ó yínu sẹ́gbẹ̀ẹ́ kan lójú ẹsẹ̀ ni:)	neutral
A ti lọ àti dé.	neutral
RT @user: Ibadan Omo Ajorosun: Ohun To Ye Ke e Mo Nipa Ilu Ibadan https://t.co/EzghdiZIB0 #Oniroyin #TweetYoruba #Yoruba #Oluyol…	neutral
RT @user: #PariOweYii - ohun ta fẹ́ jẹ́ ńbẹ lọ́wọ́ àlááfíà ẹni; ... #Ibeere #Yoruba	neutral
@user NO! It is not """"""""kukkuruku"""""""" in Yorùbá. Instead, it is """"""""KÈKEKÉRE!"""""""" A folk song goes thus 🎼 """"""""Kèkekéke àkùkọ ń kọ, àwọn bèbí wà níkalẹ̀ wọ́n ń mújó jó"""""""". KÈKEKÉRE! #Cockcry #InYoruba #learnyoruba	neutral
@user Tẹ́ẹ bá lóyá, mo ṣetán o! :). Ah, ẹran ó pọ̀ ní irú Iragbiji un lóòótọ́! :)	neutral
Ǹjẹ́ ẹ lè tọ́ka sí ibi tí a ti ṣe awítúnwí nínú gbólóhùn yìí? #àtélewó #yoruba #yorubaculture #grammar #language #edeyoruba #nigerianculture #africanculture #yorubanimi https://t.co/fL6Y35F6GW	neutral
@user ẹ yẹ DM yín wò fówó ìpè tí ẹ jẹ :) #yobamoodua #odun #kan	neutral
8. Ọmọ ìbílẹ̀ ìlú Ìkòròdú ni a máa ń kì báyìí: """"""""ọmọ Ẹlúkú mẹdẹ́n mẹdẹ́n"""""""". Kí ni Ẹlúkú? #Ibeere #Yoruba	neutral
Bí o bá ti rìnrìn àjò lọ sí Hong Kong, o ṣe é ṣe kí o dé Yau Ma Tei, agbègbè ọjà alẹ́ tí ó jẹ́ ìlúmọ̀nánká níbi tí àwọn ènìyàn ti máa ń lọ ra ọjà àti oúnjẹ ẹ̀gbẹ́ẹ títì. https://t.co/dg0aDzCw88	neutral
RT @user: @user oko labo simi oko nigbati ile ba ri bayi o. #mounreringan	neutral
4. #PariOweYii: Ọlọ́run Ọba tó dá iná... #ibeere #Yoruba	neutral
@user Ẹ̀ṣọ́ jẹ́ 'ẹni tó ń ṣọ́ nǹkan, òde tàbí ìlú'. Jagunjagun ìlú Ìkòyí Ọ̀yọ́-Ilé ni Ìkòyí Ẹ̀ṣọ́.	neutral
Nílẹ̀ẹ Yorùbá, onírúurú nǹkan tí ẹnu ń jẹ ni a lè pè ní àkàrà, látàríi bí a ti ṣe ṣe ohun jíjẹ ọ̀hún. Àwọn oúnjẹ wo wá ni #Akara? #AlayeOro	neutral
@user :-D e ti jaasi ju. sugbon awa naa ti n mura nitori baba mi ni olorii ebi dajudaju awon aburo yoo wa jeun nile egbon won	neutral
RT @user: J.F Odunjo gbiyanju pelu iwe Alawiye ti a lo jade iwe mefa. Sugbon ko damiloju boya won si nlo Alaawiye ni awon ile iwe ...	neutral
Àwon ará ibí gbà pé Ọwọ̀ ni alálẹ̀ t'ó tẹ ìlú Olùkùmi dó, síbẹ̀ wọn ò kará wọn mọ́n ọmọ Yorùbá. #IranYoruba #Delta	neutral
Àti ìmupara àti àmupara, kò sí'yàtọ̀. Ì &amp; À; here is state of drinking to stupor; ì-mu-pa-ara | à-mu-pa-ara (stoned/drunk) @user	neutral
RT @user: Ìlu gángan ní """"""""b'Ólúbàdàn bá wọ níkà..."""""""" @user #Iseselagba #Yoruba	neutral
Njẹ́ èmi ò ní dúró pa sílé báyìí o. Ojú-ọjọ́ ṣú dẹdẹ bí ẹní fẹ́ rọ̀'jò. Dájú-dájú òjò ọ̀hún ó di yìnyín kó tó balẹ̀.	neutral
Squirrel ni lédè Gẹ̀ẹ́sì, àmọ́ ikún àti ọ̀kẹ́rẹ́ làwa ń pè é. Ikún ni ti orí ilẹ̀, orí igi lọ̀kẹ́rẹ́ ń gbé. #learnyoruba #language #InYoruba https://t.co/L6BPUzgo9T	neutral
Ẹ̀wẹ̀wẹ̀, àwọn ará Ìjẹ̀bú a máa ṣe àjọ̀dún òòṣà Agẹmọ/Alágẹmọ. Gẹ́gẹ́ bí a ti ṣe mọ̀ wípé ijó jíjó ni ti Agẹmọ, èyí ló bí òwe nì, alágẹmọ ti bímọọ rẹ̀; àìmọ̀ójó di ọwọ́ọ rẹ̀. #AlayeOro #Alagemo #Yoruba https://t.co/QVYqtQExgq	neutral
Ẹja nìkan kọ́ ló ti ọ̀run wá ṣ'áyé, àti imọlẹ̀ àt'òòṣà, to fi kan ọmọ ènìyàn adárí-hi-irun, ọ̀run ni a ti wá sílé ayé. #EgbeNileYoruba	neutral
RT @user: Kosi ohun to ni ibere tio lopin.	neutral
@user Ẹ pin débí o 😊😊😊	neutral
RT @user: @user Àwọn àgbàlagbà sọ̀rọ̀ wọ́n ní """"""""fìlà ò dùn bíi k'á mọ̀ ọ́ dé; ká mọ̀ ọ́ dé kò dùn bíi kó yẹ 'ni, kò dùn bíi k'…	neutral
Ìbílẹ̀ Orílẹ̀ ní Ọ̀yọ́. Ìkòyí wà ní ọ̀kẹ́ ẹgbẹ̀rún 10 sí Ìwọ̀-Òòrùn Ọ̀gbómọ̀ṣọ́. Orísun ìmọ̀ yìí: Adegbite Folaranmi Adewuyi, Onipede Kayode Joseph, Igbon, Iresa, Ikoyi: A Prehistoric Relationship Till Present Time (in) 'Historical Research Letter, Vol 15, 2014	neutral
Kúkù kúkù ni t'òjò, ọ̀pakẹẹrẹkẹ ni ti Alágẹmọ. Kò s'ẹ́ni t'ó mọ̀dí òjò láì ṣe Ṣàngó, ẹ́ni bá mọ̀dí òjò k'ó wá wí. #Owonrin #Ifa #Yoruba	neutral
Ǹjẹ́ ìwọ́ mọ̀ wípé Aláàfin Ọ̀yọ́, Ikú-Bàbá-Yèyé l'ó fi oyèe Ọbabìnrin Akọrin Wákà fún Àbẹ̀ní Sàláwà ní 1992. https://t.co/JsUoBBYqY5	neutral
39 » 'A yà ọ́ sí bodè ọ̀nà' #Eegun #Yoruba #Oyeku	neutral
5. Àfòmọ́ ìbẹ̀rẹ̀ |a| àti mọ́fìmù àdádúró |lọ| ni a fi ṣẹ̀dá |àlọ|, ṣẹ̀dá gbólóhùn mìíràn pẹ̀lú |a| àti |lọ|. #Ibeere #Yoruba	neutral
Ogún - 20 Ògùn - Drug Ògùn - State Ògùn - Charm Òógùn - Sweat Ògún - Iron Ó gúun - Stab Ogun - War Ogún - Property Ó gùún - Climb O gun - Long #Yoruba🇳🇬 https://t.co/7ivTjgX5Yb	neutral
Ìmàdó ► wild boar (ìmàdó jọ ẹlẹ́dẹ̀, inú igbó ńlá sì ni ìmàdó wà - wild boar looks like pigs, it lives in the wild) #InYoruba	neutral
Alátinúdá ẹ̀rọ atúmọ̀ orúkọ #Yoruba nì, @user wípé """"""""ọ̀fẹ́ kọ́ o, owó táṣẹ́rẹ́ ńbẹ fẹ́ni ṣiṣẹ́ ìwádìí"""""""". @user http://t.co/ZV488Z4Pfn	neutral
Ǹjẹ́ ìwọ́ mọ̀ wípé ewé Ayùnrẹn jẹ́ ọ̀kan lára ọ̀gọ̀rọ̀ ọ̀nà táwọn Yorùbá ńgbà sín ọ̀gẹ̀dẹ̀ tí kò pọ́n? A ó bo ewé yìí m'ọ́gẹ̀dẹ̀ náà. Ó tán https://t.co/aMs7U3MLQI	neutral
RT @user: #Ibeere: Daruko ''OKE'' (Mountain) mesan ti o wa ni ilu Ibadan ti e mo. Cc @user @user @user @user omoi…	neutral
ǸJẸ́ O MỌ BÍ A ṢE Ń PE ÀWỌN ILÉ ẸJỌ́ TÍ Ó WÀ? ⚖️ Ní ọdún-un 1916, àtọ̀húnrìnwá, ọ̀gbẹ́ni Lugard kọ́ ilé ẹjọ́ ìbílẹ̀ sí ìlú Ọ̀yọ́. #Yoruba #InYoruba https://t.co/gEPXI7hSiu	neutral
@user ... Ẹ̀ṣọ́ rógun ó yọ̀, ọmọ ẹyẹ ṣùṣù ẹ̀gà. #Oriki #Onikoyi #Yoruba	neutral
Olùfisùn ní í kọ́kọ́ lọ f'ẹjọ́ sun baálé/baálẹ̀/ọba/ògbóni yóò sanwó ìpèlẹ́jọ́ láti pe ẹni tí a f'ẹ̀sùn kàn lẹ́jọ́. #IdajoNileYoruba	neutral
6. Kọ + orin = kọrin, pa + ẹnu = panu, nu + ìdí = nùdí, ṣu +____ = ṣubú. #Ibeere #Yoruba	neutral
2. Ebi kì í pa igún d'ọjọ́ alẹ́ jẹ́ àpẹẹrẹ òwe afẹranko ṣàkàwé. Pa òwe mìíràn tí ó ní igún nínú. #ibeere #Yoruba	neutral
Kí ni ìyàtọ̀ tó wà láàárín igún àti àkàlà? What are the differences between the buzzard and the vulture? #learnyoruba #Language #Yoruba #InYoruba #biodiversity #vultureculture #vulture… https://t.co/e0sj2GWbxh	neutral
Ilu Eko la fi ikale ajinde odun yii si oya e je ka lo *ijo*	neutral
RT @user: #FridayIdioms #YorùbáIdiom:⠀ """"""""Kúndùn"""""""" Kí ni ẹ̀yin kúndùn? (what do you like?) #learnyoruba #yorubaforbeginners #Like…	neutral
